# opt_x	opt_y	sar_x	sar_y
684.5	282.5	679.5	282.5
759.5	129.5	761.5	130.5
824.5	103.5	823.5	103.5
750.5	248.5	752.5	248.5
556.5	54.5	558.5	54.5
925.5	45.5	924.5	45.5
16.5	93.5	13.5	97.5
905.5	314.5	908.5	314.5
908.5	58.5	908.5	55.5
102.5	462.5	101.5	459.5
375.5	474.5	377.5	474.5
579.5	80.5	580.5	79.5
829.5	275.5	828.5	278.5
897.5	179.5	900.5	180.5
682.5	257.5	683.5	255.5
107.5	145.5	106.5	146.5
619.5	171.5	618.5	173.5
998.5	155.5	1000.5	158.5
103.5	162.5	105.5	162.5
538.5	70.5	536.5	71.5
801.5	158.5	803.5	160.5
733.5	116.5	732.5	120.5
359.5	396.5	359.5	397.5
82.5	215.5	84.5	216.5
817.5	445.5	817.5	448.5
799.5	12.5	798.5	14.5
823.5	210.5	823.5	205.5
404.5	507.5	402.5	505.5
629.5	156.5	628.5	156.5
926.5	143.5	930.5	140.5
920.5	315.5	919.5	315.5
857.5	148.5	861.5	147.5
633.5	200.5	631.5	203.5
274.5	275.5	271.5	274.5
254.5	243.5	251.5	247.5
932.5	291.5	930.5	289.5
548.5	101.5	549.5	99.5
485.5	101.5	483.5	102.5
763.5	115.5	764.5	116.5
30.5	183.5	30.5	184.5
700.5	112.5	697.5	115.5
849.5	381.5	850.5	379.5
572.5	47.5	575.5	45.5
1018.5	218.5	1016.5	220.5
987.5	48.5	982.5	48.5
811.5	311.5	811.5	309.5
1002.5	440.5	1004.5	438.5
567.5	74.5	568.5	78.5
355.5	186.5	353.5	186.5
586.5	154.5	589.5	153.5
939.5	102.5	937.5	100.5
423.5	184.5	422.5	186.5
419.5	507.5	420.5	506.5
539.5	222.5	537.5	225.5
869.5	 5.5	867.5	 4.5
183.5	366.5	183.5	363.5
600.5	129.5	601.5	129.5
651.5	264.5	654.5	263.5
394.5	445.5	389.5	445.5
864.5	220.5	864.5	216.5
1009.5	431.5	1009.5	432.5
237.5	417.5	234.5	415.5
49.5	167.5	47.5	164.5
922.5	363.5	922.5	364.5
993.5	216.5	992.5	220.5
56.5	442.5	53.5	445.5
918.5	505.5	922.5	505.5
697.5	94.5	694.5	96.5
231.5	465.5	233.5	467.5
115.5	489.5	117.5	486.5
597.5	171.5	594.5	175.5
614.5	96.5	613.5	100.5
789.5	113.5	786.5	115.5
480.5	119.5	483.5	120.5
504.5	 4.5	500.5	 4.5
549.5	195.5	552.5	196.5
562.5	162.5	563.5	161.5
 9.5	146.5	 8.5	147.5
99.5	113.5	95.5	112.5
16.5	351.5	17.5	347.5
859.5	161.5	859.5	166.5
949.5	28.5	950.5	24.5
230.5	128.5	227.5	128.5
826.5	459.5	830.5	458.5
649.5	40.5	652.5	43.5
594.5	55.5	592.5	58.5
771.5	237.5	770.5	239.5
253.5	273.5	254.5	271.5
776.5	20.5	779.5	16.5
848.5	179.5	846.5	180.5
841.5	105.5	842.5	107.5
167.5	302.5	168.5	302.5
618.5	364.5	617.5	367.5
65.5	146.5	65.5	146.5
657.5	145.5	657.5	150.5
345.5	114.5	347.5	111.5
726.5	306.5	723.5	305.5
84.5	66.5	85.5	67.5
512.5	116.5	513.5	115.5
950.5	175.5	953.5	176.5
961.5	57.5	958.5	57.5
93.5	172.5	93.5	173.5
100.5	128.5	103.5	126.5
482.5	36.5	480.5	35.5
707.5	325.5	709.5	326.5
452.5	508.5	453.5	506.5
851.5	161.5	849.5	163.5
928.5	324.5	929.5	320.5
20.5	260.5	18.5	263.5
156.5	463.5	152.5	466.5
94.5	148.5	95.5	146.5
96.5	453.5	100.5	453.5
47.5	34.5	49.5	33.5
229.5	150.5	230.5	151.5
68.5	202.5	64.5	202.5
645.5	172.5	646.5	171.5
937.5	165.5	940.5	162.5
387.5	146.5	386.5	146.5
279.5	495.5	280.5	499.5
482.5	14.5	480.5	14.5
627.5	168.5	627.5	167.5
520.5	20.5	520.5	17.5
1002.5	56.5	1000.5	53.5
545.5	54.5	548.5	54.5
964.5	66.5	963.5	66.5
467.5	471.5	464.5	469.5
928.5	447.5	928.5	448.5
846.5	368.5	845.5	371.5
378.5	148.5	376.5	149.5
859.5	42.5	860.5	43.5
663.5	124.5	660.5	121.5
462.5	480.5	464.5	476.5
889.5	185.5	892.5	182.5
714.5	302.5	714.5	305.5
960.5	393.5	958.5	396.5
989.5	500.5	988.5	500.5
485.5	138.5	486.5	134.5
738.5	390.5	736.5	392.5
24.5	241.5	24.5	243.5
231.5	438.5	232.5	441.5
695.5	29.5	698.5	28.5
318.5	20.5	321.5	16.5
518.5	140.5	515.5	137.5
 7.5	167.5	 3.5	168.5
198.5	164.5	199.5	165.5
846.5	149.5	847.5	147.5
706.5	71.5	703.5	68.5
528.5	47.5	529.5	48.5
73.5	131.5	69.5	134.5
180.5	316.5	179.5	314.5
142.5	315.5	143.5	314.5
329.5	196.5	324.5	196.5
52.5	400.5	53.5	403.5
384.5	485.5	388.5	482.5
918.5	448.5	917.5	449.5
529.5	17.5	533.5	15.5
577.5	182.5	578.5	185.5
672.5	25.5	668.5	24.5
224.5	470.5	220.5	467.5
126.5	484.5	128.5	488.5
363.5	383.5	362.5	379.5
849.5	357.5	848.5	353.5
137.5	141.5	137.5	146.5
746.5	112.5	742.5	115.5
851.5	333.5	852.5	332.5
