# opt_x	opt_y	sar_x	sar_y
679.5	674.5	679.5	670.5
726.5	578.5	723.5	581.5
908.5	669.5	910.5	671.5
130.5	508.5	131.5	511.5
392.5	892.5	388.5	895.5
903.5	672.5	905.5	674.5
972.5	595.5	972.5	595.5
397.5	602.5	397.5	602.5
487.5	600.5	488.5	597.5
548.5	639.5	547.5	641.5
78.5	914.5	81.5	914.5
881.5	674.5	882.5	673.5
996.5	736.5	999.5	737.5
701.5	825.5	701.5	827.5
96.5	855.5	94.5	859.5
843.5	921.5	845.5	920.5
697.5	814.5	693.5	816.5
149.5	789.5	148.5	788.5
818.5	907.5	817.5	910.5
916.5	822.5	920.5	822.5
445.5	593.5	446.5	594.5
1016.5	966.5	1015.5	967.5
984.5	668.5	987.5	672.5
729.5	834.5	729.5	836.5
113.5	836.5	113.5	834.5
969.5	910.5	970.5	909.5
176.5	582.5	177.5	581.5
888.5	602.5	890.5	600.5
110.5	557.5	107.5	557.5
35.5	879.5	36.5	876.5
740.5	539.5	743.5	539.5
101.5	845.5	101.5	847.5
79.5	851.5	82.5	847.5
202.5	521.5	200.5	521.5
529.5	529.5	529.5	525.5
191.5	523.5	188.5	520.5
787.5	541.5	785.5	537.5
178.5	860.5	177.5	858.5
941.5	739.5	943.5	742.5
307.5	556.5	310.5	557.5
838.5	992.5	833.5	992.5
574.5	756.5	571.5	752.5
16.5	578.5	16.5	579.5
461.5	577.5	463.5	578.5
681.5	947.5	678.5	946.5
476.5	626.5	473.5	626.5
148.5	512.5	148.5	515.5
789.5	899.5	790.5	900.5
527.5	1001.5	525.5	999.5
251.5	518.5	253.5	522.5
54.5	903.5	50.5	905.5
816.5	567.5	818.5	570.5
86.5	879.5	88.5	875.5
371.5	601.5	371.5	597.5
14.5	938.5	11.5	942.5
901.5	679.5	903.5	683.5
58.5	910.5	62.5	910.5
747.5	546.5	751.5	543.5
 9.5	614.5	13.5	613.5
945.5	798.5	944.5	802.5
70.5	824.5	73.5	821.5
577.5	885.5	578.5	884.5
391.5	542.5	394.5	542.5
706.5	923.5	707.5	925.5
934.5	573.5	933.5	570.5
637.5	826.5	634.5	822.5
75.5	901.5	74.5	901.5
321.5	984.5	317.5	984.5
882.5	951.5	886.5	953.5
738.5	849.5	737.5	846.5
700.5	863.5	698.5	861.5
586.5	535.5	590.5	536.5
178.5	804.5	177.5	807.5
392.5	587.5	394.5	587.5
592.5	518.5	594.5	521.5
340.5	819.5	338.5	819.5
711.5	842.5	709.5	846.5
549.5	718.5	548.5	721.5
1008.5	878.5	1012.5	875.5
948.5	522.5	950.5	523.5
141.5	990.5	145.5	989.5
24.5	581.5	23.5	578.5
11.5	567.5	11.5	566.5
309.5	903.5	308.5	905.5
495.5	802.5	492.5	798.5
196.5	871.5	196.5	870.5
411.5	869.5	414.5	867.5
940.5	910.5	943.5	910.5
976.5	819.5	979.5	819.5
952.5	923.5	949.5	925.5
887.5	679.5	889.5	678.5
509.5	559.5	508.5	558.5
938.5	950.5	942.5	949.5
165.5	533.5	164.5	534.5
924.5	942.5	924.5	946.5
180.5	1015.5	176.5	1012.5
232.5	557.5	231.5	556.5
985.5	897.5	988.5	895.5
14.5	521.5	15.5	521.5
220.5	551.5	221.5	551.5
731.5	851.5	734.5	852.5
767.5	518.5	767.5	518.5
404.5	589.5	405.5	590.5
831.5	652.5	835.5	652.5
466.5	741.5	467.5	743.5
554.5	616.5	554.5	614.5
720.5	818.5	719.5	820.5
670.5	623.5	667.5	622.5
961.5	921.5	962.5	918.5
441.5	921.5	441.5	924.5
971.5	746.5	974.5	744.5
64.5	876.5	60.5	876.5
295.5	733.5	296.5	737.5
591.5	827.5	595.5	829.5
301.5	525.5	299.5	527.5
654.5	913.5	652.5	912.5
15.5	811.5	17.5	813.5
475.5	649.5	476.5	647.5
361.5	588.5	358.5	588.5
789.5	575.5	791.5	576.5
955.5	820.5	956.5	822.5
773.5	615.5	773.5	615.5
112.5	562.5	113.5	565.5
44.5	742.5	47.5	742.5
951.5	815.5	948.5	816.5
729.5	895.5	726.5	895.5
890.5	536.5	890.5	533.5
748.5	536.5	750.5	537.5
739.5	858.5	740.5	858.5
120.5	976.5	118.5	978.5
651.5	738.5	654.5	738.5
915.5	937.5	918.5	937.5
953.5	943.5	954.5	946.5
230.5	544.5	228.5	545.5
59.5	798.5	58.5	797.5
535.5	521.5	536.5	520.5
56.5	927.5	51.5	927.5
894.5	796.5	896.5	793.5
69.5	790.5	72.5	787.5
446.5	602.5	443.5	604.5
475.5	641.5	472.5	640.5
522.5	556.5	523.5	556.5
761.5	605.5	762.5	603.5
106.5	836.5	102.5	834.5
161.5	730.5	162.5	734.5
396.5	512.5	400.5	513.5
700.5	597.5	696.5	597.5
294.5	564.5	296.5	561.5
174.5	780.5	175.5	784.5
161.5	765.5	160.5	767.5
531.5	641.5	531.5	642.5
918.5	758.5	919.5	759.5
384.5	586.5	387.5	585.5
750.5	651.5	749.5	651.5
269.5	535.5	271.5	534.5
880.5	713.5	881.5	712.5
666.5	847.5	668.5	849.5
846.5	674.5	848.5	674.5
37.5	715.5	41.5	712.5
916.5	580.5	915.5	576.5
166.5	582.5	166.5	581.5
119.5	836.5	118.5	835.5
