# opt_x	opt_y	sar_x	sar_y
792.5	910.5	793.5	912.5
892.5	214.5	888.5	214.5
75.5	517.5	74.5	515.5
277.5	1010.5	275.5	1011.5
942.5	92.5	945.5	92.5
78.5	1006.5	81.5	1010.5
217.5	221.5	213.5	223.5
491.5	924.5	492.5	926.5
853.5	387.5	854.5	383.5
82.5	141.5	82.5	146.5
769.5	145.5	773.5	145.5
657.5	864.5	655.5	867.5
721.5	910.5	717.5	911.5
935.5	750.5	931.5	750.5
946.5	481.5	950.5	483.5
890.5	619.5	887.5	616.5
263.5	273.5	261.5	274.5
861.5	572.5	859.5	573.5
571.5	970.5	572.5	972.5
726.5	927.5	729.5	923.5
424.5	849.5	421.5	845.5
851.5	632.5	852.5	632.5
923.5	578.5	924.5	581.5
737.5	464.5	733.5	464.5
125.5	590.5	128.5	593.5
1017.5	711.5	1017.5	708.5
547.5	240.5	546.5	238.5
707.5	366.5	710.5	365.5
887.5	880.5	885.5	876.5
104.5	979.5	105.5	979.5
863.5	900.5	861.5	896.5
614.5	555.5	616.5	553.5
69.5	93.5	68.5	96.5
782.5	843.5	783.5	839.5
711.5	873.5	709.5	872.5
991.5	160.5	991.5	157.5
691.5	975.5	690.5	974.5
568.5	605.5	568.5	602.5
319.5	264.5	316.5	266.5
110.5	23.5	112.5	26.5
79.5	927.5	79.5	932.5
672.5	392.5	675.5	389.5
292.5	51.5	296.5	53.5
161.5	399.5	165.5	399.5
743.5	472.5	746.5	475.5
441.5	700.5	439.5	698.5
877.5	560.5	874.5	560.5
537.5	327.5	541.5	328.5
484.5	938.5	484.5	936.5
677.5	422.5	678.5	424.5
832.5	1000.5	830.5	999.5
69.5	55.5	65.5	57.5
883.5	955.5	879.5	952.5
 3.5	951.5	 3.5	947.5
816.5	254.5	815.5	253.5
384.5	313.5	387.5	310.5
939.5	125.5	937.5	123.5
479.5	956.5	478.5	955.5
822.5	743.5	824.5	746.5
955.5	731.5	953.5	727.5
627.5	593.5	623.5	593.5
613.5	940.5	615.5	940.5
708.5	103.5	708.5	102.5
737.5	818.5	741.5	821.5
833.5	955.5	831.5	952.5
88.5	996.5	91.5	1000.5
936.5	949.5	934.5	951.5
571.5	499.5	570.5	497.5
425.5	703.5	428.5	702.5
973.5	88.5	977.5	90.5
359.5	666.5	362.5	665.5
735.5	672.5	734.5	669.5
506.5	1008.5	504.5	1006.5
291.5	18.5	292.5	20.5
