# opt_x	opt_y	sar_x	sar_y
792.5	910.5	793.5	912.5
75.5	517.5	74.5	515.5
277.5	1010.5	275.5	1011.5
942.5	92.5	945.5	92.5
491.5	924.5	492.5	926.5
263.5	273.5	261.5	274.5
861.5	572.5	859.5	573.5
571.5	970.5	572.5	972.5
851.5	632.5	852.5	632.5
1017.5	711.5	1017.5	708.5
547.5	240.5	546.5	238.5
104.5	979.5	105.5	979.5
614.5	555.5	616.5	553.5
711.5	873.5	709.5	872.5
991.5	160.5	991.5	157.5
691.5	975.5	690.5	974.5
568.5	605.5	568.5	602.5
441.5	700.5	439.5	698.5
877.5	560.5	874.5	560.5
484.5	938.5	484.5	936.5
677.5	422.5	678.5	424.5
832.5	1000.5	830.5	999.5
816.5	254.5	815.5	253.5
939.5	125.5	937.5	123.5
479.5	956.5	478.5	955.5
613.5	940.5	615.5	940.5
708.5	103.5	708.5	102.5
936.5	949.5	934.5	951.5
571.5	499.5	570.5	497.5
506.5	1008.5	504.5	1006.5
291.5	18.5	292.5	20.5
930.5	563.5	929.5	562.5
288.5	58.5	286.5	56.5
439.5	238.5	440.5	238.5
885.5	624.5	887.5	625.5
627.5	910.5	629.5	911.5
522.5	596.5	525.5	596.5
566.5	362.5	564.5	362.5
815.5	1005.5	816.5	1005.5
471.5	652.5	470.5	654.5
174.5	831.5	172.5	832.5
334.5	811.5	332.5	812.5
449.5	924.5	449.5	924.5
894.5	877.5	892.5	875.5
659.5	593.5	656.5	593.5
640.5	447.5	638.5	449.5
526.5	102.5	527.5	100.5
791.5	717.5	792.5	715.5
527.5	11.5	525.5	13.5
865.5	239.5	863.5	239.5
884.5	345.5	883.5	347.5
592.5	899.5	592.5	902.5
316.5	936.5	318.5	937.5
811.5	550.5	813.5	548.5
407.5	848.5	408.5	849.5
141.5	518.5	141.5	516.5
32.5	17.5	32.5	20.5
630.5	567.5	629.5	566.5
730.5	829.5	732.5	831.5
697.5	292.5	699.5	290.5
186.5	338.5	186.5	335.5
994.5	82.5	993.5	81.5
692.5	87.5	690.5	88.5
458.5	893.5	460.5	892.5
871.5	368.5	873.5	368.5
108.5	96.5	105.5	96.5
345.5	818.5	347.5	818.5
829.5	611.5	829.5	613.5
452.5	710.5	455.5	710.5
199.5	474.5	200.5	476.5
481.5	554.5	483.5	552.5
425.5	491.5	425.5	491.5
455.5	631.5	456.5	633.5
205.5	435.5	204.5	435.5
766.5	672.5	765.5	671.5
58.5	899.5	57.5	901.5
695.5	606.5	693.5	605.5
763.5	46.5	763.5	45.5
