# opt_x	opt_y	sar_x	sar_y
295.0	226.0	292.0	223.0
319.0	197.0	320.0	198.0
72.0	401.0	69.0	402.0
358.0	371.0	355.0	372.0
560.0	572.0	566.0	570.0
148.0	678.0	154.0	677.0
805.0	889.0	810.0	890.0
447.0	198.0	449.0	198.0
178.0	844.0	181.0	848.0
422.0	285.0	418.0	281.0
601.0	562.0	604.0	557.0
789.0	292.0	787.0	291.0
245.0	687.0	245.0	694.0
501.0	769.0	498.0	764.0
733.0	695.0	735.0	693.0
48.0	320.0	46.0	326.0
315.0	161.0	314.0	163.0
579.0	241.0	580.0	235.0
812.0	62.0	816.0	67.0
635.0	83.0	632.0	81.0
982.0	586.0	986.0	590.0
606.0	259.0	600.0	260.0
188.0	677.0	184.0	679.0
12.0	613.0	16.0	610.0
416.0	124.0	412.0	127.0
 7.0	968.0	 8.0	966.0
658.0	67.0	658.0	65.0
532.0	205.0	535.0	207.0
290.0	191.0	289.0	194.0
623.0	1014.0	624.0	1017.0
231.0	830.0	226.0	830.0
27.0	541.0	27.0	543.0
603.0	809.0	604.0	811.0
631.0	1000.0	630.0	1003.0
930.0	504.0	930.0	505.0
815.0	208.0	819.0	211.0
747.0	222.0	749.0	224.0
427.0	929.0	431.0	927.0
456.0	152.0	457.0	154.0
327.0	427.0	332.0	427.0
939.0	464.0	935.0	468.0
248.0	805.0	253.0	801.0
330.0	 6.0	328.0	11.0
85.0	978.0	87.0	979.0
585.0	824.0	580.0	828.0
186.0	160.0	182.0	157.0
 9.0	519.0	14.0	520.0
361.0	773.0	357.0	769.0
560.0	517.0	564.0	516.0
156.0	935.0	157.0	931.0
658.0	255.0	655.0	254.0
770.0	842.0	775.0	846.0
799.0	87.0	805.0	84.0
16.0	525.0	16.0	526.0
322.0	613.0	328.0	610.0
24.0	475.0	26.0	478.0
686.0	689.0	686.0	686.0
48.0	108.0	55.0	108.0
995.0	203.0	993.0	203.0
610.0	243.0	605.0	240.0
144.0	801.0	139.0	802.0
285.0	379.0	282.0	377.0
305.0	511.0	303.0	505.0
445.0	697.0	443.0	692.0
719.0	167.0	720.0	163.0
287.0	432.0	284.0	432.0
306.0	223.0	310.0	221.0
