# opt_x	opt_y	sar_x	sar_y
 9.0	176.0	 7.1	175.6
1006.8	325.0	1007.2	324.9
997.2	810.9	997.3	809.4
996.3	292.2	995.2	293.6
972.7	433.2	973.4	434.1
952.5	100.5	954.3	100.6
54.9	72.5	55.8	73.3
58.9	332.3	59.2	331.6
906.5	269.8	907.9	271.1
857.7	163.5	858.7	165.2
843.3	418.6	843.2	418.8
827.5	291.7	825.6	291.6
819.0	413.6	817.5	413.7
87.9	42.6	86.6	42.1
88.4	34.8	89.9	34.0
97.2	706.5	96.8	705.0
101.4	176.6	102.1	174.9
121.7	497.4	121.0	496.2
740.2	752.5	738.7	753.4
732.2	407.1	733.0	405.8
132.3	121.8	131.3	123.4
716.6	184.6	717.5	183.9
713.5	440.8	712.3	441.3
145.5	652.5	146.6	652.6
148.3	727.6	147.8	726.3
155.7	137.4	154.8	137.8
166.8	92.7	168.0	93.3
610.1	215.4	608.7	214.8
569.9	771.9	571.6	770.8
551.4	742.2	551.8	740.3
524.4	371.4	524.1	371.8
504.8	25.7	505.8	26.9
452.7	302.4	451.9	302.9
446.5	311.2	447.0	311.9
402.0	415.8	403.4	416.3
348.7	21.5	349.5	22.7
247.7	359.3	249.1	360.6
333.1	799.8	333.7	798.5
328.1	33.8	328.4	31.8
249.6	387.8	249.5	388.2
326.4	23.4	324.6	24.0
253.3	12.2	252.5	10.8
289.2	46.1	289.2	47.3
285.8	858.6	284.5	858.5
272.4	164.3	273.0	165.2
269.2	12.1	271.1	12.6
