# opt_x	opt_y	sar_x	sar_y
753.8	921.8	754.3	923.2
427.5	702.9	426.3	702.9
794.8	673.1	796.2	671.7
623.8	613.8	624.5	614.7
81.3	751.6	82.0	750.9
84.7	787.9	84.9	787.6
611.0	211.9	612.3	212.3
113.3	773.8	112.4	773.1
606.0	676.1	607.5	676.9
741.4	813.8	741.0	814.0
986.5	638.7	988.1	638.9
986.1	534.4	985.2	533.8
891.3	539.9	891.1	538.4
138.6	885.2	139.2	884.9
456.8	61.1	455.0	60.7
983.4	117.6	983.3	117.0
142.2	877.9	143.7	876.6
737.6	807.7	738.0	809.3
864.5	415.9	864.4	417.2
864.0	679.0	863.3	679.6
971.2	185.0	972.3	184.4
963.2	583.7	964.6	584.2
816.3	735.4	814.5	734.8
816.8	669.1	817.9	670.1
473.2	691.0	473.6	692.6
727.5	923.7	727.6	924.2
561.2	624.1	561.8	624.4
945.8	374.6	944.8	373.6
943.2	153.4	944.3	154.1
849.7	589.6	851.1	590.4
378.2	31.2	378.3	32.0
824.7	741.6	823.8	742.2
824.8	684.6	826.7	684.6
825.4	689.7	826.4	690.8
664.2	608.7	665.2	610.0
292.8	977.4	293.7	978.4
540.9	556.9	540.1	558.2
713.6	322.9	713.3	321.5
307.1	678.1	308.9	677.7
536.7	243.6	536.2	245.2
314.9	636.4	314.8	638.1
361.3	37.9	361.0	37.0
843.4	495.6	843.9	496.6
325.2	752.4	324.5	753.9
333.9	515.4	334.3	516.5
520.7	155.3	520.4	154.1
840.6	755.5	840.4	755.8
701.9	572.4	700.9	570.7
216.4	460.4	218.0	459.4
859.8	729.0	858.8	730.1
649.2	295.5	650.4	296.2
390.4	698.4	390.7	698.1
385.4	13.9	384.0	13.9
819.8	246.2	820.6	244.5
1006.6	560.9	1006.9	562.7
