# opt_x	opt_y	sar_x	sar_y
1014.3	815.3	1012.6	814.5
581.3	942.9	581.8	941.7
333.4	786.9	334.2	788.7
582.4	593.4	584.1	593.6
445.5	586.3	444.4	585.6
559.0	455.5	560.1	455.4
593.0	878.5	592.5	879.7
595.6	884.4	596.0	886.3
463.7	210.8	464.3	208.9
959.8	739.4	958.4	738.6
603.7	889.6	604.4	888.7
552.6	831.9	552.9	832.5
607.1	795.0	607.4	796.2
56.4	727.9	55.2	728.2
920.8	336.9	921.4	338.6
286.6	488.3	285.9	490.1
906.8	694.3	907.3	693.6
906.5	517.0	907.7	516.3
487.4	195.4	488.7	194.6
281.9	669.4	280.4	668.4
621.5	944.1	620.5	943.5
896.0	190.7	896.6	190.5
96.0	419.9	95.4	421.3
411.3	646.9	411.0	645.7
265.8	605.8	267.0	604.8
355.5	165.5	356.5	164.3
640.6	910.7	639.8	911.0
642.1	1012.5	642.4	1014.2
647.3	118.2	648.5	119.4
115.5	445.9	114.1	444.9
503.4	703.0	503.8	703.8
508.3	744.5	508.4	746.3
402.0	959.2	402.2	960.6
509.4	880.9	510.2	881.9
661.7	748.4	661.7	749.2
393.4	915.8	394.4	916.2
143.1	471.9	143.7	472.3
143.9	940.7	144.3	942.7
389.7	807.2	390.4	807.4
787.3	455.0	787.2	455.7
681.0	1002.8	680.8	1000.8
768.4	882.3	768.5	881.1
688.1	543.3	689.4	544.0
739.6	506.6	739.4	507.4
368.0	41.8	369.1	42.1
723.7	851.2	721.9	851.2
535.2	942.6	535.6	944.1
369.1	22.5	370.1	20.8
718.3	881.6	718.7	880.0
245.5	323.7	243.7	324.1
