# opt_x	opt_y	sar_x	sar_y
807.6	709.1	806.3	710.4
806.7	818.0	807.0	817.5
802.6	374.0	804.3	374.0
23.7	202.2	25.2	203.2
718.2	447.9	719.5	446.9
47.5	354.5	48.4	354.7
856.8	38.8	855.7	40.3
674.9	975.3	673.9	975.0
62.5	573.0	62.9	571.1
643.9	240.6	643.2	239.5
993.4	31.5	992.5	33.0
110.4	864.2	111.6	863.0
135.9	561.2	134.7	561.3
478.2	548.1	479.5	547.8
917.5	307.4	919.5	307.2
435.7	849.5	435.6	848.8
427.8	242.2	425.9	242.8
417.6	204.3	416.4	205.8
408.3	188.1	408.0	186.3
378.1	27.6	378.4	26.2
939.5	359.2	938.9	358.0
332.5	33.9	331.6	34.2
326.0	176.7	327.2	178.1
310.9	97.1	310.9	95.2
300.6	203.7	302.2	204.7
285.4	280.2	284.6	279.0
284.9	88.3	286.2	87.7
267.0	257.7	268.8	258.1
263.4	274.5	263.6	275.8
261.4	37.0	262.2	38.6
256.3	323.3	255.8	321.4
686.0	719.7	685.3	720.5
531.0	725.9	531.5	724.0
556.2	397.3	556.6	398.5
