# opt_x	opt_y	sar_x	sar_y
621.7	114.6	622.9	116.1
 8.9	231.2	 4.0	227.8
607.2	641.4	607.1	648.8
606.5	613.7	603.4	609.2
591.8	941.9	586.5	933.1
1011.4	763.4	1006.0	757.9
585.4	63.8	587.9	68.7
814.1	284.4	809.8	279.4
53.6	428.2	50.5	424.8
565.5	18.5	562.0	22.9
56.3	925.5	55.7	926.3
556.3	271.7	555.7	271.6
775.9	13.3	773.8	16.6
541.2	97.1	538.2	102.4
538.5	53.2	538.4	48.1
536.8	74.6	536.9	79.9
535.9	58.5	540.4	53.0
535.6	116.2	538.7	126.1
524.1	151.2	516.3	149.9
509.5	114.0	501.4	115.0
99.8	118.7	90.8	115.7
104.6	17.2	98.9	11.4
990.3	97.2	996.5	97.8
105.7	932.6	101.4	932.3
987.8	77.6	979.4	84.0
742.7	197.9	738.2	196.4
780.8	999.9	772.2	999.2
120.3	23.0	113.3	14.6
121.4	64.7	122.4	72.7
121.6	935.4	115.9	935.3
487.9	225.3	491.3	218.6
472.7	609.9	481.2	603.6
782.3	351.9	775.2	352.6
140.1	860.5	149.9	858.3
662.9	38.0	666.5	31.9
143.4	936.5	140.9	937.2
459.8	186.3	469.6	190.6
457.6	242.5	456.8	251.4
801.1	42.8	801.3	46.4
151.6	937.7	154.1	938.3
154.1	509.0	145.0	509.0
159.3	77.8	151.4	75.6
166.1	498.3	168.3	500.0
166.5	481.9	169.8	477.6
671.3	199.1	670.6	191.9
179.6	758.3	178.1	749.1
434.2	931.7	433.4	941.0
429.7	123.3	424.4	131.3
797.9	28.3	788.9	31.7
678.1	289.2	671.9	291.5
420.1	596.4	410.6	588.0
880.6	273.2	873.6	270.3
405.0	422.6	399.7	425.2
402.8	32.9	411.5	38.1
223.0	939.0	230.6	940.2
225.9	100.6	232.7	106.5
226.6	802.2	220.4	812.2
955.2	262.0	945.5	269.4
231.3	149.6	230.4	151.1
241.5	84.2	246.2	93.9
685.7	155.8	682.6	162.6
949.9	137.1	940.7	144.8
384.7	271.5	379.2	275.1
253.0	236.1	251.1	233.0
257.3	231.5	257.3	229.7
379.1	422.9	382.1	428.9
719.5	211.1	717.1	208.0
269.0	206.3	260.3	202.4
272.1	155.0	275.4	161.4
693.8	406.1	690.1	413.4
366.1	151.6	369.6	150.0
364.4	36.1	355.9	41.3
363.7	788.7	354.2	789.0
897.0	285.4	892.4	285.2
279.6	85.9	275.0	86.4
283.2	115.2	277.4	110.8
697.2	19.8	689.9	18.3
897.9	99.4	898.2	98.3
938.1	294.8	930.4	289.4
296.4	425.9	287.6	422.7
715.8	37.0	710.4	43.9
699.0	301.7	703.0	309.8
714.7	603.5	713.8	607.6
342.7	129.8	339.1	125.7
704.3	404.5	699.9	413.0
709.4	344.4	709.4	334.4
707.4	339.6	700.0	330.3
432.9	91.8	438.6	81.8
332.9	14.9	334.5	22.2
315.0	63.9	321.2	68.0
622.5	107.2	618.0	103.9
77.4	451.2	74.0	443.6
840.0	716.0	847.4	717.3
420.6	14.0	416.5	22.2
747.5	311.6	753.4	305.9
248.2	216.1	256.2	209.7
681.9	206.8	683.6	206.4
713.4	208.2	723.0	204.5
542.6	48.1	549.6	43.1
186.6	207.1	188.4	212.8
