# opt_x	opt_y	sar_x	sar_y
1020.3	49.0	1013.7	47.7
633.6	730.0	641.1	731.0
775.7	317.7	780.4	326.0
877.5	704.8	883.8	706.8
676.5	75.0	684.4	78.5
429.8	689.2	439.3	690.4
33.2	765.2	37.7	765.5
792.6	706.7	783.8	709.9
627.8	359.3	623.5	361.8
753.8	921.8	759.2	929.4
625.8	640.3	623.3	636.3
59.0	766.2	54.2	761.3
426.8	386.0	428.8	390.9
749.0	682.7	757.6	682.0
74.3	792.4	78.9	798.5
81.3	751.6	82.0	750.9
747.0	573.5	745.9	568.6
883.7	542.9	879.6	538.5
84.7	787.9	84.9	787.6
89.2	980.7	91.5	981.6
617.4	621.5	624.5	614.7
448.8	440.6	441.1	438.3
449.0	64.3	446.6	63.3
789.2	355.9	796.6	352.0
641.6	596.9	639.7	595.0
116.3	999.3	116.7	995.8
606.7	684.9	607.5	676.9
742.5	823.6	744.5	818.1
742.2	257.4	744.4	265.7
605.0	711.3	608.3	707.9
890.2	711.1	889.5	707.9
600.4	503.9	597.1	502.0
598.6	582.2	601.8	579.2
983.8	556.1	983.2	548.9
597.2	566.4	588.3	558.0
459.0	703.0	461.8	702.4
738.4	986.1	733.2	996.0
981.2	351.5	978.0	349.3
811.1	753.1	810.8	746.5
173.2	487.9	163.8	490.0
587.1	605.9	589.3	605.9
977.3	622.2	984.3	618.9
684.7	596.0	686.9	593.4
200.1	567.0	205.9	558.9
461.9	610.1	461.5	618.9
813.6	743.8	814.5	734.8
813.6	261.7	818.0	260.7
207.3	687.3	212.8	678.6
898.5	88.9	892.3	94.0
858.5	759.9	861.5	758.4
397.5	217.3	403.5	225.5
959.9	591.6	964.6	584.2
669.5	101.2	660.6	93.3
957.1	376.1	955.2	371.2
571.2	583.1	572.4	576.9
856.1	658.2	858.5	661.4
569.2	576.7	568.0	586.1
568.8	273.0	566.1	264.7
566.2	606.9	565.8	604.0
388.5	665.1	384.5	657.1
255.0	724.3	257.0	723.0
821.2	261.5	825.1	264.7
726.8	578.9	736.4	575.4
559.5	606.4	560.1	604.1
945.8	374.6	944.8	373.6
555.8	718.3	547.3	715.7
943.2	153.4	940.5	162.9
271.4	124.6	264.9	130.9
941.3	1009.2	939.7	1000.3
551.1	605.3	551.2	602.9
904.9	480.7	901.5	476.3
721.5	667.5	725.8	668.6
546.8	323.5	556.6	329.4
546.7	553.8	540.1	558.2
546.1	677.4	546.2	675.3
544.4	244.6	548.1	252.3
717.3	932.6	708.0	925.6
827.1	265.0	823.3	259.5
656.3	678.0	648.8	675.6
303.0	359.4	302.6	351.1
368.1	766.3	365.4	772.8
713.6	322.9	713.3	321.5
663.2	873.3	670.7	880.7
710.9	978.9	720.0	983.3
533.8	463.5	531.9	462.2
364.1	737.3	360.9	742.2
496.6	726.9	496.1	720.9
832.1	676.0	826.7	684.6
321.7	642.2	314.8	638.1
502.4	685.3	500.0	681.6
323.5	452.0	318.1	449.5
911.2	541.9	910.9	534.8
505.3	692.1	496.8	695.4
706.9	587.8	704.2	586.6
840.7	694.2	838.9	690.3
519.2	725.3	510.4	720.6
916.0	595.8	917.9	589.8
514.4	655.7	511.4	665.3
703.5	993.2	703.8	988.6
510.1	433.2	512.2	424.5
701.9	572.4	700.9	570.7
997.0	554.7	1006.9	562.7
92.4	973.2	97.3	980.1
734.1	41.5	735.4	46.7
476.3	318.2	479.8	309.9
495.0	474.6	499.8	484.3
