# opt_x	opt_y	sar_x	sar_y
1011.4	71.2	1011.0	77.9
994.2	657.0	999.0	656.6
989.9	111.2	984.2	104.5
 8.4	846.7	 9.2	848.3
972.9	612.4	982.5	618.7
964.6	576.0	968.8	567.2
15.6	678.8	20.4	680.3
943.6	241.0	949.8	249.8
941.3	376.1	931.9	366.7
18.2	695.3	15.8	700.8
913.8	366.0	923.6	363.7
903.0	189.4	900.3	185.2
895.2	696.6	900.9	693.4
892.5	858.7	896.0	855.5
877.9	587.3	873.8	595.0
875.3	885.8	868.8	895.7
873.2	88.5	869.7	94.2
872.6	644.1	877.4	634.1
872.4	677.4	872.3	668.8
27.1	680.9	32.8	671.5
865.4	367.9	860.2	365.5
861.3	796.9	858.6	798.9
30.6	579.2	37.7	570.6
851.7	928.9	855.8	927.6
32.9	719.6	24.3	721.6
843.3	705.2	839.8	696.3
832.9	760.5	839.9	759.2
830.1	608.1	830.8	601.4
829.1	725.5	826.6	729.7
38.6	674.2	42.1	668.1
823.1	847.7	813.9	843.2
822.6	700.2	826.7	699.9
813.7	590.3	822.2	599.4
810.0	746.7	814.1	747.8
803.7	589.7	810.0	580.2
800.3	174.7	792.3	180.4
797.1	386.5	791.4	388.9
772.5	664.9	768.6	671.0
765.5	659.7	756.9	660.4
761.4	647.1	760.9	646.9
735.3	589.9	727.4	585.6
734.6	250.1	737.3	249.3
734.1	737.5	734.4	737.1
728.2	769.6	727.8	772.9
727.5	893.1	727.1	894.2
56.4	697.9	61.3	692.0
709.3	281.9	700.9	278.0
58.7	678.6	53.6	679.7
695.2	674.1	704.3	672.6
675.5	602.7	669.5	603.0
656.8	172.5	665.5	172.4
651.6	266.8	644.5	259.4
69.5	674.2	79.4	676.7
626.3	741.9	627.4	738.4
624.0	700.9	619.5	691.7
622.0	21.3	625.8	21.3
617.0	734.3	615.9	733.5
615.0	628.2	612.7	629.2
605.5	207.6	608.1	206.0
604.4	779.0	603.7	779.5
599.4	412.4	607.0	414.4
598.8	631.6	601.1	634.5
598.3	589.7	592.7	588.4
591.9	280.1	593.0	278.3
75.9	680.7	74.6	685.7
586.7	407.1	583.9	404.3
582.7	431.0	582.8	428.9
574.8	191.8	582.0	187.0
574.7	598.1	583.6	592.9
574.0	670.3	573.8	665.6
571.3	318.7	566.9	325.1
569.0	148.1	574.4	150.6
566.0	683.1	556.9	682.5
564.4	621.9	562.6	628.0
555.2	118.8	560.4	118.8
553.5	643.2	549.0	642.1
552.9	386.4	554.9	383.7
551.5	729.4	549.6	729.6
550.3	629.4	549.9	632.5
533.4	147.6	536.1	144.0
520.5	165.6	510.6	159.3
499.8	784.1	504.7	776.8
496.8	664.5	498.1	659.6
495.8	627.8	501.9	632.5
471.9	408.5	468.3	411.5
463.0	344.0	461.5	340.9
447.3	303.8	439.9	297.5
414.5	646.9	415.9	638.5
409.6	 7.0	403.9	 5.0
403.2	675.5	408.3	682.7
395.8	708.4	389.1	709.4
379.6	697.7	386.3	695.6
373.0	662.7	381.0	671.9
366.8	674.8	368.1	676.1
363.5	957.1	362.6	957.9
359.7	112.3	365.3	118.0
357.7	101.5	356.5	100.8
348.9	681.5	353.1	687.9
346.8	100.4	350.4	97.8
346.1	184.2	348.9	180.5
345.6	663.7	350.2	673.4
323.3	169.8	314.1	174.9
116.6	13.8	107.9	 9.2
118.9	140.6	115.2	134.4
294.5	626.1	295.8	623.7
294.2	725.8	302.8	718.6
126.2	733.3	127.4	735.6
257.2	642.3	254.4	632.5
129.2	672.0	126.2	677.8
247.8	544.3	250.4	546.0
247.0	131.9	237.4	122.9
238.2	100.2	232.1	102.6
134.0	61.7	130.2	63.0
219.4	624.7	213.7	620.5
212.9	93.9	216.2	94.7
199.2	78.8	203.0	77.9
189.7	601.0	182.6	599.8
187.2	618.6	181.3	617.0
172.3	892.8	167.2	890.1
161.5	530.2	151.8	523.9
151.8	668.0	151.8	668.5
525.4	189.3	526.4	182.7
520.6	209.3	524.8	208.4
793.6	688.6	793.7	688.4
842.3	869.0	845.8	868.5
32.4	675.6	35.8	682.7
498.5	725.7	491.7	727.4
497.3	497.9	498.7	489.0
350.5	673.4	357.0	666.5
78.9	903.2	82.3	900.4
241.3	510.1	234.8	507.2
585.1	634.8	581.9	631.3
182.8	966.3	180.4	963.3
832.9	959.1	829.9	952.1
600.5	161.4	601.9	165.7
602.2	11.3	610.0	 6.7
459.0	729.1	466.6	726.6
832.8	753.0	823.6	757.9
815.9	993.2	818.1	990.4
918.4	843.7	915.3	837.7
969.1	703.5	968.1	696.2
318.8	551.5	325.2	544.5
433.4	320.2	441.0	322.2
659.8	1005.0	661.5	999.5
825.7	917.6	826.2	922.4
414.6	640.9	415.8	647.5
688.3	728.3	696.3	723.4
188.0	937.1	195.4	942.1
224.1	713.2	218.9	716.6
304.0	951.5	301.9	955.7
157.7	517.9	148.7	513.7
431.4	400.6	424.1	398.3
458.2	331.9	458.1	328.1
276.5	373.2	278.5	380.9
468.7	961.1	476.6	968.8
774.8	125.6	772.1	115.7
771.1	601.0	769.2	602.6
906.7	875.5	915.2	881.3
855.4	589.0	858.9	594.2
924.9	631.4	924.4	622.2
319.9	332.2	323.5	332.0
511.9	697.1	515.4	695.8
