# opt_x	opt_y	sar_x	sar_y
663.7	325.0	664.9	334.7
662.5	111.7	664.5	103.5
847.0	969.9	849.8	970.9
846.0	243.7	850.2	245.0
845.5	432.1	849.2	427.0
318.9	793.1	314.9	793.5
321.2	34.6	327.9	33.9
839.5	392.1	847.6	391.1
856.2	960.9	847.2	959.4
653.9	156.4	654.9	161.7
653.2	616.0	645.5	616.0
17.7	238.0	13.5	236.9
670.8	112.0	677.4	118.5
334.7	64.8	332.9	73.1
860.9	387.1	852.8	384.2
1011.0	399.8	1016.0	405.8
862.6	66.0	869.0	63.3
345.5	977.7	351.2	973.3
817.0	364.5	815.9	372.0
361.1	985.3	354.3	979.5
675.8	247.9	677.1	252.2
362.5	942.1	353.8	946.8
1001.4	229.6	1003.1	227.1
635.0	64.6	640.5	63.7
676.3	290.4	667.5	282.4
806.8	407.7	808.4	400.9
879.8	59.5	888.5	54.0
630.6	374.9	636.6	374.6
996.5	919.4	1004.7	914.6
629.2	603.9	638.9	600.8
628.2	79.9	631.9	78.5
377.1	967.4	374.1	965.0
379.2	940.9	374.5	939.9
260.5	171.5	263.6	171.8
795.7	26.1	797.1	24.6
991.1	336.6	992.1	328.3
383.7	362.4	380.2	363.2
622.3	33.5	620.0	30.0
886.0	226.2	893.0	235.4
384.6	42.6	387.7	44.2
621.1	1012.8	624.0	1015.0
252.3	339.3	244.9	347.2
390.9	864.6	397.9	860.0
686.4	255.2	687.9	255.1
393.5	26.5	400.6	22.0
64.1	988.4	67.0	987.8
395.6	897.7	398.4	891.6
398.6	921.5	396.2	918.2
68.8	154.3	75.6	155.8
69.9	288.6	74.1	297.9
900.0	51.3	899.4	49.3
404.8	468.5	411.1	459.1
901.2	446.8	905.4	437.7
901.5	898.4	898.9	891.0
902.5	523.2	896.7	513.3
981.7	975.9	983.2	973.5
903.9	1001.6	896.7	1009.6
980.0	114.9	988.0	106.6
695.6	407.0	697.7	411.5
695.8	143.0	687.1	141.5
589.2	79.5	592.4	87.9
78.2	736.9	87.8	732.3
78.8	290.1	74.7	286.3
410.4	49.4	411.7	53.9
700.0	97.0	705.1	94.7
908.4	451.1	912.6	445.7
84.9	1010.0	82.3	1003.4
85.5	819.7	87.6	826.9
