# opt_x	opt_y	sar_x	sar_y
 5.2	601.9	 2.8	602.4
 5.6	577.1	15.5	586.5
438.5	617.6	437.9	619.3
614.4	484.5	620.1	486.9
465.2	183.4	472.1	182.6
465.6	305.4	465.7	299.6
624.0	484.5	626.9	478.2
467.8	45.7	464.5	37.2
468.6	65.9	469.7	65.8
392.4	305.8	385.7	312.7
537.4	14.3	528.8	 9.7
645.2	114.2	639.2	111.7
471.6	630.9	479.1	640.5
536.0	618.8	543.5	615.6
669.1	115.9	668.1	109.8
23.2	940.0	18.0	933.0
671.1	188.5	671.6	179.2
546.4	757.5	541.3	757.1
689.1	115.5	688.4	114.7
477.5	579.4	474.2	577.7
980.9	336.7	982.8	337.8
979.7	194.4	981.3	197.1
308.1	607.2	306.6	603.3
303.7	 7.8	303.2	 9.4
482.5	486.4	489.7	477.6
254.3	917.5	245.0	914.6
40.2	39.7	40.8	40.4
489.4	540.6	490.1	534.2
42.5	161.7	42.5	170.9
745.5	300.5	745.6	307.7
527.0	988.1	525.3	984.0
45.9	231.5	50.9	230.7
568.9	478.4	562.5	477.0
207.2	978.1	201.2	976.9
50.4	356.4	49.6	362.6
770.7	50.8	768.0	48.6
191.4	861.3	186.5	860.7
191.0	599.1	198.7	608.2
777.3	309.0	778.2	302.7
779.5	254.7	782.5	254.5
496.6	371.6	491.5	377.3
170.1	438.8	167.9	439.7
157.5	832.8	159.2	826.4
153.4	903.0	148.1	901.3
836.0	321.8	831.9	321.9
508.0	324.7	502.8	321.4
64.2	31.0	56.8	23.3
69.4	37.2	75.7	38.9
121.2	916.5	116.7	916.7
867.9	563.9	868.2	557.5
114.5	294.9	110.6	301.4
72.9	257.2	67.6	254.6
515.1	312.9	520.8	309.4
74.0	1011.1	71.3	1014.8
74.7	971.1	83.4	964.1
106.5	996.3	104.3	991.7
886.5	335.2	893.1	331.0
102.7	37.7	100.5	36.0
97.5	880.2	103.4	882.0
553.8	283.6	544.1	279.5
80.2	331.8	90.0	335.5
908.0	351.4	905.4	354.3
86.6	56.2	91.3	48.6
86.6	755.0	83.1	754.2
245.7	738.0	245.0	743.9
580.7	414.7	582.7	417.4
80.8	122.0	87.6	114.7
429.2	841.3	421.0	839.8
 8.4	762.7	12.4	757.7
103.3	730.9	107.0	737.5
545.0	31.6	539.4	29.8
631.6	48.0	640.3	43.8
397.4	608.8	402.4	607.1
17.4	334.9	16.7	333.2
556.3	245.0	559.4	244.0
17.8	71.3	26.2	80.3
19.3	388.7	22.9	383.7
664.9	361.3	664.4	361.2
556.6	942.1	560.0	940.7
987.8	761.2	990.4	761.6
512.3	839.5	508.8	832.7
575.5	27.3	584.4	34.1
939.3	283.0	947.7	275.0
574.3	208.3	564.5	217.9
559.6	809.8	554.5	802.3
827.9	60.3	834.1	55.3
271.0	946.0	271.2	948.5
152.6	316.7	149.8	310.1
36.9	407.4	38.6	401.5
60.2	712.5	61.2	706.1
161.1	856.9	165.0	852.3
224.8	864.8	221.3	855.0
217.3	942.3	207.3	935.5
168.7	978.7	178.7	977.0
57.5	995.5	48.6	991.7
491.7	67.9	492.3	65.5
760.1	386.7	763.2	396.1
567.0	403.5	563.9	395.2
749.0	327.4	741.7	327.5
377.6	632.6	370.9	640.1
304.7	889.1	298.3	885.9
514.0	664.3	522.4	663.9
561.0	206.4	564.1	211.6
591.0	404.0	596.7	409.0
513.7	110.5	519.2	115.1
578.0	283.1	574.6	291.6
545.7	734.6	544.2	731.0
192.0	151.4	194.5	145.7
32.9	393.6	32.2	388.5
260.8	172.7	255.5	181.1
