# opt_x	opt_y	sar_x	sar_y
 5.5	357.4	 8.6	352.1
889.3	259.6	890.1	260.1
856.3	38.7	859.1	34.1
843.9	830.0	849.1	828.5
13.4	260.1	11.7	250.7
800.4	149.6	802.3	146.7
766.9	157.1	768.5	152.8
761.0	921.1	756.0	919.1
748.9	182.7	753.2	180.3
747.1	100.0	748.3	103.2
745.5	962.6	744.9	955.1
698.0	364.9	694.3	365.0
684.5	84.4	677.6	82.8
631.7	27.5	636.6	27.1
629.3	75.1	635.5	74.7
620.9	258.3	630.3	265.9
592.4	434.7	598.8	430.8
587.2	305.4	588.0	312.9
557.7	288.0	561.7	297.0
554.1	108.0	552.1	114.0
539.7	123.3	544.5	113.9
538.5	105.9	538.2	113.0
537.3	116.7	529.0	119.3
529.2	203.3	523.0	207.0
504.8	199.7	510.5	194.9
66.8	141.2	64.9	143.6
67.1	427.0	58.2	426.1
70.0	87.1	70.6	93.1
481.3	341.5	485.9	342.0
478.5	84.3	479.5	86.5
416.5	299.6	423.1	306.2
414.5	65.4	417.1	58.8
81.3	216.4	77.1	225.5
410.9	311.7	406.5	321.5
396.7	733.7	401.9	728.7
98.2	664.8	99.3	670.2
373.8	423.7	381.3	416.8
367.9	957.1	370.9	954.1
105.4	774.7	105.3	774.7
354.0	314.9	354.8	320.1
349.5	160.4	353.7	158.7
328.8	171.7	337.5	180.4
328.4	116.5	331.6	115.0
328.1	155.8	327.8	155.1
317.8	199.2	314.6	208.9
118.2	881.8	108.9	885.8
119.2	209.6	128.8	211.1
310.4	247.4	315.0	240.2
302.0	288.5	306.1	291.5
294.3	197.1	298.6	197.7
284.1	446.9	282.7	442.6
136.9	112.3	141.0	121.3
278.2	151.4	282.3	152.2
277.2	212.8	283.4	203.8
272.1	314.1	278.5	314.2
261.7	134.9	270.8	130.1
151.3	196.8	155.1	192.7
152.1	117.6	147.5	108.5
255.0	529.5	252.9	532.8
254.0	274.0	252.1	267.1
242.8	333.4	240.0	336.9
233.7	861.6	233.5	865.5
233.5	717.3	232.1	710.4
232.2	924.2	222.6	915.6
231.7	883.6	228.3	880.2
166.0	777.7	171.6	779.5
231.0	911.4	223.5	909.9
168.3	646.1	177.2	643.7
222.6	869.2	214.5	878.3
221.8	782.7	223.1	776.6
221.0	791.4	217.7	797.2
219.8	880.0	222.6	888.6
217.8	833.6	211.2	840.7
211.2	822.3	210.9	818.6
184.2	910.2	175.5	905.2
197.9	432.4	193.0	430.5
189.8	221.3	183.4	218.4
197.6	911.0	192.9	909.3
194.4	851.0	193.7	857.6
559.9	98.6	551.5	98.7
409.0	96.8	399.1	88.1
612.9	917.5	622.9	908.9
24.0	321.7	15.8	322.2
71.6	442.3	71.0	450.9
679.7	24.3	676.1	32.6
213.0	77.1	217.3	84.1
366.3	206.6	363.2	213.3
338.0	871.8	338.8	875.0
499.7	616.7	491.1	612.5
120.5	33.4	122.3	26.1
283.5	680.5	274.4	675.6
841.5	1004.6	833.6	996.2
522.0	295.4	518.3	295.8
848.9	735.7	847.4	736.4
30.0	159.8	38.8	166.2
472.0	42.8	472.2	43.3
19.4	129.4	28.4	136.4
87.4	568.3	88.7	574.3
64.3	760.4	68.0	770.2
296.1	58.6	294.8	62.7
799.3	56.9	803.2	48.1
277.2	94.9	286.9	94.1
559.1	45.3	555.4	43.4
