# opt_x	opt_y	sar_x	sar_y
1007.1	75.0	1009.5	74.2
1005.5	892.6	1009.3	885.2
387.1	420.8	389.1	426.2
1003.3	882.2	997.0	872.8
997.1	304.9	995.4	311.3
991.9	937.0	991.6	934.1
32.3	500.0	30.1	509.4
34.6	901.8	34.2	903.5
405.0	553.4	406.6	547.5
974.9	893.9	978.2	888.2
406.1	210.6	396.8	211.9
959.3	861.1	961.6	861.9
958.6	776.6	958.1	774.0
953.4	878.6	946.1	883.4
371.2	253.7	380.6	248.5
941.0	684.6	945.5	694.2
937.3	637.7	934.0	634.9
416.8	261.6	416.6	261.2
934.4	709.2	942.9	701.5
931.4	704.1	939.7	708.7
929.3	648.1	924.7	650.5
923.4	268.9	924.5	269.3
100.3	822.4	109.0	826.4
921.4	655.9	917.1	649.2
919.0	397.1	912.4	394.6
916.0	657.7	925.4	660.4
907.1	872.0	910.6	871.4
109.4	349.6	110.9	359.5
359.2	10.2	352.3	 7.2
891.0	521.2	889.0	514.7
889.4	839.4	887.9	829.6
885.1	434.6	886.0	425.4
884.5	680.4	876.7	680.7
874.8	853.5	874.3	862.4
867.8	844.2	875.4	853.3
860.9	558.1	862.7	553.4
444.5	263.9	438.0	270.5
860.5	564.1	858.7	572.8
860.4	570.1	862.0	568.4
455.2	267.6	450.4	264.1
158.2	967.7	155.9	970.3
830.1	1016.8	827.4	1018.4
822.2	99.9	831.0	100.5
460.9	158.7	461.6	158.3
467.6	823.8	465.4	818.4
788.0	405.6	789.9	411.2
181.9	144.9	183.9	135.7
771.3	937.2	769.3	935.3
768.3	422.6	762.7	420.4
751.4	389.0	741.6	386.0
744.4	418.7	748.9	423.1
734.3	188.8	732.4	188.3
724.6	543.9	722.6	535.6
721.2	475.2	719.1	469.2
718.5	462.2	721.4	464.7
715.1	483.4	722.5	478.9
682.3	125.6	679.4	122.1
255.1	758.7	249.7	752.1
528.1	220.6	529.0	213.3
669.0	109.9	678.3	106.8
642.0	446.3	636.6	452.2
634.8	234.7	627.8	244.0
634.3	324.5	634.4	333.5
620.5	277.2	617.3	284.0
612.0	310.1	618.8	308.8
285.8	792.1	287.6	794.5
565.3	620.9	558.4	614.4
297.9	48.3	299.0	41.9
1020.5	500.5	1019.4	508.3
390.8	192.5	387.9	198.0
548.5	889.7	539.4	882.1
275.8	791.6	282.3	794.1
513.6	563.4	519.7	556.0
703.9	212.4	694.9	207.1
714.4	819.2	714.2	818.1
59.9	899.4	57.5	897.7
180.0	959.1	174.6	960.4
372.1	245.1	377.1	254.1
803.3	620.2	796.6	620.3
812.0	46.0	811.9	45.5
817.7	383.8	812.4	380.7
435.1	204.6	431.5	213.1
359.3	204.0	366.1	202.4
593.0	471.9	590.9	462.9
243.2	886.8	252.7	878.8
897.7	136.4	891.4	130.4
