# opt_x	opt_y	sar_x	sar_y
451.2	56.5	455.0	58.7
 3.8	289.7	 6.3	288.2
451.8	339.5	455.7	347.8
452.6	521.9	459.9	529.5
 9.6	322.8	12.7	314.1
10.1	292.4	13.5	293.4
444.2	336.0	437.7	343.4
1016.1	436.9	1016.4	437.9
16.7	220.9	15.1	219.3
17.9	313.0	21.0	310.3
1013.5	401.2	1014.8	408.0
21.4	241.6	20.9	242.4
21.5	319.9	24.0	322.3
27.3	244.7	31.4	246.3
432.7	343.5	428.2	343.4
428.0	346.1	427.2	354.4
1007.5	425.1	1012.0	427.8
426.5	322.1	425.8	323.3
467.1	20.4	476.1	19.9
37.3	261.4	43.4	258.8
1004.4	439.4	1000.5	442.9
468.2	338.9	469.8	347.7
39.6	246.9	41.9	248.7
468.3	319.1	477.1	323.7
43.2	258.4	48.8	259.6
43.5	305.7	53.0	304.5
420.2	336.2	415.9	340.0
45.0	249.4	50.9	252.8
1001.0	418.8	999.2	414.0
48.7	266.4	54.3	263.2
49.5	271.4	54.4	276.5
53.9	226.0	58.0	222.2
412.1	23.8	406.8	32.6
996.5	441.8	996.1	449.0
996.1	429.7	992.4	432.8
63.9	277.2	68.1	274.4
68.0	314.0	75.0	310.6
401.5	125.8	398.8	131.0
399.2	120.5	390.1	118.1
70.4	206.4	69.3	210.9
398.5	346.6	400.2	354.4
71.0	273.5	76.4	279.9
76.5	329.7	82.1	332.9
483.8	109.9	482.1	108.8
987.2	402.8	982.3	401.7
709.9	135.7	710.9	144.9
81.9	291.4	88.1	286.3
88.0	292.9	93.4	294.9
88.2	257.4	96.9	265.8
385.4	344.8	384.8	353.1
95.5	276.8	97.8	279.1
381.3	332.6	378.1	338.1
980.7	420.1	983.2	423.5
96.7	306.8	96.9	311.8
491.5	134.4	488.1	125.9
100.3	287.6	110.0	290.5
103.2	339.4	101.1	334.4
103.7	242.6	104.8	240.5
106.0	155.9	111.0	162.1
373.7	293.8	366.3	299.0
976.8	433.4	973.9	438.6
635.2	280.4	625.3	275.1
112.1	330.9	105.3	324.1
112.4	307.5	115.0	303.8
114.0	252.4	112.1	249.9
499.7	133.8	491.7	132.9
117.3	324.2	120.5	322.5
363.7	321.4	362.6	324.4
973.3	418.4	969.8	422.1
629.6	259.0	632.4	258.1
122.9	297.3	124.8	299.7
969.9	439.7	971.4	444.4
126.8	329.0	131.4	329.8
348.0	99.6	338.9	102.2
966.1	396.0	972.4	392.6
135.7	278.3	145.3	280.3
347.4	327.1	347.5	326.9
620.4	265.9	614.4	259.0
877.3	453.4	876.7	459.5
338.9	297.4	332.4	297.9
147.4	182.5	153.2	184.4
955.9	444.5	957.0	441.3
154.5	172.0	158.9	172.1
154.7	332.7	151.3	332.1
158.6	228.3	152.4	229.1
159.3	212.2	166.2	215.2
168.3	176.3	163.8	175.2
170.3	166.3	175.1	165.2
170.6	299.9	161.3	295.4
595.4	203.5	605.2	210.8
179.0	325.3	178.0	329.5
940.5	438.7	949.3	442.2
585.3	308.3	590.4	307.9
194.1	293.8	191.9	291.3
195.4	261.4	189.9	259.3
196.6	200.4	189.4	209.6
575.5	561.2	574.1	567.6
208.9	255.6	201.3	254.6
929.3	398.2	929.9	403.2
929.3	410.9	933.0	417.1
212.5	200.0	207.7	206.5
214.2	226.4	222.3	226.0
905.8	429.9	909.2	433.5
566.0	310.5	574.9	312.4
561.1	319.9	562.9	325.0
559.6	303.6	559.6	307.9
231.3	324.4	232.8	328.8
245.4	319.4	249.4	325.7
595.9	260.8	590.0	265.8
193.4	304.6	185.2	306.9
371.2	120.0	376.7	124.1
976.9	410.6	976.3	413.8
212.3	317.0	220.0	323.1
183.5	231.3	174.8	232.3
1016.3	414.9	1014.2	420.4
188.4	287.4	183.8	287.4
