# opt_x	opt_y	sar_x	sar_y
899.0	722.6	907.9	728.0
1018.4	867.9	1014.3	873.3
562.3	839.6	563.8	848.4
558.4	888.5	564.9	893.0
909.0	716.9	906.8	714.3
909.9	758.0	907.2	758.8
845.0	581.8	835.9	585.7
572.2	794.0	568.5	791.4
556.0	858.9	565.6	864.2
894.5	922.0	884.9	930.5
911.9	348.6	904.7	346.9
913.5	883.6	922.3	876.6
913.8	737.3	915.8	741.5
915.6	575.2	907.3	579.9
890.9	716.6	886.6	710.8
1017.2	618.7	1011.3	620.7
918.7	657.1	910.9	650.6
889.8	887.2	893.9	877.6
924.9	766.8	921.9	766.7
625.4	964.1	619.4	958.1
928.1	537.5	921.6	531.0
638.7	1019.5	640.7	1016.0
646.7	533.1	646.5	529.4
651.0	898.5	653.4	894.1
551.1	915.4	543.3	906.3
940.9	759.0	935.7	768.4
882.3	598.1	884.8	600.8
942.3	353.3	944.5	360.7
880.4	345.8	876.4	345.3
682.4	925.5	675.1	918.5
684.1	844.0	691.0	843.0
830.4	900.8	835.6	896.7
533.1	991.5	537.4	992.7
705.3	948.6	700.0	941.7
873.4	582.6	870.2	587.4
709.2	972.9	708.2	978.8
734.8	794.4	731.5	793.0
735.6	779.6	732.2	776.9
737.2	808.2	728.9	804.6
865.4	603.1	859.9	601.9
975.3	693.1	971.5	691.9
750.8	657.0	757.0	656.5
179.2	478.6	187.0	469.2
763.7	676.5	762.7	680.3
987.9	924.2	983.0	926.8
771.0	742.1	764.0	740.5
903.8	744.1	901.0	746.9
780.6	863.3	781.3	864.8
822.1	946.9	819.5	940.1
903.4	345.9	894.6	341.4
820.0	503.3	820.4	502.8
791.8	500.1	789.1	496.8
792.4	728.7	788.8	727.2
792.5	875.9	793.5	883.4
794.0	535.2	785.1	535.3
796.3	416.7	795.8	414.2
811.9	923.5	814.9	917.2
1007.9	400.8	1004.9	392.9
814.2	417.0	808.6	414.7
814.4	357.2	818.7	347.6
635.9	705.2	645.6	698.0
508.7	947.4	514.1	940.3
646.0	959.9	638.9	951.9
1014.6	859.7	1012.0	850.8
807.6	660.3	807.0	650.6
633.8	902.1	641.8	894.2
933.2	944.3	940.9	951.9
632.7	538.8	633.1	539.1
841.5	389.4	842.4	389.3
929.3	870.0	927.8	872.2
559.8	963.5	564.0	966.8
884.4	407.9	886.2	415.0
800.8	508.9	792.0	506.0
655.4	634.3	647.1	625.1
592.4	591.1	595.9	588.9
795.4	1008.6	792.3	1012.2
662.3	666.3	653.0	673.2
662.9	547.2	664.8	545.1
999.5	432.2	1001.1	430.3
663.9	852.9	656.1	849.6
510.8	836.6	516.7	836.3
317.0	524.8	313.5	533.2
540.1	978.4	549.8	969.2
668.2	812.1	673.8	808.0
627.8	531.4	619.6	524.6
836.9	757.5	840.2	760.0
945.0	719.8	947.0	716.9
841.1	1005.8	838.2	1000.1
514.4	942.6	523.0	933.9
946.2	543.2	949.5	538.2
680.1	764.0	670.7	767.0
680.6	656.5	680.7	664.7
623.3	901.9	617.8	899.3
683.9	832.7	680.1	826.2
290.5	534.3	298.9	535.6
947.5	376.5	946.1	372.3
992.2	460.3	997.3	458.6
852.6	918.4	857.9	912.2
773.9	728.0	770.4	730.6
917.2	754.9	914.7	752.1
685.2	1017.6	681.0	1013.6
878.2	513.5	872.8	520.1
686.0	566.5	682.0	561.2
772.5	385.8	772.9	393.9
771.8	711.5	779.8	707.2
620.7	536.1	620.5	538.1
620.5	549.2	616.9	545.3
692.1	943.3	691.5	941.3
692.3	991.4	702.1	999.7
830.1	918.5	824.9	920.7
516.7	842.4	520.3	841.3
768.0	367.6	761.9	377.4
829.8	944.2	839.7	945.9
698.5	573.1	689.1	580.2
763.5	478.4	767.0	485.8
828.8	704.0	819.1	697.0
545.8	704.2	554.3	708.1
761.1	599.6	767.5	601.1
890.3	731.8	893.6	738.1
757.5	697.3	763.6	689.1
712.8	722.0	719.7	722.6
922.3	722.4	919.5	730.6
232.5	516.5	237.7	509.5
756.3	709.0	747.3	709.9
718.6	984.7	715.9	984.4
718.9	500.5	712.4	494.9
614.7	618.2	614.8	614.1
964.7	911.0	963.4	915.5
221.6	481.8	231.1	473.0
921.9	695.7	912.0	695.0
723.8	504.4	718.5	504.6
612.6	681.8	612.3	683.5
753.3	777.2	749.5	778.2
724.8	997.9	730.1	995.1
726.7	818.5	728.0	816.0
726.7	792.9	723.7	793.0
967.5	754.8	961.4	746.4
751.2	645.6	749.3	647.1
729.8	782.2	724.5	781.8
750.1	616.3	748.3	612.8
206.8	497.7	210.7	500.6
735.2	515.4	732.5	514.5
969.8	710.7	966.8	709.4
520.5	876.8	516.3	874.5
972.8	744.6	969.8	752.8
920.4	935.3	922.7	932.7
555.0	865.7	557.2	858.9
926.9	592.7	920.2	583.5
683.4	490.5	682.9	482.3
971.2	517.1	970.0	507.4
652.1	537.4	657.3	534.7
