# opt_x	opt_y	sar_x	sar_y
399.4	492.7	391.0	489.0
213.1	497.8	221.1	495.0
810.1	799.8	815.8	792.2
64.1	362.5	55.2	370.8
846.7	727.2	844.3	723.2
344.7	420.1	342.5	410.5
871.6	882.7	873.4	878.3
350.9	363.9	341.7	355.8
351.6	561.6	357.4	552.9
339.2	566.9	335.0	567.4
776.8	841.8	778.7	838.5
740.3	921.6	741.1	928.6
369.4	531.8	362.3	526.9
371.5	563.3	376.5	563.1
376.8	494.3	383.4	486.9
983.3	638.6	984.6	642.0
392.4	532.1	387.8	523.5
143.6	763.6	152.8	765.7
146.1	784.0	149.5	792.9
151.3	813.7	152.9	815.6
238.9	489.5	241.4	485.0
159.3	786.3	168.4	790.6
946.7	609.2	949.6	605.1
348.0	570.5	346.7	569.6
868.8	789.9	869.2	785.8
376.8	520.1	374.4	519.2
806.4	697.6	812.7	705.1
353.8	592.4	353.9	588.3
378.5	541.6	379.9	532.4
387.6	502.5	383.6	492.7
789.2	759.3	795.9	754.5
775.0	862.1	779.4	860.1
390.8	516.5	383.4	510.4
786.9	739.6	786.1	748.8
55.7	442.0	60.6	435.6
721.8	925.0	715.0	915.3
41.3	364.5	43.6	372.8
