# opt_x	opt_y	sar_x	sar_y
477.0	839.1	475.8	842.3
596.3	925.7	597.5	925.5
586.7	936.0	591.0	932.3
584.7	740.9	590.3	740.3
451.9	928.1	455.7	925.8
734.8	669.1	740.6	669.4
566.9	781.0	572.2	772.8
750.7	191.3	752.2	185.4
547.4	953.3	552.4	950.9
525.2	762.0	532.4	760.4
537.6	758.3	547.5	754.1
431.6	903.5	436.8	903.5
466.4	919.5	470.7	918.9
598.5	423.0	604.5	429.4
437.6	938.2	443.0	945.5
579.2	921.5	580.3	925.6
559.1	776.2	566.1	773.5
442.6	919.8	444.0	927.5
520.6	798.7	521.7	800.5
532.7	958.2	540.9	951.2
161.3	913.2	169.2	905.0
434.0	932.1	439.6	931.8
570.5	775.7	580.2	768.5
551.4	921.2	553.9	924.1
648.9	752.2	654.0	745.0
537.7	970.6	546.3	967.4
455.3	907.7	452.8	906.3
460.3	911.9	464.8	915.0
593.9	738.1	602.1	736.5
859.6	487.8	864.5	491.3
571.4	427.0	574.1	429.4
449.1	885.0	448.6	886.3
696.4	693.6	701.9	691.5
521.4	485.5	525.3	489.4
