# opt_x	opt_y	sar_x	sar_y
637.6	371.9	638.5	371.7
 6.9	591.8	 4.7	601.8
635.9	584.8	627.5	593.8
 8.7	102.8	 5.0	98.9
1015.8	236.0	1014.1	243.0
649.3	450.9	655.5	459.7
654.8	455.8	653.7	464.8
616.9	518.7	622.1	511.9
605.2	134.1	599.7	125.5
671.7	733.4	679.3	727.7
590.7	767.3	600.6	769.2
38.0	637.9	46.9	646.4
581.2	816.1	583.5	821.8
581.1	840.6	583.1	843.4
40.7	603.0	45.0	608.6
563.4	438.5	565.9	441.7
52.6	428.1	53.0	431.9
59.0	381.6	68.2	379.5
538.1	986.4	538.6	988.9
521.4	513.6	529.2	510.0
513.7	964.8	511.4	968.2
495.2	504.3	497.2	506.1
490.7	487.2	496.2	492.7
749.0	781.1	754.1	779.5
483.7	738.7	483.4	743.7
752.8	794.6	747.4	797.9
479.8	846.5	470.8	846.1
477.9	516.7	480.9	515.9
477.3	572.8	471.6	565.0
762.2	1016.4	755.6	1013.6
82.5	376.7	85.2	377.1
783.2	805.6	785.5	812.9
102.3	585.0	92.6	580.1
785.1	822.7	785.5	820.1
431.5	769.0	423.8	773.2
785.9	834.2	779.0	841.2
105.9	394.6	99.7	401.3
424.0	589.7	431.4	592.9
421.8	809.5	421.0	818.5
421.3	549.7	424.6	548.3
793.5	628.6	795.4	630.9
111.0	418.9	109.0	414.1
367.8	955.9	376.3	949.5
333.0	62.7	333.1	60.6
314.3	69.7	311.2	62.8
147.2	403.7	148.0	399.9
308.1	583.8	314.8	576.7
302.7	61.8	300.6	60.2
150.2	700.7	150.2	703.0
150.4	464.3	152.6	469.9
284.6	828.4	290.4	830.2
157.7	846.4	163.6	843.0
280.8	535.7	289.0	542.9
279.0	61.4	285.5	60.6
274.8	233.1	278.6	224.7
273.3	499.5	278.7	500.1
269.0	390.9	273.2	397.0
260.8	695.5	263.1	694.1
260.4	559.2	269.4	561.9
254.1	492.6	256.5	485.6
254.0	519.5	256.6	521.8
253.2	434.2	254.1	442.5
249.9	542.7	256.2	550.9
248.9	496.4	257.5	502.6
245.0	551.0	248.5	544.7
244.2	237.3	236.2	239.0
174.7	700.1	176.1	692.7
240.8	494.5	248.5	504.5
176.0	107.1	181.2	116.1
235.6	363.5	225.7	365.8
234.4	343.7	236.9	353.1
179.9	657.0	171.6	651.1
181.9	569.0	179.1	578.3
183.4	677.7	184.2	673.6
184.4	99.2	185.2	108.7
911.3	164.7	905.8	169.5
204.5	89.4	207.6	95.0
202.6	463.7	205.2	464.0
199.9	541.1	200.4	531.7
39.2	575.0	33.6	572.1
189.4	668.6	191.6	672.1
156.9	667.4	157.4	660.6
629.8	86.6	626.3	95.6
249.4	565.2	256.7	565.9
560.0	821.7	563.0	824.9
559.2	865.3	564.1	868.6
772.2	550.6	764.8	551.0
772.1	846.1	768.6	844.4
324.5	482.6	325.1	491.7
550.3	837.1	554.2	841.4
55.0	683.6	59.6	679.6
328.4	884.7	334.1	885.5
