# opt_x	opt_y	sar_x	sar_y
1005.0	36.2	1001.0	40.9
1004.8	436.1	1007.4	439.8
 7.5	412.2	10.8	411.0
995.3	414.6	999.6	413.1
986.0	377.5	995.8	384.9
981.8	28.5	983.9	38.1
981.4	424.4	981.4	419.8
979.7	43.5	980.9	44.7
971.2	35.9	966.5	45.8
971.0	30.7	966.4	32.8
16.2	390.4	16.3	386.0
956.3	43.6	958.9	48.0
955.3	49.8	954.8	55.1
952.2	329.0	954.9	330.8
934.0	12.2	932.3	 9.9
933.9	48.6	939.5	49.3
933.7	71.3	937.7	69.1
23.1	378.6	18.0	380.8
923.2	70.6	917.3	64.5
920.9	75.7	912.6	78.3
913.4	46.9	911.1	43.0
906.6	62.8	899.6	66.0
905.7	421.1	913.4	426.7
903.0	338.7	911.7	341.7
900.4	28.5	891.8	21.4
29.5	378.2	23.6	379.0
889.2	416.1	896.1	421.5
883.3	422.7	884.2	432.5
32.3	372.4	24.6	372.1
880.5	77.6	882.4	76.7
871.9	222.9	864.0	231.1
868.1	309.8	864.5	303.3
860.9	156.1	865.2	154.1
859.3	399.2	859.1	404.5
39.7	365.9	38.2	365.3
857.0	261.8	866.0	271.3
41.4	375.4	37.3	377.4
841.9	300.2	851.6	292.9
832.0	261.4	835.5	267.3
828.9	270.4	830.5	271.8
45.6	390.8	37.5	394.2
828.3	280.3	827.3	278.0
826.3	189.8	817.9	189.1
821.3	176.4	817.7	176.5
47.8	384.6	38.7	384.9
48.8	366.9	39.1	371.5
818.4	262.2	823.4	264.8
818.0	348.1	821.2	352.5
49.8	394.4	44.0	400.0
814.3	219.3	815.8	220.0
809.7	254.0	817.7	252.1
806.6	247.8	803.5	247.2
52.6	381.8	45.9	383.6
803.9	228.4	803.1	222.2
799.5	362.8	806.5	368.4
799.2	244.1	791.5	244.0
796.9	233.7	795.1	228.7
794.7	364.2	801.2	371.3
57.8	374.1	50.6	371.6
58.6	380.3	52.7	377.6
782.7	207.4	784.4	208.5
782.0	171.3	789.3	174.4
61.8	398.4	52.1	395.7
61.9	350.1	57.3	351.8
63.6	388.4	57.1	391.5
63.9	368.6	55.8	363.2
769.3	266.2	760.0	261.6
763.0	184.4	764.7	188.4
753.2	215.4	752.4	214.2
747.8	203.1	747.2	206.6
747.4	97.4	754.0	107.3
745.5	215.9	747.4	217.6
741.5	177.3	745.2	184.5
76.3	352.6	71.8	359.4
739.9	74.0	749.6	70.6
739.5	90.1	742.6	85.8
735.3	217.5	738.0	219.6
730.2	23.5	722.3	16.9
729.5	206.7	728.2	208.1
720.1	177.6	719.9	185.9
718.2	183.0	723.9	191.1
716.5	213.4	719.0	211.7
88.4	145.0	88.7	147.3
714.8	 5.8	723.1	 7.1
712.0	222.5	720.5	220.3
709.3	 8.2	716.7	 7.9
706.1	220.9	705.1	226.2
701.7	271.9	704.7	279.5
698.9	264.0	707.0	272.5
695.9	194.0	698.2	195.9
694.2	233.1	698.2	231.8
694.2	167.6	693.4	168.9
692.1	177.4	691.6	183.3
691.0	196.5	695.7	202.6
687.5	237.8	685.4	245.6
686.8	11.9	690.6	10.8
686.6	230.2	690.0	231.8
684.9	201.7	686.1	204.7
676.0	236.0	678.9	240.1
670.4	196.4	661.3	206.3
107.2	128.8	100.2	138.1
665.5	213.2	671.7	220.0
664.7	301.5	671.4	305.8
654.3	172.8	664.0	181.9
651.4	308.7	654.7	314.8
644.2	35.9	645.7	41.0
643.1	183.5	650.7	189.0
640.1	17.6	647.3	21.5
117.4	89.5	114.1	93.7
638.4	321.8	641.0	324.2
627.8	192.3	621.2	201.4
624.0	170.6	628.5	178.6
621.2	191.1	614.8	190.5
620.4	330.8	630.1	324.6
616.9	63.4	617.0	63.8
612.1	195.4	613.7	203.6
128.1	89.8	127.3	94.7
605.7	202.0	600.2	205.6
598.8	167.3	594.4	170.0
597.6	214.5	595.2	218.9
588.6	320.6	598.6	327.4
580.0	324.4	589.7	321.0
577.2	14.5	583.9	13.5
576.1	315.5	584.5	318.9
527.9	28.4	534.7	30.6
512.9	83.6	519.1	74.7
504.9	720.7	514.9	725.1
469.2	136.3	463.5	135.7
449.4	212.9	458.2	216.2
431.9	155.7	438.0	155.6
930.2	343.4	931.7	347.0
779.8	219.0	787.2	219.3
778.3	47.5	783.0	51.8
825.8	325.5	820.5	331.1
627.3	157.1	621.7	159.7
847.3	402.4	848.5	404.7
773.0	223.2	782.9	229.2
666.2	247.0	663.0	251.8
468.5	 6.6	472.5	 3.9
927.2	237.6	929.6	238.1
