# opt_x	opt_y	sar_x	sar_y
875.1	431.7	877.8	432.3
865.4	150.0	860.1	140.6
572.6	529.9	578.7	539.0
864.3	473.8	870.2	479.9
810.1	228.3	802.9	218.8
532.9	344.4	532.8	352.7
888.0	479.0	878.4	479.1
87.1	241.2	93.3	246.1
894.3	509.4	888.9	502.5
856.9	246.5	865.1	242.8
667.3	406.9	659.7	413.0
906.2	451.1	910.1	458.5
683.3	433.5	677.6	441.8
364.9	759.1	374.4	757.5
931.1	454.5	924.1	456.4
338.4	821.1	341.2	822.6
326.0	820.8	334.5	828.5
316.7	811.5	319.9	804.1
292.6	930.3	294.0	930.1
877.6	443.8	884.1	446.8
879.4	498.0	887.7	495.2
273.9	803.3	273.4	804.5
903.9	537.8	907.1	540.1
484.5	559.1	492.7	549.2
907.1	421.2	907.4	412.1
993.8	557.4	995.4	564.4
916.4	470.4	922.4	467.3
368.1	768.0	360.3	762.4
366.3	782.0	364.7	773.3
875.6	507.6	881.3	514.8
916.7	497.5	922.2	497.2
904.8	493.7	896.0	490.9
