# opt_x	opt_y	sar_x	sar_y
594.9	 8.4	599.6	10.4
585.4	63.8	587.9	68.7
580.5	45.7	571.4	43.8
571.4	 9.5	571.1	 6.9
566.7	103.6	561.7	106.6
565.5	18.5	562.0	22.9
565.0	74.5	574.9	77.1
563.3	57.7	560.0	57.9
541.2	97.1	548.1	89.6
538.5	53.2	538.4	48.1
536.8	74.6	533.1	67.0
432.8	182.7	440.5	184.9
416.7	198.2	412.2	207.6
217.7	208.7	211.5	214.1
227.4	197.7	218.5	200.3
398.0	183.0	388.2	181.1
397.0	144.4	395.1	144.4
390.4	50.0	395.6	46.5
269.0	206.3	260.3	202.4
271.6	199.9	275.0	191.8
366.1	151.6	369.6	150.0
364.4	36.1	355.9	41.3
349.1	158.6	349.1	150.3
342.7	129.8	339.1	125.7
310.2	144.7	314.3	137.5
313.5	161.6	322.5	162.6
314.4	175.5	318.0	176.2
335.1	189.7	333.1	183.0
316.2	181.9	325.6	173.5
332.5	96.8	342.5	97.2
186.4	184.5	192.4	194.2
577.0	89.2	585.0	95.8
559.1	94.1	560.0	101.2
287.2	162.6	280.6	157.7
361.6	 8.1	369.1	 2.9
 5.7	175.7	10.3	180.4
154.0	193.1	156.6	183.3
747.5	311.6	753.4	305.9
248.2	216.1	256.2	209.7
411.6	132.1	420.4	123.0
506.6	22.1	503.0	22.3
390.8	27.4	381.6	18.1
108.7	176.2	116.4	176.8
186.6	207.1	189.2	201.3
