# opt_x	opt_y	sar_x	sar_y
647.9	57.5	648.7	49.8
602.4	71.0	595.4	63.5
383.4	152.7	390.3	145.1
308.6	24.9	299.6	18.6
251.5	194.3	246.1	200.7
220.0	300.9	224.6	291.2
217.1	293.2	219.6	285.0
65.3	75.5	66.9	69.7
1004.7	95.3	998.9	105.1
997.3	287.4	993.5	278.8
970.7	329.1	965.5	325.1
968.6	35.1	970.3	40.2
937.6	116.6	929.9	121.5
908.2	297.9	905.0	297.0
855.2	367.9	854.0	366.5
852.6	226.3	854.8	226.5
747.2	605.1	743.7	609.5
742.5	612.4	734.2	606.1
106.1	50.1	112.6	41.5
717.1	585.1	709.5	584.6
704.3	252.7	701.0	252.0
701.9	23.0	697.9	18.0
122.0	87.1	114.1	84.7
122.1	116.9	113.3	110.6
687.0	255.5	691.4	259.2
686.3	45.7	685.3	45.7
681.4	22.0	682.6	19.6
659.9	139.4	653.5	138.3
21.8	153.8	23.4	148.9
644.9	255.7	645.2	248.5
644.7	262.4	647.8	252.9
640.2	250.9	639.5	246.0
635.6	228.3	635.0	219.7
632.6	268.7	633.7	272.6
631.9	291.2	623.9	298.3
626.7	235.1	631.0	229.3
625.3	53.5	621.6	48.7
619.8	40.9	629.0	41.0
600.3	475.4	597.7	473.1
596.7	43.8	595.4	41.5
177.2	191.5	167.9	185.7
521.3	223.8	520.1	229.4
488.4	88.7	484.6	98.7
474.9	17.3	478.6	22.9
452.8	469.2	449.3	473.5
392.0	334.1	393.3	341.8
231.4	150.4	230.6	150.6
362.0	137.6	371.6	145.4
321.2	66.5	324.2	62.1
311.6	47.8	320.5	53.7
293.4	319.7	295.7	319.8
290.9	271.8	296.4	271.0
246.1	302.1	251.8	306.5
269.8	53.5	278.2	48.7
264.6	37.2	270.7	42.0
251.0	189.1	258.5	183.8
695.6	45.2	704.2	43.6
918.7	293.2	910.7	297.8
255.0	168.9	246.2	161.3
211.0	78.7	213.9	76.4
635.3	240.2	637.8	232.4
878.9	299.6	884.1	290.9
522.7	91.9	525.4	101.4
264.7	54.1	271.4	47.1
248.4	175.9	249.9	174.0
547.3	69.9	544.0	78.9
597.1	112.6	592.7	107.7
534.5	195.8	536.3	192.8
813.4	315.4	813.4	323.7
224.9	103.6	231.4	101.2
700.8	87.5	697.1	83.0
25.3	245.0	29.4	239.5
236.0	63.4	231.0	72.3
589.8	58.3	598.3	59.0
641.4	61.1	641.9	58.4
307.8	152.4	300.9	155.8
371.6	133.2	379.5	137.9
868.6	367.2	861.6	365.8
83.4	195.2	79.9	186.4
976.4	64.4	981.0	62.8
178.7	74.9	168.9	72.0
972.5	289.5	971.4	284.1
242.8	277.7	246.8	277.5
228.0	144.7	227.3	137.4
906.6	97.9	901.2	98.4
830.4	323.9	831.4	321.9
962.0	359.5	966.4	352.5
487.4	220.9	488.6	212.9
960.8	123.2	956.9	126.4
130.0	54.5	135.0	64.3
448.1	15.1	448.8	17.7
65.9	309.9	73.7	310.6
945.5	99.6	950.9	105.0
357.9	160.9	365.2	159.4
630.4	213.1	626.7	208.4
202.5	280.3	196.9	273.1
