# opt_x	opt_y	sar_x	sar_y
423.0	443.0	422.0	442.0
330.0	135.0	329.0	135.0
 7.0	769.0	 7.0	769.0
 2.0	689.0	 1.0	689.0
191.0	684.0	192.0	684.0
747.0	327.0	747.0	326.0
345.0	226.0	347.0	226.0
219.0	177.0	219.0	175.0
755.0	367.0	755.0	367.0
664.0	221.0	663.0	221.0
94.0	317.0	94.0	318.0
565.0	648.0	566.0	647.0
99.0	734.0	99.0	736.0
693.0	193.0	694.0	193.0
886.0	345.0	884.0	345.0
584.0	433.0	585.0	432.0
514.0	325.0	514.0	327.0
53.0	710.0	53.0	710.0
32.0	689.0	33.0	690.0
193.0	709.0	192.0	710.0
110.0	326.0	109.0	327.0
204.0	566.0	205.0	565.0
613.0	426.0	613.0	427.0
689.0	183.0	687.0	183.0
514.0	404.0	514.0	403.0
394.0	266.0	393.0	267.0
97.0	171.0	97.0	170.0
293.0	726.0	294.0	725.0
171.0	310.0	171.0	309.0
666.0	649.0	666.0	647.0
372.0	942.0	372.0	940.0
487.0	741.0	488.0	740.0
145.0	45.0	146.0	46.0
