# opt_x	opt_y	sar_x	sar_y
1009.0	463.0	1009.0	463.0
232.0	118.0	233.0	119.0
564.0	550.0	564.0	548.0
646.0	612.0	646.0	610.0
398.0	126.0	398.0	127.0
227.0	65.0	225.0	65.0
360.0	1004.0	358.0	1004.0
277.0	979.0	277.0	978.0
388.0	596.0	388.0	596.0
465.0	362.0	465.0	360.0
201.0	936.0	201.0	936.0
739.0	831.0	739.0	830.0
415.0	226.0	415.0	225.0
563.0	311.0	562.0	311.0
501.0	347.0	502.0	348.0
392.0	998.0	391.0	998.0
797.0	547.0	795.0	547.0
 4.0	265.0	 5.0	264.0
879.0	72.0	880.0	72.0
378.0	997.0	377.0	997.0
486.0	390.0	486.0	390.0
911.0	743.0	912.0	743.0
822.0	828.0	822.0	827.0
30.0	194.0	32.0	194.0
530.0	666.0	529.0	666.0
400.0	238.0	400.0	238.0
442.0	428.0	443.0	427.0
152.0	458.0	151.0	459.0
33.0	477.0	34.0	477.0
574.0	557.0	576.0	557.0
587.0	440.0	586.0	439.0
570.0	199.0	570.0	200.0
584.0	200.0	584.0	200.0
790.0	80.0	789.0	79.0
261.0	302.0	262.0	302.0
823.0	77.0	823.0	77.0
214.0	785.0	214.0	786.0
748.0	66.0	749.0	67.0
397.0	589.0	397.0	588.0
63.0	359.0	64.0	360.0
19.0	423.0	18.0	424.0
310.0	270.0	310.0	271.0
405.0	98.0	405.0	97.0
