# opt_x	opt_y	sar_x	sar_y
186.0	894.0	186.0	892.0
185.0	940.0	184.0	939.0
473.0	944.0	474.0	944.0
984.0	850.0	984.0	851.0
242.0	786.0	243.0	786.0
796.0	776.0	795.0	775.0
882.0	380.0	883.0	379.0
400.0	892.0	400.0	893.0
29.0	95.0	29.0	95.0
949.0	547.0	949.0	547.0
84.0	563.0	84.0	562.0
324.0	770.0	325.0	770.0
447.0	884.0	449.0	884.0
238.0	924.0	238.0	923.0
969.0	795.0	968.0	796.0
180.0	929.0	178.0	929.0
904.0	857.0	903.0	857.0
134.0	853.0	135.0	852.0
461.0	574.0	460.0	575.0
878.0	906.0	878.0	908.0
785.0	148.0	786.0	149.0
37.0	994.0	37.0	995.0
415.0	891.0	415.0	891.0
639.0	358.0	640.0	357.0
585.0	921.0	585.0	921.0
176.0	908.0	175.0	908.0
500.0	481.0	500.0	480.0
461.0	818.0	462.0	817.0
658.0	936.0	659.0	937.0
745.0	819.0	745.0	821.0
812.0	949.0	812.0	948.0
427.0	939.0	425.0	939.0
599.0	131.0	601.0	131.0
312.0	630.0	312.0	631.0
138.0	877.0	139.0	877.0
760.0	1006.0	760.0	1005.0
444.0	932.0	445.0	933.0
971.0	325.0	972.0	326.0
191.0	944.0	190.0	945.0
102.0	794.0	103.0	793.0
422.0	805.0	423.0	806.0
714.0	114.0	714.0	113.0
706.0	321.0	707.0	321.0
