# opt_x	opt_y	sar_x	sar_y
511.0	595.0	510.0	596.0
149.0	574.0	150.0	574.0
139.0	961.0	140.0	961.0
172.0	550.0	172.0	549.0
181.0	940.0	179.0	940.0
310.0	851.0	309.0	851.0
88.0	491.0	89.0	491.0
204.0	355.0	203.0	356.0
921.0	870.0	922.0	871.0
50.0	554.0	51.0	553.0
731.0	773.0	731.0	773.0
109.0	978.0	108.0	979.0
331.0	592.0	331.0	593.0
60.0	377.0	60.0	376.0
72.0	935.0	71.0	934.0
126.0	456.0	127.0	456.0
200.0	638.0	198.0	638.0
31.0	989.0	31.0	988.0
851.0	866.0	852.0	867.0
433.0	588.0	433.0	587.0
140.0	211.0	140.0	209.0
571.0	875.0	571.0	874.0
73.0	567.0	71.0	567.0
152.0	938.0	151.0	939.0
158.0	807.0	157.0	806.0
117.0	905.0	115.0	905.0
150.0	439.0	149.0	440.0
424.0	336.0	424.0	334.0
28.0	643.0	29.0	643.0
1012.0	868.0	1012.0	867.0
50.0	403.0	50.0	403.0
745.0	520.0	744.0	520.0
196.0	560.0	196.0	558.0
150.0	176.0	152.0	176.0
