# opt_x	opt_y	sar_x	sar_y
16.0	171.0	17.0	172.0
22.0	42.0	23.0	43.0
82.0	47.0	82.0	47.0
55.0	46.0	56.0	45.0
314.0	232.0	314.0	232.0
302.0	123.0	303.0	124.0
663.0	191.0	663.0	191.0
525.0	172.0	526.0	172.0
845.0	107.0	845.0	108.0
783.0	59.0	784.0	59.0
893.0	166.0	893.0	167.0
829.0	88.0	827.0	88.0
211.0	477.0	211.0	475.0
117.0	264.0	116.0	265.0
162.0	506.0	160.0	506.0
457.0	413.0	456.0	414.0
302.0	374.0	301.0	374.0
398.0	363.0	397.0	362.0
562.0	359.0	563.0	359.0
754.0	287.0	753.0	287.0
928.0	502.0	928.0	504.0
143.0	589.0	142.0	588.0
714.0	633.0	715.0	633.0
1017.0	563.0	1018.0	562.0
1000.0	748.0	999.0	748.0
235.0	941.0	236.0	940.0
13.0	940.0	14.0	939.0
126.0	1003.0	125.0	1003.0
 2.0	910.0	 2.0	912.0
146.0	986.0	146.0	986.0
261.0	779.0	261.0	779.0
413.0	998.0	412.0	999.0
385.0	826.0	385.0	824.0
527.0	829.0	528.0	829.0
593.0	778.0	594.0	779.0
906.0	779.0	907.0	780.0
952.0	875.0	953.0	874.0
