# opt_x	opt_y	sar_x	sar_y
400.5	669.1	409.2	665.5
827.2	914.4	832.8	909.5
607.8	918.9	598.6	920.1
397.6	863.6	390.6	865.3
608.1	48.7	609.9	42.6
397.5	233.7	399.8	199.0
608.6	26.3	611.7	23.0
944.3	178.6	940.4	178.5
881.4	127.1	882.1	112.4
943.5	669.9	949.2	679.8
392.9	269.1	374.9	243.5
763.3	663.5	770.0	674.9
11.9	246.0	15.7	260.1
519.9	867.9	546.7	870.8
826.3	323.5	825.9	296.7
13.3	558.1	 4.3	566.5
14.1	630.1	 8.2	628.7
612.6	203.9	622.4	196.2
612.7	837.1	615.2	838.6
958.3	125.9	957.6	132.0
618.2	56.0	645.7	54.5
759.8	394.2	719.3	346.8
21.8	38.7	23.3	44.4
978.0	1010.8	964.5	1016.8
938.8	228.4	938.0	244.1
24.6	672.4	21.5	673.2
24.6	541.2	25.2	531.8
853.7	904.1	857.3	905.0
978.0	496.7	976.1	511.0
963.5	960.6	970.7	970.0
623.4	1010.4	603.9	1009.7
372.5	845.6	359.3	854.5
936.9	166.5	934.6	173.2
624.9	168.2	634.1	169.5
936.7	940.7	945.7	938.6
879.8	924.7	876.1	934.5
369.0	193.6	345.7	164.2
849.6	12.3	845.0	 8.7
854.7	573.4	861.4	583.9
976.7	621.6	983.1	664.4
828.1	434.3	835.5	418.8
885.7	829.8	889.7	829.4
38.1	265.2	36.5	251.8
629.6	397.1	620.2	393.5
600.9	168.3	581.6	163.3
39.1	362.8	31.4	368.6
511.3	339.7	478.0	326.3
879.1	226.4	883.5	258.0
40.0	526.1	43.7	505.0
538.4	917.4	527.0	914.7
774.7	219.4	753.6	214.9
510.4	40.3	499.4	37.1
42.3	16.5	34.6	18.3
631.5	21.6	642.6	19.5
820.0	400.0	823.8	378.5
958.6	658.5	963.8	659.6
598.0	226.8	598.6	229.6
954.0	929.7	956.4	929.5
44.6	22.3	43.5	25.9
346.2	582.7	338.7	597.3
47.4	656.5	41.5	637.8
819.1	983.2	784.0	988.7
47.9	585.2	52.2	587.2
50.0	672.6	42.9	679.0
877.8	813.3	889.8	816.6
932.1	175.1	931.1	177.1
639.3	13.3	640.2	 7.0
