# opt_x	opt_y	sar_x	sar_y
514.0	938.5	527.5	938.3
1016.4	18.2	1017.7	15.0
246.0	91.4	254.1	91.7
349.6	18.8	336.6	19.6
 6.0	277.6	10.0	309.2
515.7	754.3	529.9	760.0
1009.0	85.2	1010.4	80.0
345.1	703.3	347.9	695.4
243.2	965.2	248.9	961.2
242.4	873.2	244.4	866.4
1005.7	318.4	1007.8	830.8
1005.6	654.5	1007.7	662.3
353.6	57.6	361.8	58.0
353.8	200.9	352.3	203.1
241.1	 4.6	253.9	 4.6
995.2	62.7	995.4	80.7
519.5	843.3	551.1	834.4
994.1	91.6	989.6	90.5
992.5	115.6	989.2	111.8
987.3	610.0	990.6	612.7
986.5	326.4	995.2	314.4
986.1	102.9	983.5	104.6
978.5	40.6	972.2	53.0
14.0	598.5	15.3	608.3
977.1	603.3	976.1	614.5
976.9	94.7	973.9	101.9
976.8	466.8	977.3	456.8
975.7	339.8	977.5	298.6
341.9	604.1	343.0	605.3
526.4	1007.7	520.5	1012.0
248.1	139.7	265.7	130.6
972.8	122.9	972.3	122.1
970.6	95.1	970.0	105.2
341.0	445.9	350.8	448.2
968.3	764.2	969.5	763.7
527.6	811.5	555.0	801.2
967.2	932.6	974.3	948.6
965.9	780.2	964.4	797.7
964.2	71.9	964.3	72.5
963.2	596.8	971.1	579.4
360.6	125.8	345.3	120.6
22.7	597.0	22.2	618.3
505.9	854.4	553.5	864.5
956.7	54.1	948.0	59.0
366.0	513.2	359.2	532.2
954.5	118.3	949.9	117.4
953.9	136.9	948.2	136.1
953.7	250.2	947.1	236.1
235.2	42.2	239.5	46.1
235.1	917.0	241.4	915.4
951.6	597.1	950.6	600.7
234.6	937.8	238.4	934.9
333.9	563.6	357.5	600.9
948.1	906.4	961.1	915.4
947.3	81.9	948.2	82.3
947.2	932.8	960.6	937.4
945.7	46.6	944.7	45.3
945.2	759.3	941.9	779.8
368.0	703.4	377.0	694.5
944.1	782.2	948.0	826.9
233.3	944.2	232.7	938.0
938.2	964.9	947.0	961.3
232.9	956.2	240.2	951.7
931.8	639.4	936.0	667.7
373.4	11.0	362.3	12.1
39.9	595.7	37.2	639.1
249.8	974.2	249.1	972.0
503.4	68.2	463.9	65.1
231.1	506.0	257.2	521.9
375.6	682.9	375.7	671.1
230.9	986.2	226.3	977.9
929.0	341.5	932.9	344.7
928.7	621.9	928.8	627.9
376.4	838.7	368.6	830.3
377.2	596.9	395.5	618.2
925.6	115.8	909.8	117.4
251.3	949.3	252.6	943.1
229.1	904.2	228.0	890.6
922.7	80.5	923.0	81.9
46.5	849.8	53.4	854.0
922.2	73.7	919.1	70.5
921.3	604.3	920.8	614.1
921.3	724.6	926.2	728.1
918.8	960.9	904.5	965.7
227.0	950.1	229.1	942.5
226.9	568.1	263.1	594.0
916.4	698.9	911.4	707.2
51.3	595.0	52.1	798.6
915.6	613.0	917.1	622.7
914.7	505.5	909.1	477.6
53.2	508.1	41.7	476.7
54.5	847.8	59.7	845.8
911.5	1011.9	915.8	1014.1
908.4	361.4	920.6	355.3
908.1	728.1	908.2	748.2
908.0	899.5	908.6	903.0
903.9	141.7	906.8	140.2
223.5	250.6	249.0	238.2
902.2	604.5	902.9	628.9
64.1	617.8	61.1	780.2
901.4	404.0	900.8	360.8
901.2	992.6	907.6	999.9
320.8	110.2	338.0	110.0
895.8	55.4	882.1	54.5
895.8	612.6	897.6	637.8
320.6	347.0	326.5	334.4
895.0	563.8	893.6	565.8
222.4	873.1	229.5	864.1
892.7	15.8	891.9	 7.7
71.7	611.4	75.1	617.0
891.5	519.9	901.8	510.3
221.5	975.4	226.6	972.5
890.2	902.1	882.8	898.7
318.0	1017.0	320.9	1012.7
889.5	963.4	882.9	962.6
317.9	45.1	319.9	45.4
889.3	78.5	892.2	79.0
889.1	428.9	888.7	407.6
253.8	995.6	257.4	999.5
888.5	651.0	887.9	661.6
888.3	598.7	892.9	620.4
76.9	495.5	78.5	497.2
888.1	30.2	886.1	27.5
561.5	1005.6	576.1	1010.4
563.0	998.7	576.1	1000.7
884.8	981.8	897.1	977.6
315.6	696.8	319.7	702.1
880.5	551.5	884.0	534.2
880.0	1005.2	884.4	1008.5
879.8	627.6	878.0	649.1
879.2	483.3	881.6	445.6
82.1	962.1	89.2	957.9
879.1	179.2	881.0	168.7
878.9	152.0	882.0	160.3
878.8	66.3	869.5	65.7
217.9	62.3	240.8	64.2
496.0	995.7	518.8	1001.6
410.3	854.5	409.6	849.7
216.1	423.1	240.7	433.3
216.0	960.5	218.0	951.0
573.2	754.9	586.0	749.5
215.7	439.8	247.0	457.2
91.3	1021.2	87.6	1013.4
868.4	1004.5	876.9	1012.8
868.2	50.8	850.8	54.0
94.3	45.3	92.8	48.0
865.4	684.5	859.7	710.1
864.3	504.6	866.9	518.0
862.1	989.6	870.0	990.2
577.9	688.5	590.5	703.8
578.2	988.3	593.7	988.5
99.2	227.7	104.0	223.0
857.7	1015.3	861.7	1019.0
853.6	896.1	848.4	899.6
99.7	 6.5	91.7	12.4
851.8	914.4	862.1	915.6
257.9	102.0	268.3	101.9
850.5	933.5	870.8	936.5
100.9	419.0	114.3	425.4
423.9	955.0	428.3	950.8
425.0	809.4	418.2	773.0
425.7	964.2	417.1	971.4
489.9	722.3	502.7	702.4
102.4	534.5	100.6	542.0
104.7	898.5	113.4	902.4
426.5	837.1	426.3	829.4
259.1	597.2	285.2	606.9
829.5	893.5	822.0	899.8
110.1	597.7	114.1	605.6
111.0	95.4	120.0	88.0
208.9	85.5	224.8	90.9
111.5	552.5	112.9	572.7
111.5	930.8	123.2	923.1
827.6	914.7	795.2	906.8
432.3	1006.5	457.3	1013.3
827.5	604.4	819.4	615.9
112.1	59.0	116.6	59.8
112.2	447.6	113.2	446.2
112.7	370.6	114.2	358.9
112.8	461.7	116.6	471.2
584.8	1003.1	595.6	1006.1
296.5	891.8	304.8	889.4
816.3	988.3	801.0	992.0
809.9	1011.9	759.5	1015.2
208.2	973.0	214.6	964.7
