# opt_x	opt_y	sar_x	sar_y
 5.1	60.6	11.2	62.1
 7.8	42.7	 9.5	44.1
 7.8	155.0	11.9	150.2
13.0	267.4	16.3	347.0
351.4	61.3	342.4	64.7
345.9	58.0	345.8	58.0
342.3	168.9	358.9	170.4
338.6	84.7	305.2	89.4
337.6	68.7	355.7	68.5
334.2	97.3	316.9	98.1
42.5	40.9	42.9	38.6
43.6	233.9	44.4	362.4
58.4	71.7	55.7	71.2
59.9	266.1	57.3	366.8
320.6	116.8	300.9	116.1
407.8	78.2	397.3	77.0
67.9	174.4	67.2	192.6
312.5	21.2	309.7	23.7
416.0	68.3	373.6	71.2
72.1	43.1	83.7	43.2
73.5	169.1	75.6	172.4
420.0	18.5	401.0	17.5
76.5	119.6	79.4	121.0
422.1	38.2	409.2	39.9
78.2	101.4	81.3	108.0
298.0	47.1	322.5	48.0
431.7	223.0	437.8	274.9
442.0	56.3	408.4	58.2
87.0	70.7	85.9	69.8
442.2	 9.3	410.6	13.3
89.4	271.1	92.9	331.2
451.4	45.4	434.2	45.6
101.6	256.3	106.8	311.1
244.6	173.1	247.7	181.4
112.1	147.6	110.6	150.8
241.9	141.2	243.6	145.7
239.9	169.8	240.4	172.8
496.2	498.9	486.4	519.4
115.3	81.3	112.6	89.9
496.8	336.9	461.3	389.6
233.8	167.4	235.3	166.9
229.3	57.1	220.4	53.9
506.1	514.7	512.8	530.2
229.0	23.2	232.4	18.7
512.9	592.1	531.3	593.1
222.0	134.9	211.6	135.8
519.3	348.4	494.0	402.3
520.6	489.2	542.1	489.1
127.1	89.4	128.6	95.2
524.5	529.7	535.8	547.6
130.8	99.1	130.0	105.6
134.5	74.6	127.2	70.4
536.4	498.4	555.0	513.2
196.2	57.7	193.3	58.3
194.7	69.5	208.1	69.6
190.0	65.1	198.1	64.8
184.6	347.1	190.7	388.2
172.3	175.2	178.1	193.2
 4.8	32.1	 7.9	23.3
10.6	277.2	10.4	401.5
328.1	193.3	347.8	200.5
398.3	11.2	399.4	12.5
72.2	66.8	74.2	59.6
447.4	156.4	425.6	160.3
506.1	564.5	515.2	579.9
529.2	458.3	541.3	454.2
 9.7	262.5	 4.9	383.1
142.0	277.5	139.6	335.1
12.3	50.2	11.2	49.4
139.1	78.5	138.1	82.8
15.9	259.2	20.1	383.6
168.9	263.2	176.3	275.3
218.7	122.5	208.2	121.6
26.9	180.0	22.2	206.7
340.6	106.0	334.7	108.5
37.5	102.2	30.1	112.1
226.0	157.0	231.4	161.3
165.4	149.2	163.3	161.6
228.7	11.7	219.3	 8.9
52.4	59.1	58.1	56.5
235.8	32.5	253.9	29.3
320.9	223.4	338.6	243.4
64.1	39.4	62.0	25.7
406.0	337.7	383.5	404.1
422.1	118.0	444.8	122.5
80.8	20.5	80.3	 7.9
440.7	138.3	462.4	138.0
102.2	273.3	96.8	325.3
289.2	202.4	284.8	209.9
91.5	203.3	92.1	224.5
95.3	99.5	99.2	100.6
430.1	64.1	409.5	63.5
304.7	 2.8	278.0	 3.8
307.9	30.0	296.3	30.8
161.7	104.7	161.8	112.1
109.5	178.7	109.9	235.1
11.8	120.6	16.7	121.5
315.5	38.0	299.4	39.8
207.2	98.8	202.5	98.4
406.0	50.6	377.4	50.0
61.6	89.9	49.9	106.2
237.5	242.3	244.0	277.6
499.5	351.0	472.4	398.2
52.7	76.4	47.4	85.3
228.3	143.5	236.0	146.6
121.6	43.7	120.5	39.5
513.1	422.9	515.1	434.2
38.9	238.9	36.9	365.8
215.2	108.0	209.9	106.1
335.9	177.2	303.0	196.9
379.4	328.2	341.0	400.2
26.5	322.9	27.6	490.8
240.0	26.2	236.1	23.7
