# opt_x	opt_y	sar_x	sar_y
 9.6	639.4	 6.5	645.7
924.0	647.0	909.1	707.9
14.6	635.8	15.9	648.5
549.9	531.6	578.5	585.1
863.7	632.9	854.2	677.0
31.1	741.0	33.0	747.7
39.7	745.9	41.1	744.5
44.7	990.2	46.9	993.2
48.7	746.2	51.9	747.1
64.9	720.1	66.1	713.1
81.0	617.6	74.9	643.9
340.9	560.8	803.5	807.7
338.5	610.6	323.8	622.8
965.1	657.9	955.4	723.4
101.8	649.2	98.4	648.1
118.6	650.8	113.2	645.7
133.4	645.7	129.4	654.8
141.0	723.5	139.5	742.4
144.3	644.5	140.7	644.0
935.3	642.8	921.9	707.1
521.1	537.2	678.8	714.5
520.1	485.8	608.4	793.1
38.2	854.7	39.4	871.9
42.0	650.4	34.9	627.1
447.6	563.1	477.8	618.3
426.2	591.9	415.8	594.0
904.0	1017.7	912.1	1021.0
378.9	585.1	353.7	588.3
79.2	736.6	78.2	724.1
262.1	598.6	700.6	813.5
111.7	568.8	102.9	603.7
859.1	599.7	846.9	571.5
130.5	574.5	120.2	613.0
297.0	629.6	276.8	651.0
