# opt_x	opt_y	sar_x	sar_y
477.7	 5.5	478.8	11.2
483.3	176.8	484.4	175.8
291.6	989.7	203.3	987.1
507.1	68.2	524.0	68.0
508.8	59.2	527.0	60.4
165.4	89.6	157.3	97.5
68.8	223.8	53.0	292.6
470.2	42.6	458.6	49.5
470.6	69.3	464.2	70.6
422.8	721.0	628.0	353.0
418.8	1002.8	379.2	999.5
473.8	295.3	204.6	243.1
475.8	78.5	452.4	81.3
382.7	74.7	358.6	86.7
476.9	21.2	478.0	17.5
309.4	790.3	270.6	753.8
308.3	982.8	280.4	986.5
383.9	666.8	326.4	722.5
481.0	39.2	492.6	39.7
481.6	207.4	363.6	303.6
385.1	46.8	345.9	53.8
94.1	133.2	96.1	130.6
100.8	50.9	89.8	42.9
505.2	182.2	545.2	194.6
106.8	124.5	105.0	130.0
506.1	206.4	567.2	246.7
420.6	714.9	626.6	335.1
517.2	81.5	540.3	89.8
390.5	925.9	329.5	911.7
405.6	203.8	284.2	349.1
403.3	852.3	352.9	829.3
394.6	980.0	334.2	977.6
429.7	901.2	394.8	898.3
428.5	817.0	402.0	786.0
426.0	188.2	391.1	200.8
398.7	149.4	373.0	146.8
398.9	173.0	372.6	181.0
34.2	115.7	18.4	112.1
165.7	36.6	165.1	39.7
166.6	53.4	166.2	49.3
415.0	931.7	374.7	933.2
452.4	151.0	453.0	153.7
437.2	116.1	436.3	120.0
61.4	215.9	45.1	284.1
595.5	233.5	636.3	252.6
474.9	260.4	195.9	204.5
210.1	990.1	654.6	995.0
476.6	112.2	457.4	106.1
461.1	52.9	455.6	56.3
575.2	101.6	618.8	99.1
384.5	883.1	328.7	877.7
459.7	59.1	471.2	63.3
500.9	108.9	516.1	109.7
502.1	75.6	546.5	72.7
406.0	 8.2	374.7	15.9
395.0	894.8	344.5	892.3
443.5	128.5	447.7	128.5
18.4	125.2	 3.6	131.6
403.5	135.1	371.4	140.8
56.5	85.4	33.4	74.2
26.5	24.6	 4.6	16.1
57.5	140.4	43.1	144.0
519.3	147.8	544.9	151.4
423.7	910.4	372.2	904.8
435.9	175.0	416.9	187.5
511.7	159.6	567.5	157.7
111.5	16.5	110.7	 6.6
104.0	65.1	95.6	70.7
412.0	600.9	869.2	488.2
397.2	131.9	354.8	136.4
151.1	77.4	138.5	83.2
399.9	954.3	335.6	945.2
569.1	115.6	620.8	114.0
296.1	791.6	254.0	744.3
375.1	986.9	317.0	984.2
485.6	67.5	500.8	69.8
574.4	167.1	643.8	155.0
482.2	140.7	472.4	142.4
479.9	45.5	485.5	46.6
162.1	74.4	154.0	73.3
72.5	40.3	54.1	25.1
371.1	29.6	346.8	36.2
498.6	30.4	507.9	28.3
596.1	198.6	637.7	235.3
484.4	117.0	488.8	121.2
