# opt_x	opt_y	sar_x	sar_y
702.5	926.0	709.7	923.7
 6.3	420.2	 4.6	413.7
 6.5	914.7	 9.1	915.2
701.7	 8.9	730.2	12.1
592.4	845.8	583.8	834.6
731.9	895.2	727.7	899.9
10.6	54.5	 3.2	79.5
359.4	840.6	364.2	824.5
19.0	880.1	14.4	877.3
19.8	919.7	23.1	931.3
361.6	41.0	370.3	42.0
1006.5	879.9	1011.5	887.8
364.4	1013.3	370.6	1007.5
364.7	998.1	366.3	997.7
366.5	878.7	384.5	869.7
368.0	504.2	360.6	481.5
696.9	247.5	726.2	232.0
34.5	244.9	41.5	307.2
35.1	383.3	33.5	389.1
35.7	899.6	37.4	909.7
738.2	948.5	702.9	947.1
371.5	558.8	355.4	557.6
40.3	21.3	40.8	32.2
694.7	179.5	708.3	169.5
44.0	940.3	48.0	948.8
838.1	1019.0	847.3	1018.2
739.4	886.5	728.9	886.4
45.3	14.9	49.5	 6.3
741.2	980.9	730.5	981.2
55.3	313.1	69.4	379.9
377.0	471.7	355.3	460.5
59.5	885.3	55.4	879.8
61.9	890.7	57.4	899.6
62.2	930.5	53.6	937.5
378.7	848.8	378.2	839.6
979.5	956.3	1007.6	943.8
604.4	217.4	621.4	184.6
66.6	319.5	78.7	343.3
380.2	927.9	423.8	914.9
380.5	860.1	381.1	848.3
649.4	943.5	670.1	930.6
74.4	20.0	103.0	11.1
75.6	865.2	73.4	864.9
706.0	231.0	733.2	207.0
76.7	409.6	88.1	419.1
687.5	150.7	698.9	146.6
747.9	895.5	741.8	900.3
606.9	859.6	633.5	851.9
814.8	930.5	831.1	925.5
686.0	35.1	704.2	34.0
385.5	613.2	373.5	629.3
712.0	224.1	744.6	190.7
93.5	873.8	86.9	874.7
307.3	71.6	336.9	73.4
682.8	56.0	710.2	53.0
854.6	869.4	870.6	868.4
305.9	76.7	296.0	82.4
530.1	879.1	559.7	875.2
102.5	603.2	99.9	569.2
812.5	192.2	823.9	194.0
529.0	784.5	504.8	787.4
