# opt_x	opt_y	sar_x	sar_y
991.3	581.9	986.7	601.2
866.4	581.8	866.1	583.5
865.2	221.6	871.3	204.3
360.9	716.8	346.9	728.7
1008.5	612.1	1012.4	604.8
997.3	833.2	995.2	842.2
336.7	679.6	321.2	677.8
890.3	700.5	892.1	693.1
857.7	909.2	854.4	913.0
856.2	83.7	859.4	77.5
21.2	416.2	15.0	419.0
904.8	701.5	909.8	718.8
279.9	645.0	272.9	681.7
908.0	749.8	903.2	754.0
22.4	39.8	28.6	20.4
277.6	627.4	273.9	642.3
263.5	635.2	257.4	661.4
915.0	822.0	911.4	826.8
616.0	146.6	713.6	149.7
635.1	924.7	615.9	929.6
931.7	858.1	922.4	862.5
180.7	221.5	300.6	182.8
1003.0	112.6	1009.2	122.3
940.2	260.0	943.3	260.2
998.0	171.3	997.9	170.9
943.1	200.8	943.5	199.5
34.1	539.3	34.1	817.3
947.6	871.2	945.3	872.2
689.6	972.9	679.7	974.9
953.0	101.9	958.1	98.4
104.7	258.0	116.4	236.1
103.4	454.3	110.8	469.2
821.9	636.8	829.7	630.6
97.9	125.7	104.1	101.7
95.3	98.9	99.4	74.8
961.1	893.9	956.4	902.0
963.2	67.0	968.8	74.1
964.2	723.6	964.5	676.4
966.8	929.3	953.5	932.4
741.6	887.5	717.8	912.3
63.1	279.4	58.5	250.0
972.6	862.9	970.5	864.0
807.7	106.0	790.0	102.3
46.5	429.6	40.8	416.2
846.1	150.0	848.0	147.3
985.3	863.8	987.4	868.0
995.1	737.1	995.7	707.6
913.5	446.0	921.9	453.0
1004.9	177.5	1013.7	215.7
975.0	885.2	975.7	883.3
258.1	811.3	244.6	834.7
844.0	639.4	849.1	640.9
746.2	871.5	757.7	868.7
59.9	367.4	51.4	361.3
880.4	828.4	872.6	840.5
61.0	449.7	51.7	450.3
811.1	835.0	809.8	835.0
904.0	857.9	890.5	867.1
20.5	374.9	14.7	393.2
66.4	57.6	75.4	34.6
812.2	499.9	826.9	504.3
68.8	375.2	60.5	371.4
27.3	389.0	18.5	388.8
921.1	919.0	910.3	926.7
 5.7	31.4	11.0	13.6
922.2	62.9	921.7	65.1
72.3	492.4	64.5	532.6
72.6	563.6	70.9	846.7
42.6	974.5	55.7	965.5
729.6	872.5	709.9	876.1
758.5	830.7	753.5	834.8
898.1	939.6	892.5	943.3
898.1	229.5	898.1	230.4
1009.9	965.8	1017.3	950.1
854.0	923.9	823.6	926.9
897.2	904.4	880.7	904.3
963.4	650.3	966.6	636.6
927.6	636.0	930.7	629.7
81.7	464.2	83.1	484.1
895.6	709.9	899.5	703.3
878.0	510.1	881.9	513.8
885.1	976.5	882.6	976.7
85.2	514.0	83.5	575.5
644.2	897.0	630.0	919.2
86.8	245.3	86.2	230.8
190.4	531.9	242.9	583.7
648.3	872.3	635.9	882.7
186.3	493.7	263.0	528.0
91.0	531.7	97.4	594.8
183.5	362.9	235.1	374.7
833.4	133.1	833.9	130.1
894.4	625.9	886.8	645.9
1016.6	980.3	1019.4	993.9
97.5	454.5	99.9	477.5
173.0	244.1	288.9	200.3
937.7	32.4	940.4	29.3
1001.9	510.5	995.4	524.8
164.5	539.8	171.8	594.9
101.9	277.2	109.4	285.4
892.9	66.1	901.5	73.0
162.7	546.7	155.7	586.2
892.4	361.1	886.9	359.8
830.1	683.6	843.5	680.9
670.0	900.8	664.2	907.1
862.2	687.7	862.5	707.4
157.8	249.7	160.4	210.3
