# opt_x	opt_y	sar_x	sar_y
362.1	263.1	349.2	239.0
1016.5	848.9	1012.2	657.3
359.7	124.4	376.2	123.3
367.5	760.8	356.9	772.0
371.2	711.0	356.0	717.5
372.4	719.3	352.2	731.6
354.9	735.7	330.9	752.3
354.8	857.5	327.8	871.0
999.3	62.4	979.8	48.0
376.2	851.6	346.2	876.8
381.0	455.0	356.8	430.2
382.9	755.1	363.8	786.0
984.9	551.2	999.3	564.2
984.0	94.8	960.2	68.4
384.7	785.3	374.4	804.1
387.8	799.7	369.3	822.2
389.4	726.2	378.1	752.7
390.8	764.9	380.3	783.9
972.1	443.9	976.6	437.6
344.9	888.3	306.6	903.2
344.7	282.7	339.0	255.2
954.5	556.9	970.1	541.5
396.6	833.3	371.9	847.2
397.2	855.4	395.9	855.0
398.9	903.8	384.0	910.8
943.1	535.4	951.4	535.4
340.8	167.1	329.4	158.4
930.1	549.6	935.8	554.1
928.6	940.6	928.6	933.3
912.6	536.4	915.2	519.4
339.6	365.3	325.8	342.7
896.6	524.4	899.0	526.9
339.3	824.2	309.2	841.0
402.5	803.9	381.6	820.8
52.8	244.5	58.5	226.7
338.0	276.7	333.2	258.3
858.3	1019.9	841.8	997.2
406.1	812.2	389.1	835.6
336.1	753.7	316.0	771.2
409.2	780.3	396.2	789.0
823.7	953.1	810.0	947.2
335.2	800.5	311.0	808.6
62.5	160.6	64.8	163.7
333.0	432.2	313.2	426.5
412.7	900.4	391.7	907.5
777.4	944.6	777.1	938.7
759.7	960.8	764.9	956.2
418.9	267.4	395.6	244.2
421.4	710.8	404.7	735.6
748.0	429.5	761.3	434.6
744.2	411.8	749.1	418.9
423.2	379.5	386.8	366.3
740.7	974.0	746.8	964.7
740.1	1013.6	750.5	1006.0
739.1	362.6	744.2	373.5
326.8	276.5	303.6	251.6
731.6	315.6	730.9	311.4
426.9	290.5	405.6	277.7
428.6	405.9	388.5	395.8
726.5	396.4	736.1	411.4
429.7	314.6	402.3	296.8
718.8	367.2	725.6	374.3
430.8	493.5	405.1	484.5
322.8	234.6	304.9	216.1
322.7	806.8	291.3	824.6
432.9	188.8	418.7	181.9
434.0	709.7	416.2	731.2
434.6	238.2	414.3	221.5
435.5	165.0	436.0	157.0
320.2	197.9	306.8	189.0
437.3	599.5	442.4	581.5
319.1	477.7	299.0	471.9
440.8	779.1	436.6	777.4
442.5	296.6	415.1	272.1
698.1	381.7	713.0	389.3
698.0	1011.6	695.0	1009.2
445.4	276.5	436.3	254.1
445.5	699.0	447.3	703.0
314.0	844.4	292.3	858.2
313.1	778.4	293.8	796.5
450.7	646.7	460.0	657.0
450.7	305.2	437.2	275.4
453.5	786.8	425.2	809.7
460.0	791.9	442.2	805.1
674.7	391.0	685.1	399.3
304.0	811.9	284.1	832.7
461.2	717.7	479.4	711.0
461.7	757.6	444.2	768.0
301.7	864.6	282.6	882.0
301.4	461.0	285.5	444.1
665.1	333.2	673.5	328.3
122.0	206.2	113.6	210.9
122.4	189.9	116.2	173.3
301.2	901.6	283.1	917.6
662.2	1017.9	678.5	1013.7
462.9	394.9	458.6	362.1
464.8	519.8	458.2	503.8
465.4	195.4	465.8	195.0
466.0	611.4	485.1	610.3
466.6	294.2	456.2	275.6
466.8	341.4	452.9	307.6
469.2	575.2	479.9	560.8
469.4	41.5	452.2	40.7
297.1	142.3	293.4	137.2
129.8	110.7	101.8	95.6
470.9	268.9	465.9	241.1
471.0	91.1	478.0	93.1
651.9	356.9	661.8	353.0
294.7	506.3	291.6	500.9
294.4	600.9	283.1	576.4
475.3	722.7	484.7	723.4
475.4	680.4	488.5	676.3
475.5	395.3	475.5	375.0
477.7	53.0	475.2	47.2
644.9	368.8	647.3	373.1
484.6	382.6	475.1	355.7
643.5	120.0	651.2	120.7
284.0	879.6	250.3	899.5
283.6	617.7	270.0	601.3
641.7	156.0	639.9	154.5
487.7	441.4	486.8	434.6
487.9	364.1	482.6	344.1
280.5	562.8	272.0	529.4
638.1	314.1	633.6	309.9
490.3	501.1	512.5	477.1
278.6	93.8	299.0	75.1
