# opt_x	opt_y	sar_x	sar_y
772.5	416.5	776.5	417.5
954.5	460.5	957.5	460.5
788.5	422.5	780.5	421.5
619.5	466.5	622.5	460.5
903.5	495.5	903.5	493.5
942.5	404.5	945.5	405.5
729.5	303.5	730.5	301.5
623.5	479.5	620.5	477.5
44.5	138.5	37.5	138.5
689.5	336.5	681.5	340.5
637.5	466.5	638.5	466.5
900.5	503.5	894.5	501.5
680.5	511.5	682.5	504.5
747.5	161.5	743.5	163.5
739.5	303.5	740.5	307.5
609.5	405.5	612.5	406.5
706.5	294.5	706.5	297.5
674.5	291.5	676.5	287.5
692.5	268.5	683.5	269.5
721.5	484.5	725.5	483.5
688.5	162.5	695.5	163.5
979.5	144.5	974.5	139.5
580.5	484.5	581.5	482.5
775.5	410.5	779.5	412.5
719.5	298.5	713.5	297.5
747.5	62.5	746.5	58.5
1003.5	449.5	1007.5	450.5
788.5	432.5	792.5	433.5
743.5	285.5	747.5	290.5
769.5	460.5	764.5	462.5
939.5	365.5	941.5	368.5
696.5	475.5	704.5	474.5
639.5	446.5	639.5	442.5
633.5	479.5	633.5	476.5
753.5	415.5	749.5	413.5
747.5	425.5	750.5	425.5
735.5	145.5	733.5	143.5
998.5	93.5	1001.5	86.5
587.5	436.5	585.5	439.5
803.5	204.5	801.5	206.5
740.5	65.5	743.5	63.5
504.5	10.5	506.5	 8.5
755.5	285.5	758.5	285.5
804.5	278.5	804.5	284.5
683.5	147.5	680.5	149.5
719.5	443.5	722.5	446.5
966.5	258.5	967.5	262.5
874.5	266.5	870.5	272.5
988.5	430.5	989.5	427.5
815.5	497.5	815.5	502.5
692.5	463.5	695.5	467.5
723.5	105.5	719.5	103.5
752.5	165.5	752.5	167.5
667.5	308.5	667.5	305.5
707.5	490.5	703.5	488.5
912.5	399.5	911.5	399.5
645.5	480.5	641.5	481.5
887.5	278.5	887.5	276.5
777.5	211.5	774.5	212.5
984.5	489.5	990.5	491.5
925.5	378.5	920.5	372.5
642.5	490.5	650.5	493.5
659.5	488.5	651.5	486.5
983.5	301.5	983.5	302.5
932.5	11.5	931.5	12.5
915.5	492.5	909.5	484.5
792.5	138.5	793.5	144.5
961.5	380.5	964.5	382.5
669.5	475.5	666.5	482.5
589.5	479.5	589.5	485.5
783.5	398.5	786.5	399.5
969.5	358.5	972.5	355.5
963.5	210.5	962.5	213.5
1004.5	130.5	1004.5	129.5
951.5	227.5	953.5	229.5
979.5	420.5	979.5	425.5
823.5	222.5	820.5	217.5
588.5	496.5	588.5	498.5
977.5	57.5	978.5	58.5
938.5	377.5	934.5	375.5
57.5	276.5	50.5	280.5
166.5	173.5	172.5	169.5
685.5	443.5	687.5	438.5
632.5	439.5	629.5	440.5
994.5	293.5	999.5	290.5
853.5	493.5	854.5	490.5
757.5	298.5	759.5	299.5
749.5	316.5	754.5	322.5
985.5	178.5	988.5	177.5
901.5	376.5	901.5	381.5
760.5	327.5	765.5	328.5
652.5	439.5	660.5	444.5
1017.5	138.5	1014.5	129.5
500.5	81.5	497.5	78.5
972.5	269.5	971.5	269.5
133.5	261.5	133.5	270.5
974.5	201.5	977.5	200.5
906.5	374.5	910.5	368.5
842.5	487.5	841.5	486.5
964.5	352.5	964.5	353.5
789.5	449.5	798.5	451.5
925.5	 5.5	927.5	 6.5
741.5	336.5	743.5	331.5
916.5	33.5	918.5	33.5
992.5	392.5	991.5	391.5
959.5	320.5	965.5	319.5
956.5	436.5	956.5	439.5
979.5	361.5	977.5	361.5
983.5	158.5	985.5	159.5
766.5	429.5	766.5	432.5
567.5	492.5	571.5	495.5
970.5	160.5	968.5	163.5
685.5	427.5	683.5	430.5
782.5	209.5	780.5	210.5
577.5	241.5	583.5	241.5
752.5	107.5	750.5	106.5
579.5	234.5	579.5	233.5
704.5	22.5	700.5	21.5
925.5	272.5	927.5	274.5
794.5	291.5	794.5	295.5
818.5	322.5	820.5	322.5
703.5	85.5	705.5	86.5
949.5	186.5	948.5	179.5
892.5	279.5	891.5	283.5
1004.5	109.5	1005.5	110.5
762.5	127.5	767.5	132.5
730.5	139.5	726.5	141.5
759.5	313.5	763.5	305.5
942.5	486.5	944.5	484.5
729.5	72.5	733.5	75.5
775.5	128.5	774.5	125.5
912.5	42.5	907.5	36.5
721.5	74.5	722.5	83.5
681.5	76.5	676.5	78.5
945.5	379.5	945.5	382.5
781.5	379.5	782.5	375.5
684.5	459.5	687.5	462.5
814.5	191.5	813.5	191.5
887.5	307.5	880.5	308.5
549.5	479.5	548.5	476.5
920.5	408.5	927.5	404.5
976.5	396.5	975.5	400.5
903.5	191.5	902.5	193.5
965.5	280.5	963.5	285.5
936.5	169.5	936.5	167.5
919.5	107.5	917.5	107.5
964.5	333.5	971.5	328.5
745.5	410.5	744.5	412.5
715.5	91.5	716.5	94.5
744.5	140.5	741.5	140.5
895.5	307.5	898.5	315.5
755.5	116.5	752.5	114.5
839.5	276.5	836.5	276.5
960.5	198.5	960.5	200.5
974.5	277.5	971.5	275.5
859.5	263.5	855.5	265.5
883.5	234.5	878.5	235.5
512.5	29.5	515.5	28.5
966.5	426.5	966.5	424.5
986.5	419.5	988.5	421.5
911.5	83.5	911.5	81.5
905.5	266.5	904.5	270.5
685.5	295.5	689.5	293.5
104.5	140.5	105.5	136.5
966.5	190.5	967.5	190.5
831.5	315.5	828.5	322.5
958.5	279.5	958.5	281.5
722.5	62.5	716.5	58.5
1017.5	147.5	1019.5	150.5
895.5	16.5	899.5	19.5
649.5	153.5	647.5	158.5
952.5	37.5	953.5	44.5
830.5	260.5	831.5	258.5
