# opt_x	opt_y	sar_x	sar_y
869.5	545.5	874.5	547.5
564.5	320.5	571.5	323.5
588.5	94.5	595.5	91.5
962.5	140.5	967.5	132.5
380.5	130.5	378.5	136.5
491.5	222.5	489.5	216.5
309.5	788.5	306.5	788.5
332.5	186.5	328.5	186.5
300.5	786.5	299.5	784.5
124.5	306.5	128.5	313.5
85.5	869.5	86.5	868.5
577.5	111.5	579.5	109.5
271.5	115.5	265.5	109.5
667.5	434.5	660.5	431.5
20.5	394.5	17.5	393.5
411.5	641.5	410.5	642.5
945.5	587.5	943.5	586.5
202.5	272.5	199.5	266.5
147.5	957.5	149.5	957.5
640.5	589.5	637.5	590.5
664.5	377.5	662.5	373.5
108.5	866.5	108.5	868.5
55.5	312.5	60.5	310.5
872.5	627.5	873.5	636.5
342.5	283.5	335.5	283.5
440.5	441.5	434.5	445.5
405.5	654.5	405.5	653.5
197.5	790.5	192.5	783.5
580.5	408.5	577.5	408.5
572.5	669.5	574.5	666.5
682.5	448.5	677.5	440.5
689.5	704.5	692.5	702.5
640.5	1018.5	632.5	1018.5
63.5	588.5	61.5	595.5
26.5	403.5	23.5	403.5
268.5	692.5	271.5	692.5
139.5	902.5	139.5	908.5
873.5	895.5	882.5	892.5
357.5	203.5	350.5	197.5
853.5	512.5	857.5	505.5
319.5	491.5	309.5	491.5
562.5	719.5	560.5	720.5
300.5	288.5	304.5	290.5
832.5	991.5	833.5	985.5
541.5	581.5	541.5	581.5
753.5	258.5	753.5	264.5
539.5	705.5	536.5	702.5
964.5	572.5	961.5	568.5
286.5	790.5	285.5	794.5
268.5	445.5	264.5	439.5
295.5	263.5	294.5	268.5
794.5	433.5	799.5	431.5
126.5	654.5	128.5	656.5
780.5	330.5	784.5	325.5
149.5	872.5	153.5	870.5
412.5	666.5	406.5	672.5
543.5	522.5	534.5	522.5
662.5	611.5	668.5	614.5
944.5	443.5	953.5	440.5
692.5	503.5	689.5	501.5
670.5	604.5	668.5	604.5
981.5	617.5	978.5	624.5
393.5	689.5	396.5	694.5
586.5	521.5	580.5	523.5
976.5	694.5	978.5	694.5
576.5	1011.5	575.5	1018.5
404.5	102.5	407.5	99.5
182.5	923.5	185.5	929.5
829.5	577.5	829.5	585.5
553.5	441.5	555.5	442.5
558.5	785.5	562.5	782.5
1014.5	672.5	1007.5	671.5
386.5	710.5	386.5	710.5
958.5	693.5	955.5	691.5
475.5	742.5	472.5	741.5
991.5	693.5	999.5	690.5
583.5	563.5	586.5	563.5
890.5	495.5	892.5	494.5
589.5	1011.5	592.5	1005.5
774.5	974.5	767.5	969.5
458.5	572.5	455.5	566.5
185.5	736.5	187.5	732.5
923.5	281.5	921.5	283.5
375.5	992.5	381.5	989.5
665.5	697.5	658.5	700.5
263.5	835.5	259.5	830.5
908.5	300.5	913.5	300.5
876.5	537.5	876.5	531.5
113.5	953.5	114.5	953.5
792.5	564.5	792.5	574.5
397.5	486.5	392.5	490.5
20.5	339.5	27.5	345.5
124.5	444.5	128.5	447.5
965.5	694.5	966.5	694.5
510.5	736.5	506.5	739.5
353.5	747.5	354.5	744.5
687.5	783.5	684.5	785.5
172.5	225.5	175.5	221.5
775.5	875.5	776.5	868.5
630.5	598.5	629.5	597.5
853.5	702.5	847.5	702.5
307.5	771.5	307.5	771.5
823.5	977.5	818.5	975.5
389.5	973.5	390.5	973.5
480.5	592.5	479.5	592.5
254.5	378.5	250.5	384.5
891.5	467.5	892.5	467.5
870.5	1009.5	869.5	1004.5
481.5	175.5	473.5	181.5
458.5	821.5	452.5	825.5
688.5	793.5	682.5	791.5
610.5	549.5	607.5	552.5
863.5	708.5	866.5	710.5
816.5	695.5	811.5	695.5
593.5	408.5	599.5	406.5
68.5	954.5	69.5	955.5
