# opt_x	opt_y	sar_x	sar_y
764.0	933.0	768.0	933.0
416.0	412.0	418.0	412.0
774.0	967.0	776.0	967.0
785.0	975.0	785.0	976.0
588.0	759.0	587.0	759.0
477.0	386.0	477.0	388.0
618.0	802.0	620.0	800.0
1007.0	1015.0	1006.0	1016.0
401.0	713.0	397.0	713.0
333.0	397.0	329.0	397.0
915.0	543.0	915.0	541.0
384.0	409.0	385.0	407.0
1006.0	916.0	1006.0	920.0
374.0	383.0	372.0	386.0
589.0	776.0	592.0	774.0
369.0	444.0	366.0	445.0
89.0	106.0	87.0	104.0
996.0	971.0	995.0	969.0
609.0	753.0	612.0	755.0
683.0	656.0	684.0	653.0
114.0	23.0	113.0	21.0
131.0	557.0	131.0	554.0
779.0	982.0	778.0	984.0
36.0	313.0	37.0	310.0
357.0	337.0	354.0	337.0
1008.0	961.0	1011.0	959.0
466.0	144.0	465.0	144.0
 8.0	160.0	10.0	163.0
426.0	785.0	423.0	784.0
831.0	870.0	832.0	871.0
412.0	400.0	409.0	400.0
432.0	686.0	432.0	684.0
758.0	544.0	760.0	547.0
627.0	766.0	625.0	767.0
269.0	574.0	271.0	576.0
253.0	519.0	250.0	518.0
350.0	474.0	349.0	476.0
419.0	669.0	418.0	667.0
147.0	414.0	146.0	416.0
942.0	727.0	943.0	724.0
53.0	154.0	54.0	156.0
686.0	512.0	686.0	510.0
929.0	943.0	932.0	942.0
606.0	350.0	606.0	349.0
985.0	679.0	988.0	679.0
693.0	829.0	693.0	829.0
769.0	966.0	771.0	965.0
239.0	290.0	239.0	286.0
645.0	785.0	647.0	783.0
918.0	969.0	917.0	968.0
967.0	961.0	967.0	959.0
707.0	832.0	707.0	829.0
753.0	458.0	756.0	458.0
500.0	158.0	499.0	159.0
 5.0	133.0	 3.0	131.0
764.0	436.0	761.0	434.0
580.0	561.0	584.0	561.0
373.0	435.0	373.0	432.0
399.0	586.0	399.0	583.0
917.0	1022.0	917.0	1021.0
598.0	125.0	598.0	127.0
715.0	628.0	717.0	628.0
344.0	498.0	343.0	497.0
480.0	800.0	479.0	800.0
439.0	617.0	437.0	620.0
143.0	81.0	144.0	78.0
948.0	681.0	947.0	684.0
984.0	997.0	983.0	1000.0
916.0	893.0	913.0	893.0
694.0	510.0	697.0	510.0
90.0	77.0	92.0	74.0
933.0	1022.0	933.0	1023.0
57.0	728.0	58.0	726.0
998.0	682.0	998.0	685.0
862.0	352.0	864.0	349.0
426.0	987.0	426.0	984.0
382.0	738.0	379.0	738.0
723.0	875.0	721.0	875.0
972.0	263.0	970.0	266.0
731.0	848.0	730.0	849.0
728.0	560.0	731.0	561.0
332.0	505.0	331.0	502.0
141.0	136.0	139.0	135.0
708.0	656.0	709.0	655.0
961.0	945.0	958.0	946.0
432.0	354.0	434.0	351.0
909.0	707.0	912.0	705.0
739.0	559.0	741.0	561.0
36.0	51.0	38.0	49.0
239.0	829.0	239.0	827.0
1008.0	473.0	1009.0	473.0
402.0	575.0	399.0	574.0
342.0	447.0	342.0	451.0
323.0	492.0	322.0	489.0
385.0	872.0	382.0	871.0
1015.0	943.0	1013.0	940.0
322.0	471.0	322.0	473.0
745.0	526.0	746.0	527.0
433.0	974.0	434.0	976.0
61.0	498.0	64.0	498.0
343.0	176.0	344.0	178.0
