# opt_x	opt_y	sar_x	sar_y
187.0	10.0	188.0	 8.0
220.0	234.0	221.0	235.0
 3.0	111.0	 6.0	113.0
 3.0	178.0	 2.0	180.0
23.0	250.0	24.0	249.0
102.0	172.0	102.0	173.0
224.0	52.0	222.0	53.0
363.0	17.0	364.0	14.0
359.0	232.0	356.0	230.0
430.0	64.0	431.0	63.0
435.0	57.0	438.0	57.0
719.0	188.0	719.0	191.0
566.0	101.0	566.0	101.0
547.0	229.0	548.0	227.0
697.0	219.0	696.0	218.0
743.0	186.0	741.0	188.0
721.0	183.0	722.0	186.0
731.0	194.0	728.0	195.0
599.0	21.0	599.0	21.0
753.0	44.0	753.0	40.0
650.0	209.0	652.0	209.0
636.0	28.0	639.0	30.0
885.0	126.0	883.0	129.0
775.0	216.0	774.0	218.0
999.0	 6.0	1000.0	 8.0
808.0	141.0	807.0	143.0
955.0	176.0	954.0	179.0
863.0	230.0	861.0	230.0
838.0	167.0	838.0	163.0
916.0	 7.0	916.0	 3.0
938.0	81.0	939.0	80.0
949.0	60.0	945.0	60.0
977.0	45.0	979.0	45.0
172.0	302.0	170.0	305.0
117.0	302.0	120.0	303.0
42.0	336.0	38.0	336.0
140.0	471.0	138.0	470.0
200.0	428.0	202.0	430.0
 9.0	275.0	 6.0	276.0
212.0	433.0	214.0	436.0
126.0	295.0	128.0	298.0
179.0	491.0	179.0	495.0
12.0	281.0	 8.0	281.0
228.0	344.0	226.0	347.0
318.0	455.0	320.0	458.0
485.0	439.0	486.0	441.0
287.0	306.0	289.0	306.0
283.0	447.0	283.0	451.0
445.0	481.0	446.0	479.0
354.0	276.0	352.0	274.0
509.0	291.0	506.0	291.0
431.0	319.0	434.0	318.0
470.0	316.0	467.0	315.0
507.0	506.0	505.0	503.0
280.0	487.0	282.0	484.0
313.0	338.0	315.0	336.0
280.0	305.0	280.0	301.0
675.0	366.0	675.0	362.0
559.0	443.0	560.0	445.0
561.0	386.0	563.0	389.0
733.0	503.0	732.0	500.0
770.0	455.0	772.0	456.0
940.0	489.0	940.0	489.0
959.0	448.0	961.0	446.0
814.0	288.0	814.0	285.0
884.0	470.0	882.0	468.0
172.0	706.0	172.0	708.0
114.0	752.0	114.0	748.0
65.0	748.0	65.0	748.0
32.0	547.0	34.0	545.0
11.0	728.0	11.0	726.0
104.0	590.0	105.0	587.0
84.0	690.0	83.0	687.0
29.0	629.0	29.0	633.0
283.0	762.0	283.0	758.0
303.0	718.0	304.0	720.0
268.0	537.0	271.0	536.0
338.0	533.0	338.0	531.0
347.0	532.0	344.0	533.0
416.0	753.0	416.0	754.0
691.0	550.0	693.0	551.0
638.0	625.0	641.0	624.0
684.0	712.0	683.0	709.0
538.0	623.0	537.0	623.0
944.0	725.0	942.0	723.0
996.0	681.0	994.0	678.0
823.0	725.0	821.0	724.0
1003.0	684.0	1004.0	687.0
251.0	796.0	250.0	797.0
81.0	889.0	80.0	886.0
84.0	1021.0	84.0	1023.0
168.0	924.0	169.0	925.0
231.0	981.0	233.0	978.0
237.0	827.0	236.0	827.0
205.0	843.0	205.0	841.0
142.0	863.0	143.0	862.0
22.0	1005.0	24.0	1008.0
319.0	874.0	316.0	876.0
326.0	877.0	324.0	877.0
291.0	847.0	289.0	848.0
279.0	999.0	279.0	996.0
386.0	812.0	386.0	813.0
376.0	955.0	378.0	952.0
530.0	1001.0	530.0	1000.0
527.0	773.0	529.0	774.0
530.0	974.0	529.0	975.0
597.0	792.0	595.0	790.0
606.0	796.0	608.0	799.0
683.0	856.0	685.0	854.0
780.0	778.0	779.0	780.0
828.0	772.0	831.0	773.0
994.0	910.0	995.0	912.0
810.0	970.0	812.0	971.0
801.0	917.0	800.0	918.0
978.0	839.0	976.0	841.0
997.0	934.0	1000.0	935.0
