# opt_x	opt_y	sar_x	sar_y
30.0	230.0	33.0	228.0
32.0	237.0	31.0	236.0
19.0	21.0	18.0	26.0
123.0	21.0	120.0	18.0
15.0	180.0	16.0	184.0
24.0	166.0	23.0	167.0
125.0	159.0	129.0	158.0
140.0	179.0	141.0	176.0
19.0	41.0	19.0	38.0
115.0	179.0	115.0	179.0
27.0	193.0	24.0	198.0
241.0	197.0	246.0	198.0
328.0	246.0	330.0	250.0
315.0	152.0	318.0	157.0
455.0	132.0	453.0	127.0
472.0	80.0	472.0	78.0
304.0	138.0	303.0	143.0
279.0	158.0	282.0	158.0
463.0	250.0	457.0	250.0
316.0	206.0	315.0	204.0
333.0	158.0	333.0	159.0
415.0	24.0	415.0	27.0
481.0	49.0	476.0	51.0
415.0	121.0	418.0	116.0
434.0	165.0	434.0	164.0
444.0	233.0	440.0	230.0
741.0	49.0	741.0	47.0
573.0	118.0	574.0	119.0
567.0	230.0	564.0	233.0
755.0	196.0	753.0	198.0
717.0	17.0	720.0	15.0
604.0	242.0	605.0	245.0
566.0	115.0	569.0	115.0
739.0	40.0	737.0	39.0
735.0	195.0	735.0	199.0
745.0	104.0	745.0	107.0
739.0	16.0	734.0	19.0
992.0	174.0	997.0	175.0
810.0	71.0	808.0	67.0
992.0	146.0	991.0	147.0
852.0	198.0	853.0	196.0
817.0	129.0	817.0	125.0
1021.0	129.0	1019.0	133.0
803.0	148.0	803.0	150.0
812.0	34.0	814.0	30.0
801.0	53.0	797.0	57.0
836.0	185.0	831.0	184.0
804.0	81.0	801.0	81.0
978.0	181.0	979.0	186.0
769.0	90.0	770.0	93.0
837.0	165.0	843.0	165.0
971.0	168.0	972.0	164.0
972.0	34.0	974.0	38.0
852.0	191.0	849.0	191.0
181.0	359.0	182.0	360.0
254.0	361.0	253.0	363.0
179.0	450.0	183.0	450.0
190.0	366.0	193.0	367.0
50.0	363.0	51.0	364.0
19.0	376.0	15.0	377.0
242.0	282.0	240.0	279.0
139.0	443.0	140.0	445.0
157.0	368.0	157.0	363.0
241.0	377.0	239.0	377.0
56.0	411.0	54.0	410.0
199.0	454.0	201.0	449.0
85.0	317.0	81.0	314.0
175.0	458.0	174.0	453.0
159.0	303.0	156.0	300.0
327.0	284.0	330.0	281.0
332.0	456.0	332.0	456.0
500.0	325.0	500.0	328.0
423.0	368.0	423.0	365.0
329.0	319.0	326.0	323.0
331.0	377.0	335.0	381.0
434.0	324.0	433.0	324.0
407.0	318.0	404.0	319.0
365.0	315.0	370.0	318.0
382.0	490.0	381.0	488.0
507.0	378.0	511.0	379.0
426.0	326.0	428.0	328.0
273.0	281.0	272.0	281.0
474.0	266.0	471.0	264.0
745.0	347.0	744.0	346.0
739.0	347.0	740.0	351.0
765.0	363.0	766.0	365.0
573.0	291.0	574.0	290.0
573.0	360.0	570.0	361.0
764.0	335.0	763.0	335.0
655.0	397.0	660.0	396.0
575.0	301.0	577.0	297.0
641.0	418.0	639.0	417.0
600.0	483.0	603.0	484.0
721.0	475.0	724.0	479.0
648.0	503.0	647.0	503.0
552.0	278.0	549.0	274.0
557.0	357.0	557.0	363.0
548.0	426.0	550.0	423.0
558.0	442.0	557.0	442.0
834.0	354.0	837.0	353.0
889.0	358.0	887.0	356.0
1005.0	258.0	1004.0	259.0
793.0	494.0	793.0	497.0
801.0	293.0	803.0	289.0
806.0	318.0	803.0	320.0
790.0	290.0	791.0	295.0
777.0	306.0	772.0	305.0
951.0	480.0	946.0	482.0
851.0	485.0	848.0	486.0
800.0	471.0	798.0	468.0
94.0	751.0	91.0	753.0
15.0	677.0	14.0	677.0
173.0	683.0	173.0	683.0
197.0	753.0	202.0	751.0
232.0	722.0	234.0	723.0
161.0	577.0	160.0	578.0
31.0	712.0	27.0	714.0
221.0	750.0	221.0	750.0
240.0	753.0	245.0	751.0
31.0	588.0	32.0	584.0
109.0	701.0	107.0	698.0
161.0	532.0	161.0	535.0
68.0	593.0	65.0	591.0
233.0	729.0	234.0	729.0
407.0	747.0	406.0	748.0
371.0	557.0	367.0	556.0
358.0	740.0	356.0	741.0
263.0	758.0	259.0	760.0
328.0	606.0	330.0	601.0
368.0	700.0	366.0	697.0
317.0	757.0	321.0	755.0
281.0	752.0	279.0	751.0
308.0	736.0	304.0	734.0
288.0	752.0	292.0	748.0
318.0	727.0	316.0	726.0
287.0	623.0	285.0	620.0
466.0	587.0	465.0	586.0
331.0	730.0	331.0	730.0
367.0	532.0	366.0	536.0
329.0	717.0	328.0	716.0
739.0	518.0	742.0	514.0
620.0	647.0	622.0	650.0
700.0	716.0	702.0	711.0
745.0	625.0	743.0	625.0
685.0	706.0	682.0	708.0
767.0	538.0	765.0	540.0
523.0	633.0	521.0	636.0
612.0	693.0	609.0	696.0
659.0	541.0	661.0	544.0
721.0	737.0	725.0	734.0
715.0	717.0	719.0	719.0
698.0	725.0	702.0	723.0
530.0	611.0	527.0	611.0
736.0	560.0	736.0	562.0
734.0	745.0	734.0	748.0
700.0	652.0	698.0	651.0
765.0	559.0	763.0	562.0
622.0	699.0	618.0	701.0
640.0	550.0	643.0	550.0
901.0	733.0	905.0	734.0
977.0	660.0	980.0	660.0
1008.0	734.0	1012.0	734.0
788.0	735.0	790.0	733.0
1002.0	706.0	1000.0	708.0
876.0	752.0	873.0	750.0
813.0	585.0	816.0	583.0
943.0	709.0	944.0	704.0
970.0	744.0	968.0	745.0
915.0	766.0	916.0	767.0
879.0	746.0	878.0	745.0
903.0	698.0	902.0	698.0
888.0	729.0	888.0	725.0
 3.0	847.0	 6.0	848.0
59.0	883.0	58.0	884.0
37.0	771.0	37.0	773.0
193.0	985.0	191.0	982.0
251.0	776.0	250.0	781.0
177.0	827.0	174.0	825.0
127.0	926.0	127.0	929.0
26.0	775.0	29.0	776.0
32.0	979.0	32.0	974.0
61.0	874.0	60.0	871.0
193.0	822.0	191.0	820.0
27.0	980.0	27.0	976.0
263.0	781.0	264.0	782.0
372.0	843.0	377.0	846.0
307.0	770.0	308.0	770.0
476.0	906.0	478.0	904.0
393.0	781.0	392.0	785.0
472.0	841.0	472.0	844.0
306.0	787.0	311.0	784.0
318.0	861.0	316.0	860.0
275.0	781.0	274.0	776.0
471.0	825.0	473.0	825.0
372.0	1008.0	371.0	1013.0
757.0	805.0	756.0	806.0
732.0	835.0	733.0	830.0
731.0	841.0	732.0	845.0
583.0	851.0	580.0	853.0
736.0	970.0	731.0	969.0
538.0	924.0	540.0	920.0
717.0	789.0	714.0	785.0
689.0	802.0	687.0	804.0
707.0	802.0	705.0	802.0
689.0	815.0	686.0	816.0
725.0	780.0	721.0	781.0
737.0	800.0	738.0	799.0
571.0	782.0	574.0	783.0
684.0	825.0	688.0	825.0
715.0	806.0	713.0	801.0
631.0	803.0	629.0	802.0
727.0	797.0	728.0	801.0
695.0	800.0	694.0	801.0
704.0	786.0	706.0	785.0
627.0	795.0	629.0	795.0
806.0	836.0	805.0	839.0
855.0	1022.0	850.0	1022.0
863.0	1022.0	864.0	1020.0
974.0	772.0	977.0	773.0
884.0	773.0	882.0	776.0
952.0	795.0	948.0	792.0
860.0	770.0	863.0	769.0
953.0	781.0	949.0	778.0
809.0	852.0	805.0	853.0
862.0	996.0	862.0	996.0
927.0	818.0	925.0	818.0
