# opt_x	opt_y	sar_x	sar_y
13.0	255.0	 8.0	251.0
95.0	48.0	91.0	50.0
112.0	54.0	106.0	55.0
33.0	62.0	34.0	60.0
58.0	65.0	60.0	70.0
111.0	192.0	105.0	194.0
20.0	229.0	23.0	233.0
111.0	202.0	105.0	207.0
31.0	108.0	31.0	108.0
121.0	92.0	128.0	90.0
48.0	63.0	44.0	63.0
228.0	54.0	226.0	53.0
171.0	142.0	170.0	135.0
88.0	93.0	85.0	93.0
46.0	69.0	41.0	71.0
218.0	125.0	214.0	121.0
210.0	246.0	209.0	243.0
242.0	230.0	237.0	226.0
83.0	173.0	78.0	168.0
299.0	128.0	301.0	128.0
420.0	147.0	420.0	145.0
438.0	123.0	441.0	128.0
473.0	148.0	471.0	152.0
278.0	49.0	280.0	50.0
466.0	142.0	467.0	137.0
482.0	92.0	483.0	92.0
413.0	119.0	418.0	120.0
471.0	126.0	475.0	127.0
495.0	230.0	496.0	231.0
288.0	94.0	288.0	93.0
502.0	247.0	506.0	247.0
503.0	126.0	502.0	125.0
259.0	63.0	264.0	63.0
451.0	134.0	454.0	137.0
504.0	152.0	509.0	156.0
284.0	234.0	285.0	227.0
505.0	230.0	510.0	226.0
430.0	90.0	428.0	93.0
333.0	108.0	330.0	103.0
504.0	173.0	504.0	172.0
489.0	134.0	492.0	127.0
398.0	125.0	398.0	122.0
404.0	116.0	404.0	118.0
528.0	250.0	529.0	250.0
626.0	177.0	630.0	177.0
579.0	115.0	572.0	115.0
718.0	97.0	717.0	100.0
673.0	113.0	676.0	110.0
683.0	70.0	684.0	68.0
660.0	112.0	660.0	107.0
700.0	228.0	699.0	226.0
699.0	160.0	699.0	159.0
723.0	244.0	722.0	237.0
518.0	235.0	516.0	239.0
689.0	104.0	686.0	102.0
701.0	167.0	706.0	167.0
569.0	140.0	566.0	142.0
731.0	100.0	733.0	106.0
727.0	210.0	724.0	212.0
687.0	42.0	686.0	49.0
626.0	70.0	623.0	68.0
711.0	72.0	706.0	70.0
706.0	92.0	700.0	93.0
854.0	136.0	850.0	135.0
999.0	46.0	999.0	51.0
923.0	243.0	928.0	241.0
998.0	61.0	995.0	57.0
830.0	235.0	833.0	231.0
851.0	194.0	855.0	190.0
772.0	88.0	770.0	92.0
784.0	233.0	786.0	226.0
879.0	22.0	873.0	23.0
876.0	150.0	875.0	154.0
782.0	15.0	782.0	 8.0
950.0	224.0	949.0	226.0
1009.0	166.0	1009.0	174.0
865.0	153.0	861.0	152.0
806.0	116.0	809.0	114.0
856.0	98.0	851.0	93.0
954.0	194.0	960.0	192.0
774.0	14.0	775.0	16.0
918.0	167.0	915.0	170.0
828.0	182.0	824.0	179.0
998.0	136.0	1004.0	132.0
841.0	170.0	836.0	176.0
973.0	232.0	975.0	227.0
227.0	394.0	226.0	394.0
30.0	265.0	30.0	265.0
48.0	319.0	43.0	320.0
146.0	393.0	146.0	394.0
210.0	380.0	214.0	379.0
147.0	364.0	155.0	364.0
148.0	379.0	153.0	380.0
169.0	366.0	167.0	362.0
171.0	403.0	174.0	399.0
18.0	438.0	18.0	438.0
76.0	352.0	78.0	345.0
100.0	378.0	97.0	374.0
136.0	393.0	133.0	387.0
152.0	390.0	152.0	394.0
109.0	368.0	112.0	368.0
88.0	349.0	93.0	354.0
 4.0	315.0	 6.0	322.0
207.0	435.0	214.0	433.0
111.0	504.0	116.0	505.0
79.0	391.0	82.0	396.0
102.0	416.0	98.0	415.0
166.0	268.0	168.0	267.0
 4.0	481.0	 5.0	476.0
474.0	363.0	476.0	366.0
507.0	471.0	507.0	471.0
307.0	288.0	305.0	286.0
311.0	486.0	306.0	483.0
502.0	435.0	501.0	430.0
506.0	410.0	506.0	413.0
302.0	324.0	300.0	322.0
417.0	507.0	419.0	504.0
314.0	429.0	318.0	430.0
427.0	416.0	426.0	414.0
507.0	396.0	506.0	392.0
348.0	510.0	346.0	514.0
398.0	327.0	399.0	322.0
296.0	260.0	291.0	261.0
347.0	434.0	347.0	435.0
401.0	358.0	402.0	355.0
324.0	327.0	319.0	325.0
280.0	388.0	276.0	393.0
295.0	391.0	292.0	394.0
711.0	350.0	712.0	347.0
745.0	318.0	751.0	317.0
695.0	367.0	699.0	364.0
595.0	383.0	597.0	385.0
666.0	376.0	666.0	373.0
658.0	395.0	653.0	400.0
685.0	297.0	682.0	293.0
639.0	262.0	641.0	263.0
694.0	426.0	693.0	424.0
756.0	341.0	756.0	343.0
577.0	479.0	577.0	477.0
627.0	500.0	625.0	494.0
732.0	385.0	736.0	380.0
719.0	428.0	720.0	429.0
534.0	390.0	533.0	391.0
643.0	303.0	644.0	303.0
746.0	304.0	746.0	302.0
579.0	500.0	577.0	498.0
514.0	394.0	516.0	393.0
713.0	357.0	715.0	357.0
681.0	413.0	681.0	411.0
572.0	492.0	571.0	494.0
529.0	473.0	528.0	471.0
760.0	269.0	759.0	270.0
586.0	456.0	582.0	452.0
727.0	398.0	724.0	398.0
555.0	474.0	556.0	471.0
893.0	273.0	892.0	278.0
903.0	369.0	905.0	366.0
886.0	471.0	881.0	472.0
793.0	452.0	793.0	455.0
841.0	364.0	843.0	364.0
910.0	453.0	911.0	455.0
865.0	268.0	862.0	269.0
911.0	324.0	915.0	325.0
834.0	329.0	834.0	331.0
994.0	400.0	995.0	405.0
778.0	269.0	772.0	265.0
797.0	382.0	792.0	381.0
927.0	477.0	934.0	480.0
828.0	360.0	826.0	359.0
777.0	374.0	784.0	372.0
990.0	267.0	989.0	266.0
797.0	350.0	803.0	349.0
878.0	302.0	884.0	305.0
104.0	610.0	107.0	611.0
212.0	590.0	216.0	593.0
180.0	597.0	187.0	599.0
139.0	684.0	136.0	680.0
188.0	707.0	182.0	708.0
236.0	747.0	235.0	745.0
