# opt_x	opt_y	sar_x	sar_y
669.5	959.5	668.5	959.5
26.5	599.5	26.5	601.5
276.5	738.5	275.5	738.5
145.5	690.5	146.5	691.5
1018.5	561.5	1017.5	562.5
198.5	715.5	196.5	715.5
267.5	792.5	266.5	791.5
450.5	752.5	452.5	752.5
995.5	651.5	995.5	652.5
562.5	826.5	561.5	826.5
983.5	700.5	984.5	701.5
730.5	601.5	728.5	601.5
193.5	685.5	194.5	684.5
142.5	589.5	141.5	590.5
130.5	612.5	130.5	614.5
511.5	845.5	512.5	845.5
872.5	635.5	871.5	634.5
815.5	571.5	813.5	571.5
131.5	517.5	129.5	517.5
934.5	698.5	932.5	698.5
707.5	539.5	707.5	538.5
869.5	644.5	869.5	646.5
293.5	734.5	293.5	734.5
975.5	563.5	973.5	563.5
164.5	542.5	163.5	542.5
536.5	859.5	535.5	859.5
582.5	597.5	582.5	599.5
753.5	511.5	753.5	511.5
557.5	674.5	556.5	674.5
