# opt_x	opt_y	sar_x	sar_y
824.5	103.5	823.5	103.5
750.5	248.5	752.5	248.5
556.5	54.5	558.5	54.5
925.5	45.5	924.5	45.5
375.5	474.5	377.5	474.5
579.5	80.5	580.5	79.5
107.5	145.5	106.5	146.5
103.5	162.5	105.5	162.5
359.5	396.5	359.5	397.5
629.5	156.5	628.5	156.5
920.5	315.5	919.5	315.5
763.5	115.5	764.5	116.5
30.5	183.5	30.5	184.5
811.5	311.5	811.5	309.5
355.5	186.5	353.5	186.5
419.5	507.5	420.5	506.5
600.5	129.5	601.5	129.5
1009.5	431.5	1009.5	432.5
922.5	363.5	922.5	364.5
562.5	162.5	563.5	161.5
 9.5	146.5	 8.5	147.5
167.5	302.5	168.5	302.5
65.5	146.5	65.5	146.5
84.5	66.5	85.5	67.5
512.5	116.5	513.5	115.5
93.5	172.5	93.5	173.5
229.5	150.5	230.5	151.5
645.5	172.5	646.5	171.5
387.5	146.5	386.5	146.5
482.5	14.5	480.5	14.5
627.5	168.5	627.5	167.5
964.5	66.5	963.5	66.5
928.5	447.5	928.5	448.5
859.5	42.5	860.5	43.5
989.5	500.5	988.5	500.5
24.5	241.5	24.5	243.5
198.5	164.5	199.5	165.5
528.5	47.5	529.5	48.5
142.5	315.5	143.5	314.5
918.5	448.5	917.5	449.5
851.5	333.5	852.5	332.5
222.5	162.5	222.5	162.5
397.5	210.5	397.5	208.5
191.5	164.5	191.5	162.5
491.5	101.5	490.5	100.5
746.5	497.5	745.5	498.5
835.5	34.5	836.5	33.5
727.5	138.5	728.5	138.5
137.5	420.5	137.5	419.5
268.5	498.5	270.5	498.5
747.5	118.5	748.5	119.5
158.5	41.5	156.5	41.5
867.5	348.5	867.5	350.5
241.5	482.5	240.5	482.5
675.5	488.5	675.5	487.5
204.5	312.5	204.5	310.5
746.5	302.5	747.5	302.5
184.5	311.5	184.5	309.5
292.5	202.5	294.5	202.5
47.5	475.5	46.5	474.5
45.5	386.5	46.5	387.5
829.5	92.5	829.5	92.5
28.5	248.5	30.5	248.5
