# opt_x	opt_y	sar_x	sar_y
794.5	182.5	793.5	182.5
845.5	807.5	843.5	807.5
466.5	198.5	465.5	199.5
635.5	671.5	636.5	672.5
42.5	326.5	43.5	327.5
48.5	27.5	47.5	26.5
869.5	728.5	867.5	728.5
396.5	657.5	397.5	657.5
349.5	738.5	350.5	738.5
990.5	683.5	991.5	682.5
346.5	324.5	347.5	325.5
248.5	11.5	249.5	12.5
728.5	564.5	728.5	564.5
802.5	282.5	801.5	282.5
281.5	527.5	283.5	527.5
489.5	588.5	490.5	589.5
234.5	73.5	236.5	73.5
778.5	870.5	777.5	869.5
903.5	735.5	903.5	735.5
865.5	791.5	865.5	789.5
275.5	580.5	275.5	581.5
608.5	963.5	606.5	963.5
143.5	247.5	144.5	246.5
857.5	847.5	859.5	847.5
461.5	720.5	462.5	721.5
830.5	810.5	829.5	810.5
431.5	726.5	432.5	725.5
284.5	470.5	284.5	472.5
882.5	231.5	883.5	231.5
784.5	825.5	784.5	824.5
793.5	853.5	792.5	853.5
646.5	924.5	646.5	923.5
447.5	546.5	448.5	547.5
833.5	552.5	833.5	551.5
480.5	88.5	480.5	88.5
332.5	340.5	334.5	340.5
121.5	458.5	122.5	459.5
964.5	913.5	963.5	912.5
516.5	956.5	516.5	956.5
524.5	746.5	525.5	746.5
851.5	784.5	851.5	784.5
773.5	662.5	773.5	662.5
304.5	447.5	305.5	448.5
991.5	816.5	990.5	816.5
675.5	718.5	676.5	718.5
867.5	661.5	866.5	661.5
516.5	856.5	515.5	856.5
281.5	673.5	281.5	675.5
957.5	971.5	959.5	971.5
436.5	732.5	435.5	732.5
