# opt_x	opt_y	sar_x	sar_y
397.0	235.0	395.0	233.0
915.0	645.0	914.0	643.0
864.0	450.0	866.0	452.0
811.0	191.0	813.0	190.0
920.0	588.0	920.0	586.0
107.0	22.0	107.0	25.0
454.0	365.0	455.0	364.0
1004.0	108.0	1005.0	110.0
1012.0	605.0	1011.0	603.0
653.0	300.0	651.0	300.0
711.0	56.0	710.0	58.0
726.0	339.0	724.0	337.0
983.0	323.0	981.0	321.0
698.0	191.0	699.0	189.0
893.0	350.0	892.0	348.0
905.0	318.0	906.0	319.0
285.0	735.0	284.0	734.0
394.0	428.0	395.0	430.0
231.0	940.0	231.0	943.0
93.0	514.0	93.0	511.0
691.0	64.0	692.0	63.0
911.0	74.0	909.0	72.0
1000.0	400.0	1001.0	401.0
613.0	295.0	616.0	295.0
820.0	296.0	820.0	293.0
861.0	384.0	860.0	385.0
817.0	63.0	817.0	62.0
805.0	358.0	806.0	359.0
841.0	119.0	842.0	121.0
778.0	87.0	776.0	85.0
956.0	83.0	955.0	83.0
923.0	398.0	926.0	398.0
854.0	26.0	854.0	23.0
75.0	12.0	75.0	15.0
817.0	73.0	815.0	74.0
101.0	356.0	99.0	358.0
719.0	601.0	721.0	601.0
478.0	169.0	480.0	167.0
106.0	495.0	107.0	493.0
156.0	731.0	158.0	730.0
888.0	360.0	887.0	358.0
821.0	602.0	819.0	600.0
922.0	289.0	924.0	291.0
865.0	233.0	865.0	230.0
824.0	113.0	823.0	113.0
875.0	983.0	877.0	982.0
767.0	62.0	769.0	64.0
720.0	308.0	722.0	308.0
763.0	657.0	761.0	655.0
939.0	46.0	937.0	44.0
933.0	71.0	934.0	71.0
851.0	156.0	851.0	156.0
261.0	516.0	261.0	519.0
111.0	511.0	108.0	511.0
336.0	984.0	337.0	985.0
928.0	52.0	925.0	52.0
838.0	33.0	840.0	31.0
903.0	712.0	905.0	714.0
439.0	391.0	441.0	390.0
263.0	271.0	261.0	270.0
918.0	312.0	919.0	312.0
522.0	147.0	520.0	148.0
1022.0	75.0	1022.0	76.0
991.0	74.0	991.0	77.0
126.0	290.0	124.0	289.0
99.0	531.0	100.0	531.0
309.0	347.0	310.0	347.0
254.0	333.0	256.0	335.0
953.0	394.0	952.0	395.0
103.0	521.0	102.0	520.0
127.0	722.0	129.0	723.0
897.0	147.0	894.0	147.0
1011.0	616.0	1013.0	617.0
597.0	292.0	599.0	290.0
864.0	975.0	866.0	974.0
189.0	752.0	188.0	752.0
824.0	13.0	822.0	11.0
788.0	564.0	788.0	563.0
346.0	347.0	345.0	348.0
360.0	55.0	363.0	55.0
111.0	371.0	110.0	371.0
959.0	90.0	957.0	89.0
981.0	257.0	983.0	256.0
602.0	159.0	599.0	159.0
934.0	885.0	936.0	886.0
393.0	91.0	393.0	91.0
867.0	241.0	867.0	242.0
279.0	283.0	279.0	284.0
867.0	620.0	868.0	618.0
106.0	56.0	108.0	55.0
122.0	58.0	120.0	60.0
726.0	226.0	728.0	224.0
833.0	461.0	833.0	461.0
