# opt_x	opt_y	sar_x	sar_y
95.0	203.0	94.0	200.0
140.0	211.0	140.0	209.0
53.0	231.0	49.0	230.0
93.0	87.0	96.0	87.0
34.0	224.0	33.0	227.0
150.0	176.0	152.0	176.0
163.0	243.0	159.0	241.0
 9.0	128.0	11.0	124.0
216.0	156.0	213.0	157.0
143.0	145.0	145.0	148.0
96.0	172.0	96.0	171.0
27.0	144.0	26.0	148.0
14.0	153.0	16.0	149.0
156.0	141.0	153.0	143.0
258.0	241.0	258.0	237.0
371.0	122.0	371.0	118.0
310.0	251.0	313.0	249.0
346.0	250.0	345.0	246.0
378.0	163.0	380.0	159.0
263.0	251.0	260.0	249.0
288.0	93.0	290.0	92.0
312.0	235.0	312.0	237.0
271.0	51.0	274.0	49.0
457.0	42.0	453.0	42.0
429.0	231.0	432.0	233.0
620.0	71.0	620.0	67.0
589.0	101.0	589.0	101.0
518.0	39.0	520.0	42.0
688.0	76.0	689.0	72.0
846.0	46.0	847.0	43.0
993.0	40.0	989.0	42.0
1004.0	34.0	1000.0	33.0
942.0	202.0	944.0	200.0
996.0	67.0	999.0	70.0
913.0	108.0	914.0	108.0
772.0	208.0	772.0	211.0
959.0	180.0	959.0	178.0
213.0	345.0	217.0	345.0
88.0	491.0	89.0	491.0
242.0	483.0	244.0	484.0
60.0	377.0	60.0	376.0
253.0	464.0	250.0	464.0
 8.0	466.0	 8.0	463.0
150.0	439.0	149.0	440.0
70.0	385.0	74.0	387.0
26.0	305.0	23.0	303.0
50.0	403.0	50.0	403.0
458.0	360.0	462.0	362.0
480.0	500.0	476.0	497.0
397.0	333.0	401.0	331.0
374.0	393.0	373.0	397.0
444.0	283.0	448.0	284.0
424.0	336.0	424.0	334.0
493.0	450.0	496.0	448.0
407.0	453.0	408.0	449.0
445.0	360.0	442.0	360.0
451.0	465.0	448.0	464.0
376.0	507.0	372.0	507.0
472.0	356.0	471.0	352.0
742.0	502.0	738.0	503.0
714.0	501.0	716.0	501.0
546.0	494.0	546.0	491.0
563.0	417.0	561.0	419.0
545.0	499.0	548.0	500.0
696.0	453.0	692.0	451.0
702.0	491.0	703.0	487.0
555.0	448.0	552.0	449.0
574.0	288.0	578.0	291.0
639.0	374.0	639.0	376.0
675.0	426.0	677.0	425.0
1020.0	315.0	1020.0	311.0
1002.0	392.0	1003.0	394.0
901.0	423.0	902.0	419.0
1021.0	384.0	1022.0	381.0
976.0	311.0	976.0	315.0
999.0	336.0	997.0	337.0
972.0	321.0	972.0	322.0
970.0	433.0	969.0	433.0
1017.0	331.0	1016.0	332.0
149.0	574.0	150.0	574.0
34.0	563.0	36.0	562.0
16.0	545.0	20.0	544.0
86.0	536.0	87.0	532.0
73.0	567.0	76.0	569.0
28.0	643.0	29.0	643.0
511.0	595.0	510.0	596.0
268.0	581.0	270.0	579.0
331.0	592.0	331.0	593.0
344.0	595.0	347.0	595.0
499.0	523.0	496.0	526.0
433.0	588.0	433.0	587.0
270.0	679.0	270.0	683.0
417.0	580.0	416.0	583.0
375.0	706.0	375.0	702.0
643.0	627.0	647.0	628.0
642.0	611.0	641.0	613.0
735.0	736.0	730.0	736.0
760.0	658.0	761.0	660.0
547.0	514.0	543.0	511.0
607.0	619.0	604.0	623.0
556.0	601.0	557.0	599.0
697.0	707.0	693.0	709.0
546.0	522.0	543.0	522.0
602.0	645.0	600.0	644.0
954.0	756.0	953.0	754.0
970.0	740.0	974.0	739.0
992.0	663.0	988.0	661.0
798.0	545.0	800.0	547.0
905.0	672.0	902.0	674.0
1010.0	707.0	1008.0	704.0
931.0	631.0	931.0	629.0
868.0	575.0	869.0	573.0
140.0	777.0	139.0	779.0
139.0	961.0	140.0	961.0
181.0	940.0	179.0	940.0
103.0	858.0	104.0	854.0
127.0	1008.0	125.0	1010.0
211.0	927.0	213.0	924.0
78.0	981.0	78.0	978.0
201.0	879.0	198.0	882.0
115.0	972.0	119.0	973.0
190.0	903.0	193.0	902.0
109.0	978.0	108.0	979.0
444.0	826.0	444.0	823.0
310.0	851.0	309.0	851.0
305.0	1021.0	307.0	1019.0
284.0	915.0	282.0	918.0
431.0	822.0	431.0	825.0
330.0	845.0	331.0	847.0
312.0	990.0	312.0	994.0
459.0	861.0	455.0	859.0
567.0	891.0	569.0	887.0
731.0	773.0	731.0	773.0
561.0	847.0	562.0	850.0
748.0	832.0	751.0	828.0
571.0	875.0	571.0	874.0
631.0	893.0	627.0	891.0
716.0	888.0	714.0	886.0
897.0	987.0	893.0	986.0
849.0	860.0	847.0	856.0
946.0	858.0	943.0	858.0
921.0	870.0	922.0	871.0
951.0	845.0	949.0	848.0
911.0	862.0	910.0	864.0
773.0	796.0	770.0	793.0
851.0	866.0	852.0	867.0
956.0	858.0	952.0	857.0
828.0	933.0	831.0	932.0
976.0	924.0	977.0	928.0
966.0	969.0	962.0	967.0
