# opt_x	opt_y	sar_x	sar_y
242.0	671.0	236.0	667.0
975.0	69.0	972.0	69.0
238.0	727.0	235.0	730.0
971.0	995.0	977.0	999.0
336.0	742.0	329.0	744.0
446.0	690.0	447.0	687.0
14.0	708.0	 6.0	704.0
146.0	733.0	151.0	732.0
273.0	705.0	274.0	704.0
10.0	847.0	 8.0	842.0
123.0	755.0	118.0	762.0
614.0	939.0	615.0	933.0
478.0	580.0	471.0	577.0
961.0	939.0	957.0	944.0
302.0	843.0	301.0	843.0
869.0	 3.0	870.0	10.0
851.0	975.0	857.0	975.0
203.0	398.0	207.0	400.0
381.0	934.0	380.0	930.0
27.0	135.0	29.0	143.0
939.0	852.0	946.0	851.0
487.0	1008.0	486.0	1006.0
172.0	110.0	167.0	105.0
522.0	953.0	515.0	948.0
497.0	997.0	502.0	998.0
852.0	910.0	851.0	914.0
335.0	670.0	343.0	668.0
500.0	942.0	502.0	946.0
351.0	563.0	347.0	556.0
494.0	274.0	494.0	279.0
193.0	438.0	193.0	434.0
338.0	988.0	334.0	983.0
229.0	688.0	228.0	685.0
268.0	985.0	264.0	987.0
58.0	116.0	61.0	113.0
452.0	512.0	457.0	517.0
337.0	501.0	333.0	497.0
368.0	896.0	371.0	892.0
246.0	705.0	247.0	701.0
251.0	758.0	258.0	759.0
1007.0	113.0	1011.0	120.0
484.0	422.0	481.0	422.0
12.0	52.0	 4.0	54.0
867.0	888.0	869.0	885.0
309.0	709.0	307.0	709.0
280.0	127.0	283.0	128.0
267.0	629.0	272.0	628.0
600.0	966.0	603.0	965.0
276.0	937.0	272.0	944.0
1016.0	914.0	1018.0	916.0
255.0	711.0	253.0	709.0
82.0	757.0	79.0	764.0
287.0	882.0	286.0	878.0
763.0	428.0	757.0	428.0
720.0	295.0	720.0	301.0
1012.0	804.0	1012.0	801.0
20.0	967.0	23.0	972.0
582.0	411.0	588.0	410.0
222.0	665.0	227.0	660.0
43.0	488.0	51.0	487.0
473.0	460.0	468.0	458.0
356.0	584.0	354.0	582.0
964.0	1006.0	962.0	1011.0
859.0	822.0	862.0	823.0
795.0	874.0	796.0	867.0
482.0	985.0	485.0	980.0
276.0	727.0	269.0	722.0
808.0	934.0	807.0	936.0
450.0	105.0	442.0	101.0
155.0	551.0	158.0	546.0
