# opt_x	opt_y	sar_x	sar_y
1012.2	979.4	1011.5	977.2
994.7	1011.9	998.3	1012.0
991.7	922.6	990.0	922.0
982.2	620.7	982.5	618.7
 8.1	793.9	 6.5	791.9
 8.4	846.7	 9.2	848.3
980.7	174.3	982.3	172.1
948.3	426.3	952.1	426.0
947.5	611.4	948.6	613.8
944.1	569.8	945.3	567.3
14.9	731.1	15.1	731.2
939.7	716.4	942.1	716.6
18.1	673.9	16.0	674.5
18.2	695.3	19.4	692.1
924.5	622.9	924.4	622.2
924.0	365.5	923.6	363.7
900.5	282.1	903.2	280.8
27.1	680.9	30.1	680.5
861.3	796.9	858.6	798.9
859.6	756.1	857.0	756.6
30.6	579.2	30.2	582.9
852.9	748.3	855.2	750.0
852.2	915.2	855.7	913.8
841.9	965.6	842.2	963.6
823.4	1017.3	820.8	1017.6
822.0	755.4	823.6	757.9
821.1	683.5	822.6	684.9
819.1	678.2	816.9	676.4
818.2	917.0	821.2	919.4
815.7	750.9	814.1	747.8
810.1	781.7	809.8	781.8
810.0	849.7	812.2	852.3
804.9	747.6	803.7	750.2
798.5	711.6	802.0	710.8
761.4	647.1	760.9	646.9
50.7	682.0	53.6	679.7
759.1	198.3	760.9	198.6
734.6	250.1	737.3	249.3
734.1	737.5	734.4	737.1
728.9	584.6	727.4	585.6
728.2	769.6	727.8	772.9
727.5	893.1	727.1	894.2
708.0	638.6	708.2	639.4
695.2	674.1	693.7	674.7
685.8	652.6	682.9	655.2
674.4	656.3	672.3	656.2
652.3	606.8	649.5	605.8
650.1	172.4	653.2	172.5
647.7	675.4	649.9	674.7
643.2	262.5	644.5	259.4
634.4	154.1	637.6	153.3
626.3	741.9	627.4	738.4
623.5	630.9	622.6	632.0
70.1	791.6	69.8	791.4
622.0	21.3	625.8	21.3
617.0	734.3	615.9	733.5
615.0	628.2	612.7	629.2
605.5	207.6	608.1	206.0
605.5	152.1	603.9	154.2
604.4	779.0	603.7	779.5
598.8	631.6	601.1	634.5
591.9	280.1	593.0	278.3
589.6	857.7	589.3	858.4
589.4	665.0	588.6	666.2
586.7	407.1	588.9	406.8
582.7	431.0	582.8	428.9
580.7	593.2	583.6	592.9
80.5	584.3	82.9	582.6
571.3	318.7	573.8	317.9
564.2	628.8	562.6	628.0
554.8	682.8	556.9	682.5
552.9	386.4	554.9	383.7
551.5	729.4	549.6	729.6
550.3	629.4	549.9	632.5
545.9	643.7	549.0	642.1
528.0	878.9	526.8	880.3
522.0	159.5	521.0	161.3
515.8	965.3	517.2	967.2
502.0	977.8	499.9	976.8
479.6	642.5	478.6	646.2
474.5	151.0	475.4	147.5
463.0	344.0	461.5	340.9
447.3	303.8	446.6	306.8
418.2	610.2	416.2	613.6
414.5	646.9	415.8	647.5
408.3	266.1	406.2	267.1
383.9	323.1	382.8	321.1
366.8	674.8	368.1	676.1
363.5	957.1	362.6	957.9
362.3	163.2	360.3	166.6
357.7	101.5	356.5	100.8
347.5	107.7	349.5	107.2
345.6	663.7	344.5	662.2
337.5	170.1	337.0	169.8
329.8	664.5	327.5	663.3
311.4	694.0	312.5	694.6
307.5	618.5	308.4	620.2
301.9	898.0	302.0	900.7
301.8	260.1	302.3	257.1
295.6	153.8	294.2	152.5
294.5	626.1	295.8	623.7
283.4	728.5	281.9	731.9
282.4	151.1	284.7	154.0
266.2	707.0	268.5	707.7
126.2	733.3	127.4	735.6
131.2	471.9	129.0	469.2
247.8	544.3	250.4	546.0
247.0	131.9	243.9	131.4
238.1	665.7	241.6	665.3
223.2	528.2	221.3	525.3
217.4	97.5	216.2	94.7
205.9	526.6	208.1	528.7
199.2	78.8	203.0	77.9
189.7	601.0	193.1	602.9
151.8	668.0	151.8	668.5
252.0	694.5	248.3	695.5
889.5	648.5	892.2	646.6
525.4	189.3	525.6	189.7
255.5	630.8	254.4	632.5
 4.8	713.4	 3.3	711.5
793.6	688.6	793.7	688.4
513.5	157.4	510.6	159.3
842.3	869.0	845.8	868.5
503.5	153.8	499.7	154.8
347.6	303.9	350.4	306.8
497.3	497.9	493.5	497.8
349.8	687.6	353.1	687.9
350.5	673.4	350.2	673.4
898.1	690.9	900.9	693.4
839.8	1004.5	843.1	1004.7
900.9	667.8	902.8	670.8
292.6	616.0	289.2	617.2
95.9	679.0	98.6	681.6
241.3	510.1	243.0	513.0
585.2	189.0	582.0	187.0
477.0	318.3	478.7	318.1
984.1	659.3	985.9	658.6
859.2	928.4	855.8	927.6
182.8	966.3	180.4	963.3
297.5	638.7	296.9	635.7
236.2	149.0	233.7	150.6
187.9	703.1	188.2	705.9
832.8	753.0	832.0	755.6
188.7	952.7	189.5	949.5
815.9	993.2	818.1	990.4
832.3	1005.7	830.9	1006.9
616.4	171.4	619.6	170.0
440.2	191.8	437.8	188.8
827.8	719.7	826.0	720.4
659.7	665.7	655.8	665.6
405.3	 3.7	403.9	 5.0
207.6	352.6	205.5	355.3
414.6	640.9	415.9	638.5
513.8	978.9	513.9	979.9
93.1	980.6	89.6	982.3
12.4	688.5	13.8	691.4
813.2	930.9	813.6	930.3
650.2	640.8	650.3	640.5
601.1	657.5	602.3	656.8
975.4	650.4	976.1	652.8
623.4	132.9	621.1	130.7
388.9	268.5	391.8	270.9
636.7	606.1	635.3	607.3
384.7	694.9	386.3	695.6
453.0	362.1	455.1	362.8
973.4	697.7	975.1	695.6
161.5	667.0	164.4	667.2
458.2	331.9	458.1	328.1
790.9	388.4	791.4	388.9
573.9	186.3	575.8	182.9
999.7	656.2	999.0	656.6
357.2	667.2	357.0	666.5
769.0	711.7	766.6	712.4
771.1	601.0	769.2	602.6
588.3	694.9	590.7	693.7
771.9	636.0	772.1	632.2
582.9	914.3	586.1	915.9
291.8	641.6	290.2	643.9
719.8	644.1	717.4	646.8
362.5	728.9	363.5	730.1
819.3	829.9	819.5	829.9
