# opt_x	opt_y	sar_x	sar_y
882.3	559.2	141.1	960.7
19.0	201.2	312.8	920.6
863.0	726.7	674.0	677.3
861.5	474.5	921.2	528.3
806.8	682.6	720.3	164.7
778.1	601.4	488.6	588.0
776.8	810.4	447.9	457.5
53.3	827.1	422.4	674.8
740.6	741.4	63.3	541.0
61.7	560.8	56.5	556.6
704.5	411.8	34.4	842.9
695.7	802.2	752.4	473.5
693.4	901.8	969.5	589.9
692.1	221.3	522.0	712.6
691.1	497.5	958.0	881.0
74.5	562.6	53.0	566.7
678.5	159.2	964.6	860.0
675.5	789.7	762.9	77.5
675.3	796.4	855.8	151.5
668.0	54.2	661.2	43.7
665.6	160.9	77.7	205.1
82.0	429.9	207.2	600.5
659.3	53.0	952.6	401.0
658.7	163.3	77.7	349.0
655.6	157.0	 9.9	370.4
579.5	893.8	109.0	570.1
573.8	733.0	156.6	838.8
113.8	125.4	741.6	334.8
546.0	912.6	325.5	226.8
520.0	758.3	734.2	374.8
500.9	890.2	65.3	583.9
492.1	492.0	742.4	295.7
491.3	83.1	643.3	278.9
487.9	102.4	737.3	873.7
482.0	266.0	612.8	919.5
473.9	775.0	491.0	697.0
465.2	88.0	492.3	591.9
462.5	742.6	983.3	341.4
144.2	388.1	76.9	135.2
456.6	951.8	419.4	240.8
145.0	53.2	777.5	958.0
447.9	870.7	540.4	45.5
437.3	868.6	690.3	336.1
436.6	745.4	954.5	518.3
430.6	823.8	179.0	754.4
419.5	985.9	496.6	83.1
392.7	958.4	909.7	501.9
165.7	957.5	519.8	921.0
168.4	55.6	649.2	84.2
369.1	935.9	189.4	736.1
365.7	408.5	380.3	274.1
174.8	32.2	652.7	79.6
180.0	203.9	581.6	552.4
230.1	426.2	979.1	784.5
628.2	59.1	95.0	331.8
457.3	938.8	170.0	725.0
170.5	964.3	113.9	807.4
636.7	150.9	272.4	747.1
950.0	193.8	901.7	332.6
949.7	491.9	542.0	234.1
34.9	561.2	149.0	590.7
465.9	273.9	36.0	606.3
689.5	181.3	377.5	603.2
522.8	88.2	158.3	963.9
40.5	559.3	50.5	561.8
106.9	902.9	123.1	681.9
611.6	280.5	954.8	561.4
221.7	983.1	504.6	789.2
606.2	276.6	273.0	921.1
819.4	820.8	252.9	118.9
440.8	654.1	446.2	676.3
497.6	779.2	262.1	916.0
150.6	375.7	217.0	901.8
188.9	962.6	722.2	210.3
30.6	569.5	513.5	410.1
550.2	158.2	914.6	506.6
26.7	506.4	107.8	444.5
853.7	885.2	426.7	557.1
61.3	184.8	593.1	284.2
489.1	946.7	988.3	350.9
848.3	744.5	1014.3	280.9
413.6	761.3	690.9	161.0
426.7	770.6	771.5	819.7
170.5	51.0	580.0	878.0
206.2	154.8	668.7	72.2
445.1	620.2	500.5	745.1
750.3	647.8	417.4	732.0
471.9	900.8	308.6	822.2
601.7	253.9	657.9	144.7
