# opt_x	opt_y	sar_x	sar_y
302.8	207.2	581.3	133.2
308.1	221.5	939.1	698.1
293.7	284.6	981.5	726.5
292.9	272.8	248.6	166.1
601.8	199.5	962.4	633.5
284.1	846.9	907.1	612.7
317.7	482.8	868.3	251.5
318.2	303.1	239.3	394.5
319.9	355.4	334.4	399.9
320.9	136.8	555.8	619.1
705.2	113.5	89.9	827.7
280.1	236.6	219.9	256.2
279.5	221.8	964.6	235.6
897.2	590.1	715.0	462.5
323.9	364.5	614.4	855.6
594.9	85.3	614.5	409.5
872.1	411.4	18.4	423.5
330.4	267.9	160.3	492.0
951.5	609.8	987.5	628.1
878.6	589.3	186.9	43.0
344.9	870.0	385.0	101.5
345.5	320.7	95.7	765.4
583.8	159.7	565.6	489.0
675.6	112.8	904.4	419.5
353.6	436.6	212.3	404.4
825.1	407.0	345.8	713.0
869.1	954.7	168.0	47.9
360.2	65.2	485.7	71.6
574.8	176.7	571.6	889.3
234.4	648.2	627.5	77.1
971.3	127.9	964.5	682.6
369.5	82.8	922.3	113.6
383.0	17.3	832.5	432.9
210.2	197.7	479.2	854.2
390.5	434.5	492.2	454.8
942.1	33.3	981.0	663.7
395.6	758.6	462.6	153.0
562.0	140.6	235.0	382.6
397.3	882.7	147.8	277.4
903.9	659.4	898.6	612.9
408.4	424.1	192.4	767.2
187.0	444.0	874.2	253.1
745.0	824.2	699.1	76.1
885.5	593.0	138.4	607.1
175.7	472.7	52.4	893.0
425.4	610.8	787.5	893.4
553.7	158.6	835.4	676.2
425.8	65.9	857.4	577.4
553.0	99.1	111.3	728.2
163.1	271.9	560.8	758.3
61.2	284.4	452.5	618.7
931.6	20.4	543.1	443.4
537.9	174.2	543.2	377.1
931.5	703.5	66.9	729.6
764.4	651.5	779.4	911.1
136.1	983.4	289.4	855.9
929.3	672.9	80.6	736.1
524.7	180.2	199.9	162.6
523.5	440.3	64.4	658.8
927.2	713.0	334.5	468.9
476.2	94.6	590.2	155.5
88.7	769.1	347.5	472.6
91.0	379.6	994.6	671.5
111.0	818.4	243.8	188.6
507.5	97.7	432.7	405.6
498.6	178.5	105.8	729.2
99.6	80.0	590.4	188.2
505.2	138.5	678.5	948.8
603.2	78.9	569.1	108.1
95.8	317.8	107.8	154.3
95.3	791.0	335.0	333.2
700.0	737.1	73.2	970.6
700.0	37.2	819.1	341.4
291.3	207.8	912.8	177.0
290.9	514.9	947.9	 9.2
287.2	249.9	612.8	343.7
110.9	966.4	61.4	687.4
318.5	491.7	285.5	171.8
921.2	633.7	33.7	718.2
510.9	106.0	268.8	152.0
705.9	676.9	484.7	79.1
277.1	457.8	428.4	276.1
15.0	674.0	76.9	907.2
952.0	667.4	866.0	763.4
590.6	61.1	399.7	772.8
877.8	606.0	320.1	373.5
333.2	483.8	885.9	285.6
336.5	549.9	408.0	213.9
609.1	79.4	650.3	349.6
119.5	185.6	331.3	197.1
343.6	424.4	341.7	387.8
343.8	327.3	684.7	89.8
851.8	844.0	95.6	254.3
347.3	154.8	461.1	148.0
483.0	84.0	386.7	311.8
628.0	327.7	886.0	554.5
84.2	804.4	67.5	677.3
473.7	634.0	649.9	826.6
852.6	758.8	445.5	646.5
639.3	330.1	134.1	455.8
365.3	800.8	324.6	355.1
947.4	694.3	932.0	462.4
379.1	91.3	457.3	104.1
214.3	796.7	387.2	152.9
529.8	174.2	926.3	635.3
729.2	841.5	84.0	821.2
459.1	107.4	583.6	61.7
385.3	631.0	707.5	320.7
386.6	598.3	696.2	515.8
387.1	817.1	666.8	840.3
730.4	811.2	443.8	755.4
562.2	760.8	231.6	332.1
941.3	637.4	449.5	781.5
195.9	127.9	645.5	337.1
446.4	972.8	484.7	439.6
615.0	84.5	505.9	170.2
194.0	457.5	905.2	349.9
537.4	208.1	88.3	670.0
189.7	35.9	900.8	408.1
939.4	 6.3	537.1	444.8
618.9	98.2	216.0	198.5
933.1	630.1	354.9	717.0
936.8	656.3	477.8	804.5
554.7	186.0	609.9	841.7
553.9	212.4	191.8	152.9
425.0	113.6	400.5	755.1
858.0	243.2	310.6	201.9
983.1	542.1	586.0	160.5
94.0	825.2	370.2	79.0
282.8	830.6	71.4	711.2
598.9	110.1	608.1	417.2
483.0	105.3	580.0	188.0
85.6	825.8	718.9	396.8
477.4	450.7	469.9	630.0
242.6	986.2	239.7	139.6
722.3	541.9	601.1	838.0
226.9	826.4	309.1	301.2
567.8	149.0	67.9	925.3
903.8	605.1	402.8	737.2
376.3	609.8	288.9	284.9
973.0	996.4	746.0	797.9
215.1	597.8	79.5	745.9
903.8	612.9	810.8	951.4
460.2	544.4	88.1	253.0
663.5	840.0	479.3	583.8
519.5	158.1	705.6	965.5
178.1	29.4	742.9	793.8
906.7	651.7	107.9	922.7
457.8	76.6	435.6	215.4
885.1	672.8	703.7	328.9
344.5	186.0	93.5	935.4
176.7	91.3	957.8	357.1
923.3	654.7	176.6	597.1
443.6	640.2	692.7	76.3
453.7	202.3	585.8	200.6
83.5	770.2	274.3	607.3
454.4	466.1	451.8	584.9
378.7	807.5	78.3	758.0
600.6	83.7	192.1	175.1
77.7	822.3	307.0	523.1
186.0	31.2	636.2	346.7
964.1	588.7	987.1	176.8
287.8	830.7	302.6	151.5
398.1	603.5	79.1	764.7
931.0	612.1	939.8	633.9
