# opt_x	opt_y	sar_x	sar_y
521.2	501.1	308.1	661.2
 6.7	832.8	204.7	650.0
516.3	522.8	352.3	607.1
12.5	826.1	177.3	591.0
500.8	667.9	657.8	210.2
500.5	187.9	378.9	646.2
492.0	187.7	578.7	149.1
480.3	658.1	41.7	202.1
610.1	829.9	601.5	783.2
612.6	925.3	462.1	683.7
470.3	127.3	786.0	277.8
617.6	404.2	530.8	599.6
24.5	853.8	287.9	549.3
461.9	381.2	637.6	702.5
453.7	647.2	454.1	539.4
452.3	133.4	632.0	213.8
446.9	655.6	18.1	213.8
631.0	139.2	35.5	862.7
440.8	721.0	488.9	186.9
437.6	347.8	980.0	462.7
437.6	635.7	827.7	626.5
429.5	704.9	364.5	710.4
425.7	585.2	531.9	578.6
425.6	148.7	792.1	720.9
423.5	65.4	495.8	751.7
648.6	139.5	75.9	127.1
649.7	722.8	916.4	187.8
411.3	623.8	575.9	390.2
410.8	884.6	239.7	276.9
658.7	705.4	644.5	636.7
389.1	412.3	89.1	974.2
1001.2	441.6	855.5	705.7
668.7	514.9	742.0	551.8
43.9	959.9	508.7	627.3
681.0	220.9	685.3	347.0
367.6	660.7	823.3	498.8
356.4	511.1	300.6	127.3
351.0	668.1	382.9	778.9
348.9	679.4	881.5	709.7
710.1	311.0	833.3	352.0
725.7	102.2	500.7	138.7
729.7	634.7	440.5	403.6
327.5	376.6	461.1	509.0
326.6	507.2	721.0	329.0
325.7	147.3	668.4	409.7
61.8	818.6	596.7	579.6
737.1	623.1	457.6	333.5
738.1	502.5	552.1	534.9
318.5	659.8	708.5	92.7
741.4	645.4	242.2	129.8
979.5	511.2	261.5	432.8
751.9	521.9	197.0	353.9
758.2	654.6	257.9	125.5
287.0	374.9	299.1	395.6
280.4	687.6	346.9	686.5
71.5	951.5	535.8	562.3
278.5	586.9	523.9	163.4
74.6	153.8	813.5	824.8
74.8	892.9	677.3	385.9
264.1	732.0	394.9	781.9
253.7	144.1	462.8	615.1
252.0	856.3	180.8	340.8
251.5	114.5	472.5	361.7
249.3	711.3	398.5	517.7
804.0	574.2	71.3	804.0
234.1	518.3	810.9	576.7
85.3	959.5	678.1	695.7
224.9	662.8	106.3	737.6
220.1	129.0	453.0	500.1
91.8	898.5	308.3	702.2
92.7	631.1	608.1	94.6
214.5	667.2	642.2	123.5
955.8	311.2	83.7	737.1
844.5	430.5	367.7	667.8
195.6	956.1	434.4	628.0
194.1	605.2	633.8	162.8
950.9	170.6	629.9	707.5
103.4	915.3	274.7	687.6
103.9	876.6	834.9	706.3
183.2	177.3	900.6	522.9
179.9	20.7	168.3	42.9
177.2	609.8	189.2	661.7
172.7	578.3	75.3	445.6
172.5	944.0	347.5	374.9
171.3	956.4	613.2	160.4
107.5	918.8	353.8	426.5
882.8	99.1	663.9	252.7
108.0	928.7	344.9	426.4
883.2	227.2	451.2	627.5
108.5	699.8	240.7	586.9
884.3	585.2	358.6	363.9
165.5	685.3	93.8	688.2
108.8	898.3	704.9	650.5
899.4	138.3	657.0	706.8
109.4	708.7	616.9	264.4
157.7	972.4	85.6	422.7
111.6	914.6	725.0	635.3
147.6	972.6	510.2	570.2
911.6	596.3	937.2	122.6
113.8	932.0	777.1	499.2
126.4	552.7	119.1	550.3
940.2	391.8	111.7	503.9
970.3	466.3	616.7	176.0
591.9	513.5	735.3	654.4
278.1	529.0	934.0	765.2
72.0	1012.0	789.3	445.6
485.2	721.1	317.1	448.2
70.7	822.3	512.3	359.8
69.6	860.9	727.9	677.6
253.9	588.8	470.0	444.9
466.3	187.5	750.6	785.7
910.5	187.8	565.8	597.4
250.2	147.9	458.4	861.5
754.3	92.0	594.8	386.9
67.6	905.1	877.9	695.2
748.4	107.7	261.2	119.1
459.5	708.4	754.6	576.3
744.5	615.3	385.0	498.7
458.7	488.2	362.7	462.4
81.0	616.8	267.8	363.7
65.8	732.2	307.9	134.6
742.9	510.9	262.4	654.8
453.0	251.4	790.8	472.4
158.7	629.6	293.7	417.3
81.6	868.1	430.7	354.9
159.8	125.9	378.9	953.7
109.1	857.6	183.0	900.0
510.4	564.4	359.6	546.0
630.9	133.8	680.2	765.8
738.5	527.9	791.5	560.0
886.6	210.9	118.5	504.0
234.2	712.9	318.0	711.3
640.8	527.6	441.4	655.9
733.7	606.4	312.6	483.7
174.4	642.2	419.3	825.4
222.4	124.4	189.6	619.0
221.7	604.6	497.1	528.5
55.2	836.0	336.8	425.4
655.7	53.6	44.0	834.6
1005.9	112.7	317.8	131.1
658.8	602.3	450.9	926.2
354.1	732.5	102.9	931.5
190.8	624.0	356.4	413.3
663.7	781.8	309.3	287.5
951.1	322.3	562.3	755.9
360.5	418.9	247.1	467.1
363.3	650.0	296.3	521.2
855.1	628.1	503.3	676.1
668.7	773.5	85.9	586.5
686.8	336.9	211.6	911.3
993.9	67.6	501.5	640.6
208.0	660.1	868.4	802.5
304.5	34.1	72.4	931.9
269.5	666.8	517.4	347.9
425.0	622.1	644.5	512.5
80.8	766.6	946.4	660.4
166.4	662.6	91.3	768.9
182.8	613.0	398.0	486.6
499.8	504.7	272.3	564.6
743.8	662.9	629.3	515.0
463.5	684.8	41.8	954.6
60.3	980.4	595.4	499.7
67.0	938.6	371.5	481.9
