# opt_x	opt_y	sar_x	sar_y
635.8	38.4	356.5	830.2
630.5	185.3	871.3	116.3
455.4	766.6	579.6	576.1
455.1	718.3	915.2	173.7
249.8	679.1	624.8	733.1
973.8	145.1	564.2	756.1
490.7	750.9	421.2	400.5
493.0	909.1	786.1	269.3
233.3	194.8	278.4	693.8
683.3	735.7	851.3	433.9
435.7	612.9	609.1	387.8
434.4	606.7	204.6	582.0
228.5	947.6	594.7	1002.0
504.0	914.5	124.8	526.0
602.0	791.0	427.5	518.2
927.6	193.3	235.4	803.3
927.1	58.9	851.1	63.8
925.1	155.4	782.6	66.8
418.8	650.5	584.0	624.0
513.4	206.6	978.4	410.5
586.6	657.7	165.3	324.7
893.3	121.5	333.6	836.5
191.4	414.3	70.5	248.5
885.7	124.9	917.6	130.6
881.9	179.6	543.1	623.7
743.5	695.9	727.4	651.1
85.4	638.5	557.1	540.2
745.4	117.9	941.7	55.7
400.6	649.9	780.3	88.1
578.5	674.6	870.9	94.3
535.5	710.9	507.3	682.5
852.4	167.2	555.4	755.8
538.9	447.5	328.1	562.1
392.5	973.1	155.7	875.6
165.6	665.5	229.2	582.1
848.3	583.7	814.4	226.7
109.9	443.1	718.7	243.3
840.9	102.8	809.7	580.2
364.2	449.9	313.5	861.3
157.4	255.7	437.3	383.0
155.0	234.4	584.7	635.8
545.3	767.4	541.4	806.2
116.7	443.9	432.8	599.4
567.2	770.8	912.7	152.1
139.8	503.8	818.1	376.1
814.1	812.3	804.1	812.9
557.5	548.9	138.0	659.9
811.5	803.6	963.1	487.0
559.9	121.2	995.9	804.6
810.0	185.9	454.4	944.4
808.8	811.6	953.5	510.1
274.8	672.9	523.2	552.2
464.8	948.6	426.9	353.1
134.7	153.3	765.5	81.5
557.6	682.7	317.0	833.4
467.5	222.3	505.5	350.0
140.1	625.6	141.7	424.4
564.1	627.3	897.5	93.3
819.2	167.1	571.5	661.9
271.4	607.8	65.6	352.2
565.9	715.5	207.8	570.0
824.9	199.2	796.6	82.6
119.5	675.7	835.8	127.3
113.1	583.5	705.3	75.2
570.4	755.0	292.2	638.2
110.4	174.6	300.6	626.6
571.4	566.3	754.8	598.9
772.8	30.9	817.8	517.1
95.3	59.2	958.7	897.4
579.0	818.5	148.2	553.6
531.5	941.3	313.0	709.0
87.5	24.3	357.1	118.5
582.7	822.8	997.9	82.8
345.6	139.8	271.6	691.1
483.3	689.2	900.7	183.3
195.7	907.9	1015.7	820.1
250.7	218.0	288.3	391.0
515.9	683.5	893.8	142.8
69.3	654.0	850.8	240.5
448.0	758.8	379.9	391.0
619.9	38.0	501.7	336.3
596.0	497.9	836.7	74.7
712.0	881.0	1005.5	749.5
214.8	903.1	954.2	715.1
974.0	209.7	997.1	739.2
45.1	449.3	827.5	135.4
439.9	711.1	564.0	542.3
36.4	414.8	247.7	487.7
490.8	660.9	612.9	380.5
796.9	802.8	935.1	542.9
228.0	652.0	436.3	828.2
478.4	495.7	693.0	337.0
816.0	840.0	809.0	837.7
80.7	497.3	696.4	819.3
534.1	444.3	295.0	856.0
845.0	175.6	578.5	644.8
267.1	158.0	604.7	399.5
14.1	346.1	901.2	162.9
463.5	513.0	224.7	647.3
