# opt_x	opt_y	sar_x	sar_y
452.5	641.4	878.7	384.1
568.0	882.6	191.6	984.6
452.0	653.8	427.1	932.9
568.4	902.3	338.9	820.0
569.2	915.4	296.9	784.0
566.5	907.2	114.1	444.9
456.0	956.4	931.9	84.3
573.5	930.1	457.5	899.4
574.4	980.9	803.4	497.4
566.2	704.9	854.9	345.0
565.6	935.1	437.5	723.0
575.8	622.9	130.9	534.4
321.4	975.3	617.5	826.2
564.6	952.6	421.9	200.1
578.9	872.0	329.1	913.1
579.4	977.8	51.2	875.5
580.2	889.3	612.3	918.6
561.8	913.5	667.3	932.6
460.1	908.8	612.6	720.1
583.5	935.2	392.8	476.7
446.1	962.6	563.4	890.8
335.0	795.0	787.2	455.7
585.7	910.9	92.1	430.5
560.1	842.8	360.4	477.4
460.9	880.5	717.7	754.6
461.9	926.1	602.3	736.4
591.5	91.7	566.1	897.2
592.7	956.5	149.1	427.6
593.5	946.0	107.1	737.9
595.6	884.4	365.7	445.4
439.5	180.5	355.9	177.0
599.7	851.4	798.0	487.4
600.3	905.1	671.5	923.4
602.1	953.5	461.6	256.8
555.2	938.6	454.3	279.6
603.7	889.6	542.7	425.2
298.9	789.8	948.6	695.3
552.6	831.9	415.4	916.4
606.7	898.2	674.9	918.2
607.9	922.3	607.4	796.2
433.2	945.0	823.4	374.8
608.6	740.5	662.2	89.7
938.2	228.9	745.1	68.3
427.9	847.1	553.1	848.1
612.6	907.4	684.1	780.3
481.4	806.1	469.8	763.0
613.1	945.5	536.4	361.4
482.5	917.7	797.0	479.6
615.7	860.3	294.6	256.9
66.2	609.5	853.8	491.2
912.6	655.6	398.4	1016.2
617.1	971.8	209.7	491.6
484.2	908.9	865.3	306.8
897.8	390.9	668.7	873.3
623.5	876.0	620.3	790.4
623.6	850.7	78.1	123.4
627.0	749.9	359.5	711.1
627.9	923.4	916.2	162.8
352.7	770.4	454.5	128.0
630.4	771.4	635.0	809.4
352.9	1006.4	659.5	104.6
415.2	913.9	430.6	978.2
633.7	849.9	203.2	931.7
869.0	763.8	832.1	305.4
635.3	788.2	815.2	503.7
97.9	396.0	895.9	257.4
411.3	646.9	306.9	255.9
496.0	995.3	419.5	172.0
637.9	924.7	30.6	180.9
496.9	983.7	415.0	943.8
497.7	823.3	29.4	404.2
638.7	874.0	110.2	435.1
642.7	832.5	390.6	947.8
646.5	718.2	491.7	124.1
836.7	455.3	455.2	203.7
504.3	949.2	595.0	728.1
651.5	820.8	474.8	770.7
828.0	488.0	279.3	865.3
359.3	928.3	652.8	752.9
508.5	907.9	705.4	942.4
657.3	762.8	589.3	875.5
510.5	964.8	578.0	850.0
395.6	805.9	521.5	958.7
393.4	970.7	819.4	226.9
515.5	703.5	822.2	687.1
516.7	803.5	185.1	599.8
669.3	587.1	939.5	635.9
519.9	831.3	417.0	922.3
363.1	802.0	299.6	471.4
540.6	903.7	503.8	703.8
524.5	956.6	414.4	127.5
524.9	929.1	403.5	613.9
776.7	465.2	526.9	686.7
527.3	944.8	535.5	441.8
382.9	910.4	627.0	897.6
528.7	843.0	572.5	894.6
539.5	973.1	759.2	231.6
529.4	819.0	128.4	465.5
529.6	992.3	620.5	943.5
530.7	807.6	114.5	402.7
176.8	670.0	830.2	496.3
748.4	883.0	516.6	523.1
699.7	971.1	617.0	725.0
533.5	672.6	65.9	447.5
737.4	884.8	450.3	614.9
732.2	781.8	19.5	573.6
727.0	846.5	513.9	646.2
725.2	876.1	105.2	855.1
535.2	942.6	393.9	992.7
535.2	924.0	491.3	699.9
714.9	807.1	967.2	723.7
418.1	119.4	686.6	122.7
559.5	925.0	103.6	429.9
940.0	879.3	581.3	886.8
131.1	779.0	131.1	460.5
515.4	886.7	921.4	338.6
665.9	514.9	552.9	832.5
157.3	949.5	640.8	330.1
500.3	892.0	397.0	968.9
576.2	837.6	592.5	879.7
