# opt_x	opt_y	sar_x	sar_y
1015.9	889.0	54.7	904.8
33.6	51.5	255.0	592.5
941.9	312.0	135.1	69.2
938.0	552.7	65.5	180.5
859.7	720.5	939.5	875.5
838.1	784.2	969.7	633.9
812.2	681.9	947.3	993.3
810.8	495.7	962.7	483.7
795.5	487.2	724.7	675.8
772.3	593.3	341.5	243.6
132.0	236.0	442.7	802.0
716.7	809.5	508.1	820.5
148.7	79.4	860.0	519.6
150.6	133.7	822.3	442.2
640.8	773.7	323.1	315.4
640.6	739.4	77.6	436.1
178.2	565.6	752.1	774.6
638.6	756.9	57.8	153.3
628.7	760.6	878.2	108.8
604.7	522.6	253.5	336.2
198.5	130.4	777.1	790.6
588.5	368.5	986.1	764.4
517.1	192.1	566.6	222.7
446.1	787.5	343.3	235.2
290.1	175.9	883.9	225.6
387.0	788.0	748.7	271.2
294.4	612.7	745.6	353.2
369.2	835.8	819.1	477.4
308.4	233.8	487.6	877.9
334.2	991.1	773.4	169.8
339.0	827.4	596.0	263.6
22.3	28.7	129.4	70.7
27.1	781.9	98.8	131.2
985.8	499.3	205.0	305.1
362.4	916.6	985.7	445.8
303.1	232.8	134.5	127.3
47.4	810.3	854.0	856.1
895.0	436.1	318.2	981.9
425.4	802.3	367.6	554.2
102.2	690.0	679.5	934.1
853.3	429.7	549.7	362.1
779.7	879.0	966.1	877.3
491.4	154.5	592.4	267.4
503.6	908.5	691.4	38.9
750.5	604.9	858.2	765.0
740.9	898.7	434.6	800.0
561.3	365.9	548.1	372.9
172.9	149.5	825.8	462.0
869.8	373.0	582.1	322.5
