# opt_x	opt_y	sar_x	sar_y
308.1	339.4	190.9	333.4
1009.0	41.3	960.0	840.6
 7.7	939.0	442.4	425.1
 8.0	873.3	171.7	126.2
999.5	678.3	203.2	1018.1
996.9	193.7	520.0	91.4
994.5	727.8	502.6	155.7
985.7	173.6	118.9	751.6
313.3	381.6	361.3	743.2
983.4	130.5	882.4	90.8
19.0	908.4	357.3	967.0
315.8	354.8	827.9	433.1
974.4	175.8	305.9	654.7
24.6	881.5	853.8	642.0
27.1	942.4	974.7	160.5
33.1	931.8	334.4	881.2
964.1	667.4	65.1	944.5
37.4	854.9	313.5	657.4
955.0	606.3	787.1	796.5
44.9	933.0	880.0	768.4
949.1	61.0	219.6	186.9
46.6	837.8	473.8	74.3
46.7	867.6	188.7	964.5
49.2	908.1	87.4	278.7
940.8	642.0	137.3	723.9
940.2	202.7	336.3	655.9
322.9	947.5	570.9	191.4
51.5	926.7	357.6	329.1
51.6	868.8	558.4	574.8
56.0	989.8	211.4	681.8
56.7	842.2	171.9	1014.1
57.3	203.1	642.4	723.8
919.6	291.0	817.6	812.1
919.0	606.1	342.8	600.4
918.9	613.9	949.2	631.1
918.7	714.1	180.5	829.2
64.3	201.7	416.8	530.4
917.9	298.8	627.0	213.1
917.8	649.7	850.3	118.3
328.9	934.3	48.7	28.2
68.0	898.7	408.9	138.4
68.1	846.1	216.1	614.3
913.4	580.7	44.6	311.4
68.8	880.6	600.1	582.9
911.0	625.3	494.1	563.8
72.6	925.6	293.4	544.6
72.7	905.9	518.9	254.1
909.5	766.6	642.1	429.2
74.8	995.5	900.5	514.2
330.9	670.6	273.9	542.6
904.6	860.1	329.0	736.7
78.0	860.6	991.9	242.7
82.4	464.9	77.5	924.5
901.6	802.9	990.3	154.0
84.2	844.6	921.1	750.9
84.6	879.0	729.9	93.5
86.7	461.6	861.8	479.7
295.4	337.0	975.2	204.5
295.4	240.5	93.3	847.9
889.0	535.6	417.5	851.8
888.8	752.0	990.2	139.9
334.0	663.2	323.6	737.1
887.8	760.6	159.4	996.9
293.6	413.4	264.5	511.7
885.7	666.1	952.9	334.6
883.5	621.1	271.0	425.4
98.9	960.9	873.3	186.3
99.2	343.2	291.0	904.7
870.0	763.4	879.6	197.7
869.8	595.4	241.6	195.0
857.3	581.6	51.4	267.8
846.2	605.6	931.9	771.8
114.6	876.3	915.7	703.8
120.9	960.9	115.6	689.6
125.3	964.1	898.3	737.4
341.5	894.7	456.8	938.2
811.4	504.6	963.8	605.5
790.8	427.0	311.1	347.9
786.7	411.3	419.9	988.7
785.9	645.6	510.4	543.5
785.9	376.1	389.0	82.9
785.6	890.3	854.1	782.5
342.6	565.5	431.6	324.3
784.2	692.3	136.6	357.4
776.6	434.3	430.4	927.4
139.3	530.0	868.1	98.9
139.6	871.8	391.1	44.9
772.1	462.2	758.9	474.3
141.7	993.2	219.9	134.5
141.9	932.8	983.6	208.9
146.4	911.7	766.4	613.4
764.3	457.9	116.7	932.0
286.9	613.1	848.4	34.6
733.2	480.6	113.7	925.1
343.7	834.2	230.7	176.8
729.8	313.8	978.1	177.4
154.0	960.5	482.7	467.0
155.3	310.2	981.9	370.6
721.6	668.0	890.0	828.3
717.1	647.9	858.1	177.2
158.0	870.2	941.8	835.5
715.2	961.6	281.4	864.0
711.1	920.1	193.2	1011.2
706.8	293.7	317.8	300.0
163.9	598.1	333.1	740.8
165.2	960.7	887.8	500.4
703.6	918.2	896.3	759.4
169.8	923.2	395.4	129.0
169.9	868.9	357.0	959.8
697.4	668.7	900.6	245.1
284.1	246.4	66.2	931.7
690.8	672.7	993.2	984.1
351.4	831.3	185.1	865.7
173.0	639.1	983.7	141.0
678.6	586.6	829.5	22.1
176.9	875.8	213.6	754.1
668.5	854.6	910.1	659.5
283.0	281.5	317.6	347.2
282.4	525.7	683.3	921.5
652.3	750.5	844.4	30.1
185.7	985.3	788.6	931.6
185.8	849.8	205.2	309.7
647.0	857.5	313.9	611.5
646.4	202.7	451.6	955.0
641.8	141.9	499.3	147.3
191.9	832.2	119.8	288.0
619.5	373.4	939.3	118.0
196.0	963.0	287.7	74.9
196.1	657.6	468.3	90.0
197.4	969.9	617.5	424.4
197.5	313.4	179.2	224.2
599.9	620.2	345.8	889.4
594.4	601.1	46.1	232.0
281.1	201.1	921.4	514.9
365.0	908.8	56.9	877.7
554.5	696.3	303.9	102.8
551.8	174.1	593.9	475.6
210.4	827.5	489.1	877.9
542.7	203.1	317.3	56.3
530.9	497.1	607.6	209.1
366.0	831.4	305.0	68.2
214.4	958.3	354.9	501.6
519.9	84.1	383.0	760.8
215.6	909.1	938.7	873.3
366.9	926.0	834.0	635.3
507.3	142.2	303.6	316.2
503.7	252.9	651.1	731.5
502.6	325.7	81.1	919.6
220.5	827.2	69.6	477.1
489.6	328.6	637.6	218.3
487.5	107.6	51.4	228.7
484.8	70.3	874.9	200.6
226.9	660.5	889.7	706.7
227.7	946.5	356.4	470.4
227.7	975.8	455.7	992.9
466.7	83.7	905.5	708.8
453.2	516.7	906.9	264.7
451.7	625.4	73.2	940.5
235.8	826.6	408.4	279.2
448.0	503.6	347.0	779.1
236.6	946.3	212.4	504.2
446.0	90.6	519.9	116.7
271.6	931.3	480.6	688.1
441.5	901.3	756.5	884.8
439.6	703.2	647.6	140.5
246.2	619.1	326.7	682.8
252.0	940.7	162.1	964.6
425.6	963.1	479.9	769.0
424.2	908.1	27.9	914.1
377.6	951.1	752.5	701.3
378.3	142.6	396.9	847.9
404.4	986.0	641.2	132.1
403.6	738.9	111.8	982.3
403.5	844.8	75.1	846.7
399.6	998.0	77.0	493.3
379.6	972.2	790.8	873.6
397.3	967.7	170.9	872.9
391.0	940.8	553.0	455.4
263.4	186.1	275.2	273.3
267.8	615.6	351.9	923.6
381.8	923.2	414.7	816.3
387.9	159.2	478.7	88.1
265.8	953.4	575.2	596.4
931.9	653.2	316.7	855.6
713.7	928.3	937.3	707.2
203.4	906.1	941.1	568.6
972.9	662.9	345.3	654.2
