# opt_x	opt_y	sar_x	sar_y
944.3	273.7	725.1	841.8
450.7	33.9	129.5	291.7
466.7	34.7	360.9	577.8
882.9	192.4	327.4	392.9
509.3	645.5	232.6	447.9
509.6	855.4	626.4	755.4
509.7	112.6	948.6	936.6
512.2	378.7	362.5	779.3
400.1	434.7	523.7	181.5
516.4	119.8	544.7	192.0
878.4	227.9	433.4	446.8
519.1	764.1	703.5	313.5
524.7	122.9	815.5	219.1
525.0	902.5	398.0	521.4
873.9	463.6	523.0	781.5
527.4	746.9	553.8	549.6
873.0	406.1	820.7	778.0
384.8	37.9	372.4	63.0
870.8	399.8	728.1	589.0
379.8	94.1	286.4	407.0
378.6	564.4	727.1	941.6
538.6	527.0	215.5	703.6
539.1	623.9	527.0	586.2
539.6	536.6	337.0	94.7
541.5	248.1	959.7	508.4
542.1	399.3	823.1	771.3
543.7	844.0	456.1	185.5
552.4	398.3	275.6	940.8
554.5	571.4	555.0	280.1
350.6	771.8	449.7	285.2
925.4	190.2	491.4	190.9
342.9	863.1	897.5	457.2
342.2	807.5	861.7	507.4
567.7	190.2	931.6	922.2
569.3	151.2	742.9	368.7
843.4	666.9	838.4	763.9
332.0	795.2	240.6	175.2
837.1	23.5	94.0	320.0
576.9	864.7	867.3	757.2
52.3	459.7	575.8	172.2
322.4	928.5	558.9	758.1
55.5	484.5	245.5	683.7
313.5	588.5	201.8	785.8
832.0	457.2	55.8	696.4
590.6	38.9	94.8	758.2
920.7	166.1	72.8	972.9
296.0	586.8	132.6	623.5
824.8	703.0	952.5	605.2
604.9	47.5	734.8	88.0
973.0	745.8	857.2	112.0
615.1	53.1	956.8	818.1
618.1	58.4	515.4	198.1
619.1	49.1	176.9	591.5
629.1	302.2	542.2	902.9
83.0	975.1	269.8	264.8
810.1	986.6	357.7	614.1
808.4	621.7	275.9	421.2
676.4	143.2	234.5	470.4
201.4	766.7	404.6	563.7
90.6	331.8	216.0	461.8
90.7	415.2	121.5	155.5
196.8	759.3	497.4	326.8
685.7	279.6	933.9	303.2
187.2	766.7	230.8	177.1
182.7	20.3	773.8	472.5
180.9	763.9	105.9	722.6
699.7	51.8	99.7	52.7
991.1	44.5	937.9	938.5
789.3	879.8	405.5	153.6
170.0	571.7	28.9	519.3
712.8	520.2	326.4	467.8
717.6	517.8	333.3	260.7
103.3	766.9	447.3	684.1
155.6	754.7	164.2	652.6
152.1	538.5	585.8	54.4
149.0	176.3	802.8	596.4
108.0	426.5	898.1	408.2
733.4	209.0	539.9	188.5
735.0	518.5	353.0	484.1
135.2	745.3	939.9	579.9
134.9	510.4	324.9	981.9
130.7	97.6	931.7	903.6
903.2	263.5	68.2	356.4
751.3	355.5	546.6	31.9
127.5	510.2	492.6	184.9
114.7	738.9	558.5	16.3
124.0	516.8	542.0	480.1
483.3	298.0	76.3	448.5
409.9	86.5	749.4	56.5
933.6	724.7	348.6	843.7
529.1	766.0	923.9	68.3
370.3	713.7	265.3	232.9
558.7	76.7	815.5	799.0
560.5	49.7	345.9	222.6
568.8	25.1	321.4	39.3
131.2	495.5	486.1	190.9
52.2	452.3	906.6	256.6
585.6	49.0	97.3	763.5
614.2	87.5	301.5	376.0
243.8	89.5	868.2	573.1
898.8	289.2	849.0	494.0
236.2	697.6	917.5	300.9
169.6	130.8	549.6	704.0
441.0	179.9	282.5	627.3
785.1	193.1	637.5	39.3
113.2	165.6	943.4	890.6
52.4	440.6	558.9	136.0
765.6	701.2	913.8	393.4
907.6	637.1	804.0	627.4
443.6	864.3	825.5	727.7
581.3	965.9	528.8	935.1
887.1	652.3	990.0	329.9
1012.4	195.2	725.1	236.7
28.4	399.3	527.8	401.6
312.9	942.6	537.2	549.4
59.7	443.6	376.9	111.2
132.2	763.0	361.8	312.3
831.9	901.0	846.1	27.7
118.4	398.7	912.1	947.0
172.0	420.7	715.9	575.8
301.0	539.4	473.1	955.6
827.1	58.9	793.3	803.6
134.7	281.3	539.8	16.3
461.3	863.8	104.5	219.4
291.7	139.4	872.6	766.5
72.5	1016.5	660.1	184.4
541.5	917.2	727.3	207.4
273.1	714.4	442.9	35.8
401.5	686.3	247.0	491.6
916.8	723.5	775.9	842.2
138.0	763.7	352.3	963.9
10.5	82.1	802.0	926.1
638.6	254.9	669.1	661.9
140.3	749.6	879.9	534.7
950.4	267.2	532.9	39.1
219.5	615.1	45.2	218.8
223.9	577.9	957.7	686.0
164.6	430.6	929.0	626.0
125.7	130.3	525.8	122.7
715.3	271.0	398.3	575.2
501.8	872.2	136.0	662.7
50.5	492.0	928.3	872.0
205.0	162.3	402.7	369.7
45.5	462.1	441.9	81.1
523.5	534.7	413.3	878.1
485.1	476.5	109.8	159.2
246.5	79.4	422.3	834.6
338.6	559.8	825.5	813.7
345.8	742.6	445.1	85.5
946.1	835.4	384.6	73.5
91.3	384.1	882.5	662.7
420.7	394.1	489.8	81.0
92.5	407.1	93.9	210.9
826.4	109.3	561.5	56.4
363.9	789.7	55.6	969.1
580.1	515.7	558.2	26.2
879.4	183.0	55.0	189.1
1000.6	46.7	544.3	847.0
563.6	405.6	825.2	855.4
283.0	68.6	217.0	730.9
538.4	933.9	447.0	634.4
951.1	655.5	891.1	672.0
593.7	993.6	761.4	81.6
343.7	770.8	896.8	747.6
65.3	445.4	330.0	421.3
458.0	901.4	95.2	779.6
875.9	491.1	68.6	166.4
226.1	381.1	947.4	386.0
521.1	557.1	929.2	804.2
565.9	545.9	535.0	725.0
199.2	976.5	648.3	770.3
